Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,51,-,-,-,-
ACQUAPPESA,85,-,-,-,-
ACRI,1564,24,-,-,-
AIELLO CALABRO,65,-,-,-,-
AIETA,6,-,-,-,-
ALBIDONA,77,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,50,-,-,-,-
ALTOMONTE,383,-,-,-,-
ALTRA ASP,668,7,-,-,-
ALTRA REGIONE,537,10,-,-,-
AMANTEA,1117,17,-,-,-
AMENDOLARA,72,-,-,-,-
APRIGLIANO,227,8,-,-,-
BELMONTE CALABRO,136,-,-,-,-
BELSITO,67,-,-,-,-
BELVEDERE MARITTIMO,520,7,-,-,-
BIANCHI,94,-,-,-,-
BISIGNANO,1045,14,-,-,-
BOCCHIGLIERO,110,7,-,-,-
BONIFATI,137,-,-,-,-
BUONVICINO,92,-,-,-,-
CALOPEZZATI,82,-,-,-,-
CALOVETO,110,-,-,-,-
CAMPANA,223,6,-,-,-
CANNA,33,-,-,-,-
CARIATI,539,11,-,-,-
CAROLEI,228,-,-,-,-
CARPANZANO,6,-,-,-,-
CASALI DEL MANCO,853,18,-,-,-
CASSANO ALLO IONIO,1883,28,-,-,-
CASTIGLIONE COSENTINO,249,-,-,-,-
CASTROLIBERO,935,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1498,21,-,-,-
CELICO,323,7,-,-,-
CELLARA,26,-,-,-,-
CERCHIARA DI CALABRIA,144,-,-,-,-
CERISANO,240,-,-,-,-
CERVICATI,63,-,-,-,-
CERZETO,129,-,-,-,-
CETRARO,764,15,-,-,-
CIVITA,28,-,-,-,-
CLETO,79,-,-,-,-
COLOSIMI,96,-,-,-,-
CORIGLIANO-ROSSANO,9078,143,-,-,-
COSENZA,7211,99,-,-,-
CROPALATI,59,-,-,-,-
CROSIA,974,12,-,-,-
DIAMANTE,188,-,-,-,-
DIPIGNANO,457,7,-,-,-
DOMANICO,87,-,-,-,-
FAGNANO CASTELLO,140,-,-,-,-
FALCONARA ALBANESE,97,-,-,-,-
