Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,50,-,-,-,-
ACQUAPPESA,79,-,-,-,-
ACRI,1506,24,-,-,-
AIELLO CALABRO,56,-,-,-,-
AIETA,6,-,-,-,-
ALBIDONA,58,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,48,-,-,-,-
ALTOMONTE,362,-,-,-,-
ALTRA ASP,563,7,-,-,-
ALTRA REGIONE,504,10,-,-,-
AMANTEA,1021,17,-,-,-
AMENDOLARA,70,-,-,-,-
APRIGLIANO,196,8,-,-,-
BELMONTE CALABRO,131,-,-,-,-
BELSITO,61,-,-,-,-
BELVEDERE MARITTIMO,495,7,-,-,-
BIANCHI,78,-,-,-,-
BISIGNANO,988,14,-,-,-
BOCCHIGLIERO,110,7,-,-,-
BONIFATI,119,-,-,-,-
BUONVICINO,89,-,-,-,-
CALOPEZZATI,72,-,-,-,-
CALOVETO,94,-,-,-,-
CAMPANA,221,6,-,-,-
CANNA,26,-,-,-,-
CARIATI,534,11,-,-,-
CAROLEI,207,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,771,18,-,-,-
CASSANO ALLO IONIO,1840,28,-,-,-
CASTIGLIONE COSENTINO,230,-,-,-,-
CASTROLIBERO,872,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1428,21,-,-,-
CELICO,307,7,-,-,-
CELLARA,24,-,-,-,-
CERCHIARA DI CALABRIA,135,-,-,-,-
CERISANO,223,-,-,-,-
CERVICATI,61,-,-,-,-
CERZETO,110,-,-,-,-
CETRARO,708,15,-,-,-
CIVITA,26,-,-,-,-
CLETO,76,-,-,-,-
COLOSIMI,81,-,-,-,-
CORIGLIANO-ROSSANO,8683,143,-,-,-
COSENZA,6705,94,-,-,-
CROPALATI,44,-,-,-,-
CROSIA,917,12,-,-,-
DIAMANTE,184,-,-,-,-
DIPIGNANO,413,6,-,-,-
DOMANICO,74,-,-,-,-
FAGNANO CASTELLO,125,-,-,-,-
FALCONARA ALBANESE,95,-,-,-,-
FIGLINE VEGLIATURO,117,-,-,-,-
FIRMO,55,-,-,-,-
FIUMEFREDDO BRUZIO,163,-,-,-,-
FRANCAVILLA MARITTIMA,186,-,-,-,-
FRASCINETO,94,-,-,-,-
FUSCALDO,678,-,-,-,-
GRIMALDI,96,-,-,-,-
GRISOLIA,126,-,-,-,-
GUARDIA PIEMONTESE,128,-,-,-,-
LAGO,119,-,-,-,-
LAINO BORGO,141,-,-,-,-
LAINO CASTELLO,50,-,-,-,-
LAPPANO,88,-,-,-,-
LATTARICO,353,-,-,-,-
LONGOBARDI,173,16,-,-,-
LONGOBUCCO,215,-,-,-,-
LUNGRO,103,-,-,-,-
LUZZI,833,13,-,-,-
MAIERA',52,-,-,-,-
MALITO,35,-,-,-,-
MALVITO,98,-,-,-,-
MANDATORICCIO,206,-,-,-,-
MANGONE,226,-,-,-,-
MARANO MARCHESATO,324,8,-,-,-
MARANO PRINCIPATO,260,-,-,-,-
MARZI,96,-,-,-,-
MENDICINO,850,-,-,-,-
MONGRASSANO,136,-,-,-,-
MONTALTO UFFUGO,2199,18,-,-,-
MONTEGIORDANO,83,-,-,-,-
MORANO CALABRO,235,8,-,-,-
MORMANNO,144,7,-,-,-
MOTTAFOLLONE,53,-,-,-,-
NOCARA,28,-,-,-,-
ORIOLO,82,-,-,-,-
ORSOMARSO,68,-,-,-,-
PALUDI,41,-,-,-,-
PANETTIERI,17,-,-,-,-
PAOLA,972,16,-,-,-
PAPASIDERO,12,-,-,-,-
PARENTI,122,-,-,-,-
PATERNO CALABRO,158,-,-,-,-
PEDIVIGLIANO,86,-,-,-,-
PIANE CRATI,127,-,-,-,-
PIETRAFITTA,76,-,-,-,-
PIETRAPAOLA,85,-,-,-,-
PLATACI,33,-,-,-,-
PRAIA A MARE,339,7,-,-,-
RENDE,3675,40,-,-,-
ROCCA IMPERIALE,243,-,-,-,-
ROGGIANO GRAVINA,479,13,-,-,-
ROGLIANO,553,7,-,-,-
ROSE,465,8,-,-,-
ROSETO CAPO SPULICO,121,-,-,-,-
ROTA GRECA,63,-,-,-,-
ROVITO,267,-,-,-,-
SAN BASILE,23,-,-,-,-
SAN BENEDETTO ULLANO,161,-,-,-,-
SAN COSMO ALBANESE,77,6,-,-,-
SAN DEMETRIO CORONE,127,-,-,-,-
SAN DONATO DI NINEA,52,-,-,-,-
SAN FILI,162,-,-,-,-
SAN GIORGIO ALBANESE,83,-,-,-,-
SAN GIOVANNI IN FIORE,1994,30,-,-,-
SAN LORENZO BELLIZZI,6,-,-,-,-
SAN LORENZO DEL VALLO,221,-,-,-,-
SAN LUCIDO,500,6,-,-,-
SAN MARCO ARGENTANO,374,6,-,-,-
SAN MARTINO DI FINITA,83,-,-,-,-
SAN NICOLA ARCELLA,93,-,-,-,-
SAN PIETRO IN AMANTEA,21,-,-,-,-
SAN PIETRO IN GUARANO,272,6,-,-,-
SAN SOSTI,126,6,-,-,-
SAN VINCENZO LA COSTA,164,-,-,-,-
SANGINETO,61,-,-,-,-
SANTA CATERINA ALBANESE,34,-,-,-,-
SANTA DOMENICA TALAO,26,-,-,-,-
SANTA MARIA DEL CEDRO,272,-,-,-,-
SANTA SOFIA D'EPIRO,134,6,-,-,-
SANT'AGATA DI ESARO,94,-,-,-,-
SANTO STEFANO DI ROGLIANO,211,-,-,-,-
SARACENA,151,-,-,-,-
SCALA COELI,28,-,-,-,-
SCALEA,644,6,-,-,-
SCIGLIANO,34,-,-,-,-
SERRA D'AIELLO,52,-,-,-,-
SPEZZANO ALBANESE,564,13,-,-,-
SPEZZANO DELLA SILA,433,12,-,-,-
TARSIA,77,-,-,-,-
TERRANOVA DA SIBARI,605,11,-,-,-
TERRAVECCHIA,12,-,-,-,-
TORANO CASTELLO,483,18,-,-,-
TORTORA,334,-,-,-,-
TREBISACCE,418,10,-,-,-
VACCARIZZO ALBANESE,66,-,-,-,-
VERBICARO,168,-,-,-,-
VILLAPIANA,370,-,-,-,-
ZUMPANO,314,-,-,-,-
