Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,188,-,-,-,-
ACQUAPPESA,264,-,-,-,-
ACRI,3090,30,-,-,-
AIELLO CALABRO,266,-,-,-,-
AIETA,34,-,-,-,-
ALBIDONA,251,-,-,-,-
ALESSANDRIA DEL CARRETTO,33,-,-,-,-
ALTILIA,166,-,-,-,-
ALTOMONTE,758,-,-,-,-
ALTRA ASP,1008,12,-,-,-
ALTRA REGIONE,599,11,-,-,-
AMANTEA,3645,24,-,-,-
AMENDOLARA,250,-,-,-,-
APRIGLIANO,502,10,-,-,-
BELMONTE CALABRO,325,-,-,-,-
BELSITO,207,-,-,-,-
BELVEDERE MARITTIMO,1388,10,-,-,-
BIANCHI,272,-,-,-,-
BISIGNANO,1771,17,-,-,-
BOCCHIGLIERO,125,7,-,-,-
BONIFATI,318,6,-,-,-
BUONVICINO,272,-,-,-,-
CALOPEZZATI,350,-,-,-,-
CALOVETO,310,-,-,-,-
CAMPANA,266,7,-,-,-
CANNA,77,-,-,-,-
CARIATI,1053,13,-,-,-
CAROLEI,574,-,-,-,-
CARPANZANO,16,-,-,-,-
CASALI DEL MANCO,2208,20,-,-,-
CASSANO ALLO IONIO,3307,29,-,-,-
CASTIGLIONE COSENTINO,721,8,-,-,-
CASTROLIBERO,2090,16,-,-,-
CASTROREGIO,42,-,-,-,-
CASTROVILLARI,3335,26,-,-,-
CELICO,462,7,-,-,-
CELLARA,98,-,-,-,-
CERCHIARA DI CALABRIA,343,6,-,-,-
CERISANO,591,-,-,-,-
CERVICATI,147,-,-,-,-
CERZETO,267,-,-,-,-
CETRARO,1898,20,-,-,-
CIVITA,55,-,-,-,-
CLETO,215,-,-,-,-
COLOSIMI,267,-,-,-,-
CORIGLIANO-ROSSANO,17855,157,-,-,-
COSENZA,15199,135,-,-,-
CROPALATI,184,-,-,-,-
CROSIA,2125,15,-,-,-
DIAMANTE,593,-,-,-,-
DIPIGNANO,967,8,-,-,-
DOMANICO,241,-,-,-,-
FAGNANO CASTELLO,361,-,-,-,-
FALCONARA ALBANESE,246,-,-,-,-
FIGLINE VEGLIATURO,300,-,-,-,-
FIRMO,250,-,-,-,-
FIUMEFREDDO BRUZIO,635,-,-,-,-
FRANCAVILLA MARITTIMA,511,-,-,-,-
FRASCINETO,351,-,-,-,-
FUSCALDO,1558,8,-,-,-
GRIMALDI,357,-,-,-,-
GRISOLIA,421,-,-,-,-
