Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,39,-,-,-,-
ACQUAPPESA,61,-,-,-,-
ACRI,1418,23,-,-,-
AIELLO CALABRO,49,-,-,-,-
AIETA,6,-,-,-,-
ALBIDONA,56,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,47,-,-,-,-
ALTOMONTE,337,-,-,-,-
ALTRA ASP,392,7,-,-,-
ALTRA REGIONE,447,10,-,-,-
AMANTEA,881,16,-,-,-
AMENDOLARA,63,-,-,-,-
APRIGLIANO,148,8,-,-,-
BELMONTE CALABRO,123,-,-,-,-
BELSITO,57,-,-,-,-
BELVEDERE MARITTIMO,455,7,-,-,-
BIANCHI,72,-,-,-,-
BISIGNANO,899,14,-,-,-
BOCCHIGLIERO,109,7,-,-,-
BONIFATI,89,-,-,-,-
BUONVICINO,84,-,-,-,-
CALOPEZZATI,68,-,-,-,-
CALOVETO,80,-,-,-,-
CAMPANA,219,6,-,-,-
CANNA,24,-,-,-,-
CARIATI,518,11,-,-,-
CAROLEI,154,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,676,18,-,-,-
CASSANO ALLO IONIO,1781,28,-,-,-
CASTIGLIONE COSENTINO,203,-,-,-,-
CASTROLIBERO,741,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1327,21,-,-,-
CELICO,269,7,-,-,-
CELLARA,16,-,-,-,-
CERCHIARA DI CALABRIA,113,-,-,-,-
CERISANO,190,-,-,-,-
CERVICATI,58,-,-,-,-
CERZETO,95,-,-,-,-
CETRARO,592,15,-,-,-
CIVITA,25,-,-,-,-
CLETO,68,-,-,-,-
COLOSIMI,72,-,-,-,-
CORIGLIANO-ROSSANO,7976,140,-,-,-
COSENZA,5974,94,-,-,-
CROPALATI,33,-,-,-,-
CROSIA,835,12,-,-,-
DIAMANTE,172,-,-,-,-
DIPIGNANO,342,6,-,-,-
DOMANICO,71,-,-,-,-
FAGNANO CASTELLO,116,-,-,-,-
FALCONARA ALBANESE,89,-,-,-,-
FIGLINE VEGLIATURO,107,-,-,-,-
FIRMO,48,-,-,-,-
FIUMEFREDDO BRUZIO,142,-,-,-,-
FRANCAVILLA MARITTIMA,173,-,-,-,-
FRASCINETO,89,-,-,-,-
FUSCALDO,567,-,-,-,-
GRIMALDI,88,-,-,-,-
GRISOLIA,109,-,-,-,-
GUARDIA PIEMONTESE,115,-,-,-,-
LAGO,112,-,-,-,-
LAINO BORGO,132,-,-,-,-
LAINO CASTELLO,49,-,-,-,-
LAPPANO,81,-,-,-,-
LATTARICO,310,-,-,-,-
LONGOBARDI,171,15,-,-,-
LONGOBUCCO,205,-,-,-,-
LUNGRO,95,-,-,-,-
LUZZI,708,13,-,-,-
