Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,28,-,-,-,-
ACQUAPPESA,53,-,-,-,-
ACRI,1332,23,-,-,-
AIELLO CALABRO,43,-,-,-,-
AIETA,6,-,-,-,-
ALBIDONA,56,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,39,-,-,-,-
ALTOMONTE,317,-,-,-,-
ALTRA ASP,278,7,-,-,-
ALTRA REGIONE,410,10,-,-,-
AMANTEA,784,16,-,-,-
AMENDOLARA,61,-,-,-,-
APRIGLIANO,134,8,-,-,-
BELMONTE CALABRO,120,-,-,-,-
BELSITO,50,-,-,-,-
BELVEDERE MARITTIMO,417,7,-,-,-
BIANCHI,65,-,-,-,-
BISIGNANO,854,14,-,-,-
BOCCHIGLIERO,107,7,-,-,-
BONIFATI,73,-,-,-,-
BUONVICINO,74,-,-,-,-
CALOPEZZATI,61,-,-,-,-
CALOVETO,78,-,-,-,-
CAMPANA,219,6,-,-,-
CANNA,22,-,-,-,-
CARIATI,497,11,-,-,-
CAROLEI,130,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,613,16,-,-,-
CASSANO ALLO IONIO,1719,28,-,-,-
CASTIGLIONE COSENTINO,181,-,-,-,-
CASTROLIBERO,624,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1254,21,-,-,-
CELICO,261,7,-,-,-
CELLARA,11,-,-,-,-
CERCHIARA DI CALABRIA,88,-,-,-,-
CERISANO,170,-,-,-,-
CERVICATI,53,-,-,-,-
CERZETO,89,-,-,-,-
CETRARO,517,13,-,-,-
CIVITA,25,-,-,-,-
CLETO,55,-,-,-,-
COLOSIMI,61,-,-,-,-
CORIGLIANO-ROSSANO,7192,136,-,-,-
COSENZA,5302,90,-,-,-
CROPALATI,31,-,-,-,-
CROSIA,704,11,-,-,-
DIAMANTE,166,-,-,-,-
DIPIGNANO,264,6,-,-,-
DOMANICO,62,-,-,-,-
FAGNANO CASTELLO,112,-,-,-,-
FALCONARA ALBANESE,89,-,-,-,-
FIGLINE VEGLIATURO,96,-,-,-,-
FIRMO,40,-,-,-,-
FIUMEFREDDO BRUZIO,136,-,-,-,-
FRANCAVILLA MARITTIMA,161,-,-,-,-
FRASCINETO,87,-,-,-,-
FUSCALDO,417,-,-,-,-
GRIMALDI,79,-,-,-,-
GRISOLIA,96,-,-,-,-
GUARDIA PIEMONTESE,109,-,-,-,-
LAGO,100,-,-,-,-
LAINO BORGO,118,-,-,-,-
LAINO CASTELLO,49,-,-,-,-
LAPPANO,68,-,-,-,-
LATTARICO,287,-,-,-,-
LONGOBARDI,168,15,-,-,-
LONGOBUCCO,179,-,-,-,-
LUNGRO,85,-,-,-,-
LUZZI,701,13,-,-,-
MAIERA',47,-,-,-,-
MALITO,29,-,-,-,-
MALVITO,84,-,-,-,-
MANDATORICCIO,188,-,-,-,-
MANGONE,181,-,-,-,-
MARANO MARCHESATO,225,8,-,-,-
MARANO PRINCIPATO,194,-,-,-,-
MARZI,76,-,-,-,-
MENDICINO,699,-,-,-,-
MONGRASSANO,113,-,-,-,-
MONTALTO UFFUGO,1556,16,-,-,-
MONTEGIORDANO,68,-,-,-,-
MORANO CALABRO,230,8,-,-,-
MORMANNO,137,7,-,-,-
MOTTAFOLLONE,27,-,-,-,-
NOCARA,23,-,-,-,-
ORIOLO,72,-,-,-,-
ORSOMARSO,49,-,-,-,-
PALUDI,34,-,-,-,-
PANETTIERI,16,-,-,-,-
PAOLA,803,15,-,-,-
PAPASIDERO,11,-,-,-,-
PARENTI,83,-,-,-,-
PATERNO CALABRO,145,-,-,-,-
PEDIVIGLIANO,82,-,-,-,-
PIANE CRATI,85,-,-,-,-
PIETRAFITTA,37,-,-,-,-
PIETRAPAOLA,78,-,-,-,-
PLATACI,32,-,-,-,-
PRAIA A MARE,292,6,-,-,-
RENDE,2738,38,-,-,-
ROCCA IMPERIALE,217,-,-,-,-
ROGGIANO GRAVINA,396,10,-,-,-
ROGLIANO,384,-,-,-,-
ROSE,402,8,-,-,-
ROSETO CAPO SPULICO,117,-,-,-,-
ROTA GRECA,57,-,-,-,-
ROVITO,234,-,-,-,-
SAN BASILE,18,-,-,-,-
SAN BENEDETTO ULLANO,88,-,-,-,-
SAN COSMO ALBANESE,66,6,-,-,-
SAN DEMETRIO CORONE,117,-,-,-,-
SAN DONATO DI NINEA,49,-,-,-,-
SAN FILI,121,-,-,-,-
SAN GIORGIO ALBANESE,57,-,-,-,-
SAN GIOVANNI IN FIORE,1828,30,-,-,-
SAN LORENZO BELLIZZI,6,-,-,-,-
SAN LORENZO DEL VALLO,209,-,-,-,-
SAN LUCIDO,460,6,-,-,-
SAN MARCO ARGENTANO,267,6,-,-,-
SAN MARTINO DI FINITA,79,-,-,-,-
SAN NICOLA ARCELLA,82,-,-,-,-
SAN PIETRO IN AMANTEA,16,-,-,-,-
SAN PIETRO IN GUARANO,211,6,-,-,-
SAN SOSTI,122,6,-,-,-
SAN VINCENZO LA COSTA,87,-,-,-,-
SANGINETO,48,-,-,-,-
SANTA CATERINA ALBANESE,32,-,-,-,-
SANTA DOMENICA TALAO,23,-,-,-,-
