Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,224,-,-,-,-
ACQUAPPESA,426,-,-,-,-
ACRI,4473,42,-,-,-
AIELLO CALABRO,377,-,-,-,-
AIETA,77,-,-,-,-
ALBIDONA,412,-,-,-,-
ALESSANDRIA DEL CARRETTO,55,-,-,-,-
ALTILIA,221,-,-,-,-
ALTOMONTE,1042,-,-,-,-
ALTRA ASP,1048,15,-,-,-
ALTRA REGIONE,599,11,-,-,-
AMANTEA,5280,27,-,-,-
AMENDOLARA,335,-,-,-,-
APRIGLIANO,674,13,-,-,-
BELMONTE CALABRO,522,-,-,-,-
BELSITO,276,-,-,-,-
BELVEDERE MARITTIMO,2066,11,-,-,-
BIANCHI,411,-,-,-,-
BISIGNANO,2378,22,-,-,-
BOCCHIGLIERO,153,7,-,-,-
BONIFATI,430,8,-,-,-
BUONVICINO,404,-,-,-,-
CALOPEZZATI,536,-,-,-,-
CALOVETO,395,-,-,-,-
CAMPANA,320,8,-,-,-
CANNA,161,-,-,-,-
CARIATI,1340,18,-,-,-
CAROLEI,923,-,-,-,-
CARPANZANO,32,-,-,-,-
CASALI DEL MANCO,3029,26,-,-,-
CASSANO ALLO IONIO,4604,32,-,-,-
CASTIGLIONE COSENTINO,1094,11,-,-,-
CASTROLIBERO,3055,21,-,-,-
CASTROREGIO,52,-,-,-,-
CASTROVILLARI,4939,38,-,-,-
CELICO,616,8,-,-,-
CELLARA,151,-,-,-,-
CERCHIARA DI CALABRIA,517,10,-,-,-
CERISANO,925,-,-,-,-
CERVICATI,208,-,-,-,-
CERZETO,364,-,-,-,-
CETRARO,2746,25,-,-,-
CIVITA,75,-,-,-,-
CLETO,360,-,-,-,-
COLOSIMI,449,-,-,-,-
CORIGLIANO-ROSSANO,24899,181,-,-,-
COSENZA,21857,175,-,-,-
CROPALATI,268,-,-,-,-
CROSIA,2973,17,-,-,-
DIAMANTE,1014,9,-,-,-
DIPIGNANO,1482,12,-,-,-
DOMANICO,402,-,-,-,-
FAGNANO CASTELLO,498,6,-,-,-
FALCONARA ALBANESE,372,-,-,-,-
FIGLINE VEGLIATURO,404,-,-,-,-
FIRMO,382,6,-,-,-
FIUMEFREDDO BRUZIO,1071,-,-,-,-
FRANCAVILLA MARITTIMA,700,-,-,-,-
FRASCINETO,497,-,-,-,-
FUSCALDO,2146,9,-,-,-
GRIMALDI,499,-,-,-,-
GRISOLIA,525,-,-,-,-
GUARDIA PIEMONTESE,497,-,-,-,-
LAGO,735,-,-,-,-
LAINO BORGO,480,-,-,-,-
LAINO CASTELLO,189,-,-,-,-
LAPPANO,198,-,-,-,-
LATTARICO,1173,6,-,-,-
LONGOBARDI,623,24,-,-,-
LONGOBUCCO,826,-,-,-,-
LUNGRO,408,9,-,-,-
LUZZI,2530,17,-,-,-
MAIERA',282,-,-,-,-
MALITO,223,-,-,-,-
MALVITO,401,9,-,-,-
MANDATORICCIO,586,-,-,-,-
MANGONE,565,-,-,-,-
MARANO MARCHESATO,1145,8,-,-,-
MARANO PRINCIPATO,873,-,-,-,-
MARZI,266,-,-,-,-
MENDICINO,3082,14,-,-,-
MONGRASSANO,537,6,-,-,-
MONTALTO UFFUGO,7790,33,-,-,-
MONTEGIORDANO,423,-,-,-,-
MORANO CALABRO,526,11,-,-,-
MORMANNO,280,11,-,-,-
MOTTAFOLLONE,222,-,-,-,-
NOCARA,54,-,-,-,-
ORIOLO,159,-,-,-,-
ORSOMARSO,275,-,-,-,-
PALUDI,237,-,-,-,-
PANETTIERI,39,-,-,-,-
PAOLA,4131,36,-,-,-
PAPASIDERO,42,-,-,-,-
PARENTI,593,-,-,-,-
PATERNO CALABRO,462,-,-,-,-
PEDIVIGLIANO,212,-,-,-,-
PIANE CRATI,408,-,-,-,-
PIETRAFITTA,234,-,-,-,-
PIETRAPAOLA,313,-,-,-,-
PLATACI,96,-,-,-,-
PRAIA A MARE,1222,7,-,-,-
RENDE,13359,65,-,-,-
ROCCA IMPERIALE,378,-,-,-,-
ROGGIANO GRAVINA,1582,19,-,-,-
ROGLIANO,1632,12,-,-,-
ROSE,1285,9,-,-,-
ROSETO CAPO SPULICO,211,-,-,-,-
ROTA GRECA,265,-,-,-,-
ROVITO,547,-,-,-,-
SAN BASILE,152,-,-,-,-
SAN BENEDETTO ULLANO,301,-,-,-,-
SAN COSMO ALBANESE,203,6,-,-,-
SAN DEMETRIO CORONE,759,-,-,-,-
SAN DONATO DI NINEA,307,-,-,-,-
SAN FILI,630,6,-,-,-
SAN GIORGIO ALBANESE,410,6,-,-,-
SAN GIOVANNI IN FIORE,4402,34,-,-,-
SAN LORENZO BELLIZZI,81,-,-,-,-
SAN LORENZO DEL VALLO,571,-,-,-,-
SAN LUCIDO,1186,11,-,-,-
SAN MARCO ARGENTANO,1934,7,-,-,-
SAN MARTINO DI FINITA,283,-,-,-,-
SAN NICOLA ARCELLA,320,-,-,-,-
SAN PIETRO IN AMANTEA,150,-,-,-,-
SAN PIETRO IN GUARANO,1300,12,-,-,-
SAN SOSTI,458,7,-,-,-
SAN VINCENZO LA COSTA,789,-,-,-,-
SANGINETO,178,-,-,-,-
SANTA CATERINA ALBANESE,136,-,-,-,-
SANTA DOMENICA TALAO,83,-,-,-,-
SANTA MARIA DEL CEDRO,889,-,-,-,-
SANTA SOFIA D'EPIRO,357,7,-,-,-
