Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,-,-,-,-
ACQUAPPESA,26,-,-,-,-
ACRI,951,19,-,-,-
AIELLO CALABRO,15,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,48,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,29,-,-,-,-
ALTOMONTE,281,-,-,-,-
ALTRA ASP,109,6,-,-,-
ALTRA REGIONE,258,8,-,-,-
AMANTEA,370,7,-,-,-
AMENDOLARA,27,-,-,-,-
APRIGLIANO,64,8,-,-,-
BELMONTE CALABRO,54,-,-,-,-
BELSITO,33,-,-,-,-
BELVEDERE MARITTIMO,290,-,-,-,-
BIANCHI,39,-,-,-,-
BISIGNANO,653,12,-,-,-
BOCCHIGLIERO,76,6,-,-,-
BONIFATI,43,-,-,-,-
BUONVICINO,44,-,-,-,-
CALOPEZZATI,41,-,-,-,-
CALOVETO,60,-,-,-,-
CAMPANA,139,-,-,-,-
CANNA,-,-,-,-,-
CARIATI,308,8,-,-,-
CAROLEI,80,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,369,14,-,-,-
CASSANO ALLO IONIO,1124,21,-,-,-
CASTIGLIONE COSENTINO,140,-,-,-,-
CASTROLIBERO,346,-,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,728,14,-,-,-
CELICO,192,7,-,-,-
CELLARA,-,-,-,-,-
CERCHIARA DI CALABRIA,56,-,-,-,-
CERISANO,93,-,-,-,-
CERVICATI,49,-,-,-,-
CERZETO,73,-,-,-,-
CETRARO,333,9,-,-,-
CIVITA,19,-,-,-,-
CLETO,30,-,-,-,-
COLOSIMI,34,-,-,-,-
CORIGLIANO-ROSSANO,5358,111,-,-,-
COSENZA,2822,62,-,-,-
CROPALATI,29,-,-,-,-
CROSIA,595,9,-,-,-
DIAMANTE,96,-,-,-,-
DIPIGNANO,166,-,-,-,-
DOMANICO,54,-,-,-,-
FAGNANO CASTELLO,82,-,-,-,-
FALCONARA ALBANESE,28,-,-,-,-
FIGLINE VEGLIATURO,43,-,-,-,-
FIRMO,32,-,-,-,-
FIUMEFREDDO BRUZIO,46,-,-,-,-
FRANCAVILLA MARITTIMA,124,-,-,-,-
FRASCINETO,70,-,-,-,-
FUSCALDO,256,-,-,-,-
GRIMALDI,39,-,-,-,-
GRISOLIA,46,-,-,-,-
GUARDIA PIEMONTESE,59,-,-,-,-
LAGO,61,-,-,-,-
LAINO BORGO,73,-,-,-,-
LAINO CASTELLO,16,-,-,-,-
LAPPANO,33,-,-,-,-
LATTARICO,181,-,-,-,-
LONGOBARDI,76,10,-,-,-
LONGOBUCCO,140,-,-,-,-
LUNGRO,67,-,-,-,-
LUZZI,474,9,-,-,-
MAIERA',29,-,-,-,-
MALITO,25,-,-,-,-
MALVITO,50,-,-,-,-
MANDATORICCIO,122,-,-,-,-
MANGONE,103,-,-,-,-
MARANO MARCHESATO,127,6,-,-,-
MARANO PRINCIPATO,127,-,-,-,-
MARZI,38,-,-,-,-
MENDICINO,412,-,-,-,-
MONGRASSANO,78,-,-,-,-
