Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,222,-,-,-,-
ACQUAPPESA,424,-,-,-,-
ACRI,4444,41,-,-,-
AIELLO CALABRO,376,-,-,-,-
AIETA,77,-,-,-,-
ALBIDONA,412,-,-,-,-
ALESSANDRIA DEL CARRETTO,55,-,-,-,-
ALTILIA,220,-,-,-,-
ALTOMONTE,1033,-,-,-,-
ALTRA ASP,1048,15,-,-,-
ALTRA REGIONE,599,11,-,-,-
AMANTEA,5241,27,-,-,-
AMENDOLARA,334,-,-,-,-
APRIGLIANO,669,12,-,-,-
BELMONTE CALABRO,521,-,-,-,-
BELSITO,276,-,-,-,-
BELVEDERE MARITTIMO,2055,11,-,-,-
BIANCHI,406,-,-,-,-
BISIGNANO,2363,21,-,-,-
BOCCHIGLIERO,153,7,-,-,-
BONIFATI,428,8,-,-,-
BUONVICINO,403,-,-,-,-
CALOPEZZATI,536,-,-,-,-
CALOVETO,395,-,-,-,-
CAMPANA,319,8,-,-,-
CANNA,160,-,-,-,-
CARIATI,1335,18,-,-,-
CAROLEI,920,-,-,-,-
CARPANZANO,32,-,-,-,-
CASALI DEL MANCO,3015,26,-,-,-
CASSANO ALLO IONIO,4587,32,-,-,-
CASTIGLIONE COSENTINO,1075,11,-,-,-
CASTROLIBERO,3030,20,-,-,-
CASTROREGIO,52,-,-,-,-
CASTROVILLARI,4916,37,-,-,-
CELICO,616,8,-,-,-
CELLARA,150,-,-,-,-
CERCHIARA DI CALABRIA,515,10,-,-,-
CERISANO,917,-,-,-,-
CERVICATI,206,-,-,-,-
CERZETO,363,-,-,-,-
CETRARO,2733,25,-,-,-
CIVITA,75,-,-,-,-
CLETO,359,-,-,-,-
COLOSIMI,439,-,-,-,-
CORIGLIANO-ROSSANO,24791,176,-,-,-
COSENZA,21701,173,-,-,-
CROPALATI,267,-,-,-,-
CROSIA,2966,17,-,-,-
DIAMANTE,1003,8,-,-,-
DIPIGNANO,1472,12,-,-,-
DOMANICO,402,-,-,-,-
FAGNANO CASTELLO,497,6,-,-,-
