Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,1,-,-,-
ACQUAPPESA,21,1,-,-,3
ACRI,948,19,-,1,13
AIELLO CALABRO,15,-,-,-,-
AIETA,1,-,-,-,1
ALBIDONA,48,1,-,-,1
ALESSANDRIA DEL CARRETTO,1,-,-,-,-
ALTILIA,28,-,-,-,3
ALTOMONTE,279,3,-,1,2
ALTRA ASP,95,5,-,-,3
ALTRA REGIONE,234,6,1,1,9
AMANTEA,314,7,-,-,11
AMENDOLARA,27,-,-,-,-
APRIGLIANO,64,8,-,-,3
BELMONTE CALABRO,43,-,-,1,-
BELSITO,32,1,-,-,1
BELVEDERE MARITTIMO,281,4,-,-,26
BIANCHI,27,1,-,-,-
BISIGNANO,585,11,-,1,14
BOCCHIGLIERO,72,6,-,-,10
BONIFATI,41,1,-,-,14
BUONVICINO,44,1,-,-,15
CALOPEZZATI,32,-,-,-,-
CALOVETO,53,-,-,-,-
CAMPANA,131,3,-,-,3
CANNA,4,-,-,-,-
CARIATI,272,7,-,-,21
CAROLEI,72,-,-,-,7
CARPANZANO,3,-,-,-,-
CASALI DEL MANCO,327,13,-,1,8
CASSANO ALLO IONIO,1044,21,-,1,11
CASTIGLIONE COSENTINO,128,3,-,1,17
CASTROLIBERO,306,5,-,-,8
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,684,14,-,-,13
CELICO,183,7,-,-,-
CELLARA,4,-,-,-,-
CERCHIARA DI CALABRIA,48,2,-,-,2
CERISANO,72,-,-,-,4
CERVICATI,49,1,-,-,3
CERZETO,67,-,-,-,5
CETRARO,265,5,-,-,10
CIVITA,16,1,-,-,3
CLETO,22,2,-,-,1
COLOSIMI,33,-,-,-,-
CORIGLIANO-ROSSANO,4839,104,-,7,183
COSENZA,2564,57,1,4,69
CROPALATI,26,1,-,-,7
CROSIA,476,8,-,-,20
DIAMANTE,93,2,-,-,15
DIPIGNANO,152,4,-,1,4
DOMANICO,53,-,-,-,-
FAGNANO CASTELLO,62,3,-,-,-
FALCONARA ALBANESE,26,1,-,-,-
FIGLINE VEGLIATURO,44,-,-,1,-
FIRMO,31,1,-,-,1
FIUMEFREDDO BRUZIO,25,-,-,-,7
FRANCAVILLA MARITTIMA,103,4,-,-,-
FRASCINETO,65,2,-,-,-
FUSCALDO,248,1,-,-,11
GRIMALDI,39,-,-,-,-
GRISOLIA,42,-,-,-,13
GUARDIA PIEMONTESE,54,1,-,-,1
LAGO,60,1,-,-,-
LAINO BORGO,73,3,-,-,8
LAINO CASTELLO,16,-,-,-,1
LAPPANO,28,1,-,-,-
LATTARICO,169,4,-,-,1
LONGOBARDI,60,5,-,1,8
LONGOBUCCO,85,1,-,-,1
LUNGRO,66,5,-,2,-
LUZZI,386,8,-,1,11
MAIERA',24,-,-,-,1
MALITO,25,1,-,-,-
MALVITO,50,2,-,-,4
MANDATORICCIO,114,2,-,-,3
MANGONE,99,2,-,-,1
MARANO MARCHESATO,116,5,-,-,1
MARANO PRINCIPATO,124,-,-,-,6
MARZI,36,2,-,-,-
MENDICINO,341,2,-,-,9
MONGRASSANO,78,4,-,-,3
MONTALTO UFFUGO,821,11,-,-,47
MONTEGIORDANO,22,-,-,-,-
MORANO CALABRO,143,8,-,-,3
MORMANNO,125,7,-,-,1
MOTTAFOLLONE,23,1,-,-,1
NOCARA,18,-,-,-,2
ORIOLO,52,2,-,-,3
ORSOMARSO,6,-,-,-,1
PALUDI,24,-,-,-,-
PANETTIERI,10,1,-,-,-
PAOLA,350,9,-,-,17
PAPASIDERO,6,-,-,-,3
PARENTI,44,1,-,-,-
PATERNO CALABRO,118,-,-,-,-
PEDIVIGLIANO,77,-,-,-,-
PIANE CRATI,60,1,-,-,-
PIETRAFITTA,20,-,-,-,-
PIETRAPAOLA,47,2,-,-,-
PLATACI,2,-,-,-,-
PRAIA A MARE,178,4,-,-,21
RENDE,1466,28,-,2,45
ROCCA IMPERIALE,147,1,-,-,-
ROGGIANO GRAVINA,262,7,1,-,11
ROGLIANO,196,5,-,-,-
ROSE,234,6,-,-,2
ROSETO CAPO SPULICO,72,1,-,-,4
ROTA GRECA,50,3,-,-,8
ROVITO,111,1,-,-,-
SAN BASILE,13,-,-,-,-
SAN BENEDETTO ULLANO,39,2,-,-,11
SAN COSMO ALBANESE,61,4,-,-,-
SAN DEMETRIO CORONE,48,-,-,-,1
SAN DONATO DI NINEA,41,5,-,-,1
SAN FILI,57,1,-,-,1
SAN GIORGIO ALBANESE,30,2,-,1,1
SAN GIOVANNI IN FIORE,975,25,-,-,55
SAN LORENZO BELLIZZI,1,-,-,-,-
SAN LORENZO DEL VALLO,145,-,-,-,2
SAN LUCIDO,177,6,-,-,5
SAN MARCO ARGENTANO,176,4,-,-,8
SAN MARTINO DI FINITA,68,2,-,-,-
SAN NICOLA ARCELLA,42,1,-,-,1
SAN PIETRO IN AMANTEA,2,-,-,-,-
SAN PIETRO IN GUARANO,119,5,-,-,2
SAN SOSTI,88,6,-,-,-
SAN VINCENZO LA COSTA,43,4,-,-,-
SANGINETO,35,-,-,-,3
SANTA CATERINA ALBANESE,25,-,-,-,1
SANTA DOMENICA TALAO,18,-,-,-,1
SANTA MARIA DEL CEDRO,137,4,-,-,17
SANTA SOFIA D'EPIRO,84,3,-,-,-
SANT'AGATA DI ESARO,67,2,-,-,1
SANTO STEFANO DI ROGLIANO,83,1,-,-,-
SARACENA,51,3,-,-,3
SCALA COELI,21,5,-,-,-
SCALEA,268,4,-,2,6
SCIGLIANO,9,-,-,-,-
SERRA D'AIELLO,30,-,-,-,22
SPEZZANO ALBANESE,271,9,-,1,4
SPEZZANO DELLA SILA,200,11,-,-,-
TARSIA,39,1,-,-,-
TERRANOVA DA SIBARI,439,10,-,-,3
TERRAVECCHIA,5,-,-,-,-
TORANO CASTELLO,273,14,-,-,6
TORTORA,216,3,1,-,14
TREBISACCE,222,7,-,-,9
VACCARIZZO ALBANESE,35,2,-,-,-
VERBICARO,103,4,-,-,1
VILLAPIANA,134,-,-,-,12
ZUMPANO,147,3,-,-,-
