Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,1,-,-,-
ACQUAPPESA,18,1,-,-,1
ACRI,934,18,1,2,6
AIELLO CALABRO,15,-,-,-,1
AIETA,1,-,-,-,1
ALBIDONA,48,1,-,-,1
ALESSANDRIA DEL CARRETTO,1,-,-,-,-
ALTILIA,25,-,-,-,-
ALTOMONTE,277,3,-,2,3
ALTRA ASP,95,5,-,-,7
ALTRA REGIONE,224,6,-,2,46
AMANTEA,313,6,-,2,28
AMENDOLARA,27,-,-,-,-
APRIGLIANO,63,8,-,-,2
BELMONTE CALABRO,43,-,-,1,-
BELSITO,31,1,-,-,-
BELVEDERE MARITTIMO,273,4,-,-,38
BIANCHI,27,1,-,-,-
BISIGNANO,569,10,-,-,19
BOCCHIGLIERO,70,5,-,1,31
BONIFATI,40,1,-,-,14
BUONVICINO,41,1,-,-,16
CALOPEZZATI,32,-,-,-,-
CALOVETO,53,-,-,-,1
CAMPANA,128,3,-,-,-
CANNA,4,-,-,-,-
CARIATI,256,7,-,-,16
CAROLEI,66,-,-,-,7
CARPANZANO,3,-,-,-,-
CASALI DEL MANCO,322,13,-,-,20
CASSANO ALLO IONIO,1039,21,-,3,43
CASTIGLIONE COSENTINO,115,3,-,-,9
CASTROLIBERO,300,5,-,-,13
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,669,14,-,2,7
CELICO,183,7,-,-,3
CELLARA,4,-,-,-,-
CERCHIARA DI CALABRIA,48,2,-,-,3
CERISANO,68,-,-,-,-
CERVICATI,46,1,-,-,2
CERZETO,62,-,-,-,5
CETRARO,257,5,-,-,14
CIVITA,13,1,-,-,-
CLETO,21,1,-,1,1
COLOSIMI,33,-,-,-,-
CORIGLIANO-ROSSANO,4709,102,1,8,333
COSENZA,2521,56,2,3,99
CROPALATI,25,-,-,-,8
CROSIA,462,8,-,-,28
DIAMANTE,92,2,-,-,23
DIPIGNANO,149,4,-,1,3
DOMANICO,53,-,-,-,-
FAGNANO CASTELLO,59,3,-,-,-
FALCONARA ALBANESE,26,1,-,-,1
FIGLINE VEGLIATURO,43,-,-,-,-
FIRMO,31,1,-,-,5
FIUMEFREDDO BRUZIO,21,-,-,-,4
FRANCAVILLA MARITTIMA,103,4,-,1,2
FRASCINETO,65,2,-,-,-
FUSCALDO,246,1,-,-,23
GRIMALDI,39,-,-,-,-
GRISOLIA,41,-,-,1,15
GUARDIA PIEMONTESE,53,1,-,-,1
LAGO,60,1,-,-,-
LAINO BORGO,65,3,-,-,-
LAINO CASTELLO,15,-,-,-,3
LAPPANO,28,1,-,-,-
LATTARICO,168,4,-,-,1
LONGOBARDI,54,4,-,2,35
LONGOBUCCO,85,1,-,-,7
LUNGRO,66,5,-,2,1
LUZZI,378,8,-,-,27
MAIERA',24,-,-,-,1
MALITO,25,1,-,-,-
MALVITO,46,2,-,-,5
MANDATORICCIO,114,2,-,-,4
MANGONE,98,2,-,-,6
MARANO MARCHESATO,116,5,-,-,3
MARANO PRINCIPATO,121,-,-,-,6
MARZI,36,2,-,-,-
MENDICINO,336,2,-,1,19
MONGRASSANO,76,3,-,1,1
MONTALTO UFFUGO,802,11,-,-,47
MONTEGIORDANO,22,-,-,-,1
MORANO CALABRO,133,6,-,1,3
MORMANNO,124,7,-,-,-
MOTTAFOLLONE,23,1,-,-,1
NOCARA,16,-,-,-,-
ORIOLO,51,2,-,-,8
ORSOMARSO,6,-,-,-,1
PALUDI,24,-,-,-,-
PANETTIERI,10,1,-,-,-
PAOLA,340,9,-,3,17
PAPASIDERO,6,-,-,-,3
PARENTI,44,1,-,-,-
PATERNO CALABRO,118,-,-,-,-
PEDIVIGLIANO,77,-,-,-,-
PIANE CRATI,60,1,-,-,-
PIETRAFITTA,20,-,-,-,-
PIETRAPAOLA,47,2,-,-,-
PLATACI,2,-,-,-,-
PRAIA A MARE,174,4,-,2,33
RENDE,1447,28,-,-,58
ROCCA IMPERIALE,147,1,-,-,4
ROGGIANO GRAVINA,254,7,-,2,17
ROGLIANO,196,5,-,-,-
ROSE,232,6,-,-,5
ROSETO CAPO SPULICO,70,1,-,-,3
ROTA GRECA,43,3,-,-,7
ROVITO,111,1,-,-,1
SAN BASILE,13,-,-,-,-
SAN BENEDETTO ULLANO,30,2,-,-,3
SAN COSMO ALBANESE,61,4,-,-,-
SAN DEMETRIO CORONE,47,-,-,-,1
SAN DONATO DI NINEA,41,5,-,-,1
SAN FILI,56,1,-,-,-
SAN GIORGIO ALBANESE,28,2,-,-,-
SAN GIOVANNI IN FIORE,927,25,-,-,22
SAN LORENZO BELLIZZI,1,-,-,-,-
