Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,144,-,-,-,-
ACQUAPPESA,187,-,-,-,-
ACRI,2375,29,-,-,-
AIELLO CALABRO,138,-,-,-,-
AIETA,13,-,-,-,-
ALBIDONA,187,-,-,-,-
ALESSANDRIA DEL CARRETTO,25,-,-,-,-
ALTILIA,128,-,-,-,-
ALTOMONTE,629,-,-,-,-
ALTRA ASP,929,11,-,-,-
ALTRA REGIONE,599,11,-,-,-
AMANTEA,2600,21,-,-,-
AMENDOLARA,214,-,-,-,-
APRIGLIANO,453,10,-,-,-
BELMONTE CALABRO,244,-,-,-,-
BELSITO,173,-,-,-,-
BELVEDERE MARITTIMO,1117,10,-,-,-
BIANCHI,249,-,-,-,-
BISIGNANO,1450,17,-,-,-
BOCCHIGLIERO,121,7,-,-,-
BONIFATI,232,-,-,-,-
BUONVICINO,196,-,-,-,-
CALOPEZZATI,217,-,-,-,-
CALOVETO,231,-,-,-,-
CAMPANA,237,6,-,-,-
CANNA,64,-,-,-,-
CARIATI,826,12,-,-,-
CAROLEI,431,-,-,-,-
CARPANZANO,13,-,-,-,-
CASALI DEL MANCO,1811,20,-,-,-
CASSANO ALLO IONIO,2621,29,-,-,-
CASTIGLIONE COSENTINO,510,-,-,-,-
CASTROLIBERO,1708,14,-,-,-
CASTROREGIO,16,-,-,-,-
CASTROVILLARI,2532,25,-,-,-
CELICO,429,7,-,-,-
CELLARA,85,-,-,-,-
CERCHIARA DI CALABRIA,238,-,-,-,-
CERISANO,497,-,-,-,-
CERVICATI,120,-,-,-,-
CERZETO,229,-,-,-,-
CETRARO,1562,20,-,-,-
CIVITA,44,-,-,-,-
CLETO,121,-,-,-,-
COLOSIMI,190,-,-,-,-
CORIGLIANO-ROSSANO,14141,151,-,-,-
COSENZA,12270,125,-,-,-
CROPALATI,143,-,-,-,-
CROSIA,1537,13,-,-,-
