Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,141,-,-,-,-
ACQUAPPESA,178,-,-,-,-
ACRI,2246,28,-,-,-
AIELLO CALABRO,137,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,182,-,-,-,-
ALESSANDRIA DEL CARRETTO,22,-,-,-,-
ALTILIA,113,-,-,-,-
ALTOMONTE,615,-,-,-,-
ALTRA ASP,905,10,-,-,-
ALTRA REGIONE,598,11,-,-,-
AMANTEA,2457,21,-,-,-
AMENDOLARA,213,-,-,-,-
APRIGLIANO,419,10,-,-,-
BELMONTE CALABRO,227,-,-,-,-
BELSITO,169,-,-,-,-
BELVEDERE MARITTIMO,1033,10,-,-,-
BIANCHI,228,-,-,-,-
BISIGNANO,1393,17,-,-,-
BOCCHIGLIERO,118,7,-,-,-
BONIFATI,215,-,-,-,-
BUONVICINO,178,-,-,-,-
CALOPEZZATI,205,-,-,-,-
CALOVETO,205,-,-,-,-
CAMPANA,236,6,-,-,-
CANNA,64,-,-,-,-
CARIATI,798,12,-,-,-
CAROLEI,418,-,-,-,-
CARPANZANO,12,-,-,-,-
CASALI DEL MANCO,1705,20,-,-,-
CASSANO ALLO IONIO,2528,29,-,-,-
CASTIGLIONE COSENTINO,483,-,-,-,-
CASTROLIBERO,1618,14,-,-,-
CASTROREGIO,16,-,-,-,-
CASTROVILLARI,2439,24,-,-,-
CELICO,420,7,-,-,-
CELLARA,83,-,-,-,-
CERCHIARA DI CALABRIA,224,-,-,-,-
CERISANO,469,-,-,-,-
CERVICATI,114,-,-,-,-
CERZETO,220,-,-,-,-
CETRARO,1461,19,-,-,-
CIVITA,42,-,-,-,-
CLETO,115,-,-,-,-
COLOSIMI,183,-,-,-,-
CORIGLIANO-ROSSANO,13635,149,-,-,-
COSENZA,11629,121,-,-,-
CROPALATI,135,-,-,-,-
CROSIA,1458,13,-,-,-
DIAMANTE,323,-,-,-,-
DIPIGNANO,770,8,-,-,-
DOMANICO,173,-,-,-,-
FAGNANO CASTELLO,289,-,-,-,-
FALCONARA ALBANESE,209,-,-,-,-
FIGLINE VEGLIATURO,218,-,-,-,-
FIRMO,169,-,-,-,-
FIUMEFREDDO BRUZIO,460,-,-,-,-
FRANCAVILLA MARITTIMA,362,-,-,-,-
FRASCINETO,259,-,-,-,-
FUSCALDO,1191,8,-,-,-
GRIMALDI,199,-,-,-,-
GRISOLIA,347,-,-,-,-
GUARDIA PIEMONTESE,176,-,-,-,-
LAGO,328,-,-,-,-
