Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,120,-,-,-,-
ACQUAPPESA,157,-,-,-,-
ACRI,1993,27,-,-,-
AIELLO CALABRO,105,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,161,-,-,-,-
ALESSANDRIA DEL CARRETTO,10,-,-,-,-
ALTILIA,97,-,-,-,-
ALTOMONTE,552,-,-,-,-
ALTRA ASP,867,9,-,-,-
ALTRA REGIONE,594,11,-,-,-
AMANTEA,2058,18,-,-,-
AMENDOLARA,172,-,-,-,-
APRIGLIANO,374,9,-,-,-
BELMONTE CALABRO,186,-,-,-,-
BELSITO,109,-,-,-,-
BELVEDERE MARITTIMO,835,10,-,-,-
BIANCHI,183,-,-,-,-
BISIGNANO,1311,17,-,-,-
BOCCHIGLIERO,116,7,-,-,-
BONIFATI,194,-,-,-,-
BUONVICINO,144,-,-,-,-
CALOPEZZATI,145,-,-,-,-
CALOVETO,185,-,-,-,-
CAMPANA,233,6,-,-,-
CANNA,49,-,-,-,-
CARIATI,697,12,-,-,-
CAROLEI,391,-,-,-,-
CARPANZANO,8,-,-,-,-
CASALI DEL MANCO,1517,19,-,-,-
CASSANO ALLO IONIO,2312,29,-,-,-
CASTIGLIONE COSENTINO,368,-,-,-,-
CASTROLIBERO,1413,13,-,-,-
CASTROREGIO,15,-,-,-,-
CASTROVILLARI,2114,23,-,-,-
CELICO,391,7,-,-,-
CELLARA,58,-,-,-,-
CERCHIARA DI CALABRIA,206,-,-,-,-
CERISANO,410,-,-,-,-
CERVICATI,99,-,-,-,-
CERZETO,198,-,-,-,-
CETRARO,1273,16,-,-,-
CIVITA,38,-,-,-,-
CLETO,109,-,-,-,-
COLOSIMI,165,-,-,-,-
CORIGLIANO-ROSSANO,12281,147,-,-,-
COSENZA,10182,114,-,-,-
CROPALATI,113,-,-,-,-
CROSIA,1343,13,-,-,-
DIAMANTE,285,-,-,-,-
DIPIGNANO,678,8,-,-,-
DOMANICO,164,-,-,-,-
FAGNANO CASTELLO,244,-,-,-,-
FALCONARA ALBANESE,173,-,-,-,-
FIGLINE VEGLIATURO,191,-,-,-,-
FIRMO,135,-,-,-,-
FIUMEFREDDO BRUZIO,379,-,-,-,-
FRANCAVILLA MARITTIMA,333,-,-,-,-
FRASCINETO,198,-,-,-,-
FUSCALDO,1060,8,-,-,-
GRIMALDI,167,-,-,-,-
GRISOLIA,315,-,-,-,-
GUARDIA PIEMONTESE,170,-,-,-,-
LAGO,275,-,-,-,-
LAINO BORGO,191,-,-,-,-
LAINO CASTELLO,80,-,-,-,-
LAPPANO,117,-,-,-,-
LATTARICO,547,-,-,-,-
LONGOBARDI,220,17,-,-,-
LONGOBUCCO,411,-,-,-,-
LUNGRO,180,6,-,-,-
LUZZI,1262,14,-,-,-
MAIERA',85,-,-,-,-
MALITO,76,-,-,-,-
MALVITO,156,-,-,-,-
MANDATORICCIO,353,-,-,-,-
MANGONE,290,-,-,-,-
MARANO MARCHESATO,510,8,-,-,-
MARANO PRINCIPATO,392,-,-,-,-
MARZI,173,-,-,-,-
MENDICINO,1406,-,-,-,-
MONGRASSANO,253,-,-,-,-
MONTALTO UFFUGO,3497,22,-,-,-
MONTEGIORDANO,165,-,-,-,-
MORANO CALABRO,255,9,-,-,-
MORMANNO,180,8,-,-,-
MOTTAFOLLONE,83,-,-,-,-
NOCARA,33,-,-,-,-
ORIOLO,95,-,-,-,-
ORSOMARSO,135,-,-,-,-
PALUDI,92,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1527,23,-,-,-
PAPASIDERO,23,-,-,-,-
PARENTI,335,-,-,-,-
PATERNO CALABRO,239,-,-,-,-
PEDIVIGLIANO,98,-,-,-,-
PIANE CRATI,216,-,-,-,-
PIETRAFITTA,130,-,-,-,-
PIETRAPAOLA,129,-,-,-,-
PLATACI,56,-,-,-,-
PRAIA A MARE,425,7,-,-,-
RENDE,5769,44,-,-,-
ROCCA IMPERIALE,275,-,-,-,-
ROGGIANO GRAVINA,878,13,-,-,-
ROGLIANO,902,8,-,-,-
ROSE,629,8,-,-,-
ROSETO CAPO SPULICO,138,-,-,-,-
ROTA GRECA,74,-,-,-,-
ROVITO,350,-,-,-,-
SAN BASILE,61,-,-,-,-
SAN BENEDETTO ULLANO,205,-,-,-,-
SAN COSMO ALBANESE,123,6,-,-,-
SAN DEMETRIO CORONE,230,-,-,-,-
SAN DONATO DI NINEA,110,-,-,-,-
SAN FILI,273,-,-,-,-
SAN GIORGIO ALBANESE,117,-,-,-,-
SAN GIOVANNI IN FIORE,2584,31,-,-,-
SAN LORENZO BELLIZZI,29,-,-,-,-
SAN LORENZO DEL VALLO,283,-,-,-,-
SAN LUCIDO,634,8,-,-,-
SAN MARCO ARGENTANO,895,6,-,-,-
SAN MARTINO DI FINITA,105,-,-,-,-
SAN NICOLA ARCELLA,165,-,-,-,-
SAN PIETRO IN AMANTEA,44,-,-,-,-
SAN PIETRO IN GUARANO,463,7,-,-,-
SAN SOSTI,188,7,-,-,-
SAN VINCENZO LA COSTA,306,-,-,-,-
SANGINETO,113,-,-,-,-
SANTA CATERINA ALBANESE,62,-,-,-,-
SANTA DOMENICA TALAO,42,-,-,-,-
SANTA MARIA DEL CEDRO,497,-,-,-,-
SANTA SOFIA D'EPIRO,160,6,-,-,-
SANT'AGATA DI ESARO,103,-,-,-,-
SANTO STEFANO DI ROGLIANO,340,-,-,-,-
SARACENA,449,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1111,8,-,-,-
SCIGLIANO,92,-,-,-,-
SERRA D'AIELLO,76,-,-,-,-
SPEZZANO ALBANESE,791,16,-,-,-
SPEZZANO DELLA SILA,598,12,-,-,-
TARSIA,145,-,-,-,-
TERRANOVA DA SIBARI,774,11,-,-,-
TERRAVECCHIA,35,-,-,-,-
TORANO CASTELLO,591,18,-,-,-
TORTORA,418,7,-,-,-
TREBISACCE,822,11,-,-,-
VACCARIZZO ALBANESE,126,-,-,-,-
VERBICARO,185,6,-,-,-
VILLAPIANA,504,-,-,-,-
ZUMPANO,504,-,-,-,-
