Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,144,-,-,-,-
ACQUAPPESA,182,-,-,-,-
ACRI,2307,29,-,-,-
AIELLO CALABRO,137,-,-,-,-
AIETA,13,-,-,-,-
ALBIDONA,186,-,-,-,-
ALESSANDRIA DEL CARRETTO,25,-,-,-,-
ALTILIA,121,-,-,-,-
ALTOMONTE,624,-,-,-,-
ALTRA ASP,922,11,-,-,-
ALTRA REGIONE,598,11,-,-,-
AMANTEA,2543,21,-,-,-
AMENDOLARA,213,-,-,-,-
APRIGLIANO,449,10,-,-,-
BELMONTE CALABRO,243,-,-,-,-
BELSITO,170,-,-,-,-
BELVEDERE MARITTIMO,1090,10,-,-,-
BIANCHI,241,-,-,-,-
BISIGNANO,1429,17,-,-,-
BOCCHIGLIERO,120,7,-,-,-
BONIFATI,227,-,-,-,-
BUONVICINO,191,-,-,-,-
CALOPEZZATI,209,-,-,-,-
CALOVETO,214,-,-,-,-
CAMPANA,237,6,-,-,-
CANNA,64,-,-,-,-
CARIATI,825,12,-,-,-
CAROLEI,428,-,-,-,-
CARPANZANO,13,-,-,-,-
CASALI DEL MANCO,1776,20,-,-,-
CASSANO ALLO IONIO,2592,29,-,-,-
CASTIGLIONE COSENTINO,505,-,-,-,-
CASTROLIBERO,1685,14,-,-,-
CASTROREGIO,16,-,-,-,-
CASTROVILLARI,2499,25,-,-,-
CELICO,424,7,-,-,-
CELLARA,85,-,-,-,-
CERCHIARA DI CALABRIA,228,-,-,-,-
CERISANO,494,-,-,-,-
CERVICATI,118,-,-,-,-
CERZETO,226,-,-,-,-
CETRARO,1543,20,-,-,-
CIVITA,42,-,-,-,-
CLETO,120,-,-,-,-
COLOSIMI,183,-,-,-,-
CORIGLIANO-ROSSANO,13982,151,-,-,-
COSENZA,12110,124,-,-,-
CROPALATI,141,-,-,-,-
CROSIA,1505,13,-,-,-
DIAMANTE,353,-,-,-,-
DIPIGNANO,786,8,-,-,-
DOMANICO,175,-,-,-,-
FAGNANO CASTELLO,305,-,-,-,-
FALCONARA ALBANESE,214,-,-,-,-
FIGLINE VEGLIATURO,236,-,-,-,-
FIRMO,175,-,-,-,-
FIUMEFREDDO BRUZIO,479,-,-,-,-
FRANCAVILLA MARITTIMA,369,-,-,-,-
FRASCINETO,260,-,-,-,-
FUSCALDO,1222,8,-,-,-
GRIMALDI,223,-,-,-,-
GRISOLIA,366,-,-,-,-
GUARDIA PIEMONTESE,185,-,-,-,-
LAGO,348,-,-,-,-
LAINO BORGO,246,-,-,-,-
LAINO CASTELLO,117,-,-,-,-
LAPPANO,128,-,-,-,-
LATTARICO,670,6,-,-,-
LONGOBARDI,276,17,-,-,-
LONGOBUCCO,476,-,-,-,-
LUNGRO,222,6,-,-,-
LUZZI,1452,14,-,-,-
MAIERA',122,-,-,-,-
MALITO,85,-,-,-,-
MALVITO,182,6,-,-,-
MANDATORICCIO,420,-,-,-,-
MANGONE,318,-,-,-,-
