Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,98,-,-,-,-
ACQUAPPESA,124,-,-,-,-
ACRI,1770,24,-,-,-
AIELLO CALABRO,90,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,126,-,-,-,-
ALESSANDRIA DEL CARRETTO,7,-,-,-,-
ALTILIA,65,-,-,-,-
ALTOMONTE,470,-,-,-,-
ALTRA ASP,812,9,-,-,-
ALTRA REGIONE,589,10,-,-,-
AMANTEA,1554,18,-,-,-
AMENDOLARA,98,-,-,-,-
APRIGLIANO,322,8,-,-,-
BELMONTE CALABRO,159,-,-,-,-
BELSITO,89,-,-,-,-
BELVEDERE MARITTIMO,648,7,-,-,-
BIANCHI,150,-,-,-,-
BISIGNANO,1240,16,-,-,-
BOCCHIGLIERO,112,7,-,-,-
BONIFATI,164,-,-,-,-
BUONVICINO,108,-,-,-,-
CALOPEZZATI,110,-,-,-,-
CALOVETO,152,-,-,-,-
CAMPANA,228,6,-,-,-
CANNA,42,-,-,-,-
CARIATI,615,12,-,-,-
CAROLEI,313,-,-,-,-
CARPANZANO,8,-,-,-,-
CASALI DEL MANCO,1251,18,-,-,-
CASSANO ALLO IONIO,2052,29,-,-,-
CASTIGLIONE COSENTINO,305,-,-,-,-
CASTROLIBERO,1213,10,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1834,23,-,-,-
CELICO,361,7,-,-,-
CELLARA,53,-,-,-,-
CERCHIARA DI CALABRIA,168,-,-,-,-
CERISANO,359,-,-,-,-
CERVICATI,82,-,-,-,-
CERZETO,162,-,-,-,-
CETRARO,995,16,-,-,-
CIVITA,34,-,-,-,-
CLETO,94,-,-,-,-
COLOSIMI,143,-,-,-,-
CORIGLIANO-ROSSANO,10547,144,-,-,-
COSENZA,8951,107,-,-,-
CROPALATI,101,-,-,-,-
CROSIA,1179,13,-,-,-
DIAMANTE,230,-,-,-,-
DIPIGNANO,589,8,-,-,-
DOMANICO,129,-,-,-,-
FAGNANO CASTELLO,196,-,-,-,-
FALCONARA ALBANESE,124,-,-,-,-
FIGLINE VEGLIATURO,175,-,-,-,-
FIRMO,100,-,-,-,-
FIUMEFREDDO BRUZIO,234,-,-,-,-
FRANCAVILLA MARITTIMA,279,-,-,-,-
FRASCINETO,150,-,-,-,-
FUSCALDO,905,6,-,-,-
GRIMALDI,131,-,-,-,-
GRISOLIA,254,-,-,-,-
GUARDIA PIEMONTESE,147,-,-,-,-
LAGO,188,-,-,-,-
LAINO BORGO,166,-,-,-,-
LAINO CASTELLO,67,-,-,-,-
LAPPANO,106,-,-,-,-
LATTARICO,480,-,-,-,-
LONGOBARDI,188,17,-,-,-
LONGOBUCCO,356,-,-,-,-
LUNGRO,142,6,-,-,-
LUZZI,1093,13,-,-,-
MAIERA',73,-,-,-,-
MALITO,70,-,-,-,-
MALVITO,147,-,-,-,-
MANDATORICCIO,265,-,-,-,-
MANGONE,262,-,-,-,-
MARANO MARCHESATO,449,8,-,-,-
MARANO PRINCIPATO,343,-,-,-,-
MARZI,143,-,-,-,-
MENDICINO,1239,-,-,-,-
MONGRASSANO,219,-,-,-,-
MONTALTO UFFUGO,3018,22,-,-,-
MONTEGIORDANO,122,-,-,-,-
MORANO CALABRO,248,8,-,-,-
MORMANNO,164,7,-,-,-
MOTTAFOLLONE,67,-,-,-,-
NOCARA,30,-,-,-,-
ORIOLO,93,-,-,-,-
ORSOMARSO,92,-,-,-,-
PALUDI,71,-,-,-,-
PANETTIERI,17,-,-,-,-
PAOLA,1242,19,-,-,-
PAPASIDERO,16,-,-,-,-
PARENTI,264,-,-,-,-
PATERNO CALABRO,199,-,-,-,-
PEDIVIGLIANO,90,-,-,-,-
PIANE CRATI,201,-,-,-,-
PIETRAFITTA,111,-,-,-,-
PIETRAPAOLA,109,-,-,-,-
PLATACI,42,-,-,-,-
PRAIA A MARE,389,7,-,-,-
RENDE,4997,43,-,-,-
ROCCA IMPERIALE,263,-,-,-,-
ROGGIANO GRAVINA,724,13,-,-,-
ROGLIANO,790,7,-,-,-
ROSE,549,8,-,-,-
ROSETO CAPO SPULICO,130,-,-,-,-
ROTA GRECA,71,-,-,-,-
ROVITO,329,-,-,-,-
SAN BASILE,53,-,-,-,-
SAN BENEDETTO ULLANO,199,-,-,-,-
SAN COSMO ALBANESE,103,6,-,-,-
SAN DEMETRIO CORONE,167,-,-,-,-
SAN DONATO DI NINEA,89,-,-,-,-
SAN FILI,231,-,-,-,-
SAN GIORGIO ALBANESE,89,-,-,-,-
SAN GIOVANNI IN FIORE,2331,31,-,-,-
SAN LORENZO BELLIZZI,20,-,-,-,-
SAN LORENZO DEL VALLO,249,-,-,-,-
SAN LUCIDO,552,8,-,-,-
SAN MARCO ARGENTANO,707,6,-,-,-
SAN MARTINO DI FINITA,101,-,-,-,-
SAN NICOLA ARCELLA,127,-,-,-,-
SAN PIETRO IN AMANTEA,34,-,-,-,-
SAN PIETRO IN GUARANO,375,6,-,-,-
SAN SOSTI,168,6,-,-,-
SAN VINCENZO LA COSTA,268,-,-,-,-
SANGINETO,92,-,-,-,-
SANTA CATERINA ALBANESE,48,-,-,-,-
SANTA DOMENICA TALAO,30,-,-,-,-
SANTA MARIA DEL CEDRO,380,-,-,-,-
SANTA SOFIA D'EPIRO,142,6,-,-,-
SANT'AGATA DI ESARO,101,-,-,-,-
SANTO STEFANO DI ROGLIANO,292,-,-,-,-
SARACENA,321,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,872,8,-,-,-
SCIGLIANO,84,-,-,-,-
SERRA D'AIELLO,61,-,-,-,-
SPEZZANO ALBANESE,714,13,-,-,-
SPEZZANO DELLA SILA,553,12,-,-,-
TARSIA,104,-,-,-,-
TERRANOVA DA SIBARI,738,11,-,-,-
TERRAVECCHIA,19,-,-,-,-
TORANO CASTELLO,551,18,-,-,-
TORTORA,384,7,-,-,-
TREBISACCE,563,10,-,-,-
VACCARIZZO ALBANESE,105,-,-,-,-
VERBICARO,181,6,-,-,-
VILLAPIANA,425,-,-,-,-
ZUMPANO,405,-,-,-,-
