Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,23,-,-,-,-
ACQUAPPESA,44,-,-,-,-
ACRI,1067,20,-,-,-
AIELLO CALABRO,21,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,50,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,29,-,-,-,-
ALTOMONTE,298,-,-,-,-
ALTRA ASP,168,6,-,-,-
ALTRA REGIONE,314,8,-,-,-
AMANTEA,591,12,-,-,-
AMENDOLARA,32,-,-,-,-
APRIGLIANO,79,8,-,-,-
BELMONTE CALABRO,100,-,-,-,-
BELSITO,36,-,-,-,-
BELVEDERE MARITTIMO,344,-,-,-,-
BIANCHI,40,-,-,-,-
BISIGNANO,741,13,-,-,-
BOCCHIGLIERO,77,6,-,-,-
BONIFATI,60,-,-,-,-
BUONVICINO,60,-,-,-,-
CALOPEZZATI,59,-,-,-,-
CALOVETO,64,-,-,-,-
CAMPANA,212,-,-,-,-
CANNA,7,-,-,-,-
CARIATI,338,9,-,-,-
CAROLEI,96,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,465,16,-,-,-
CASSANO ALLO IONIO,1379,23,-,-,-
CASTIGLIONE COSENTINO,151,-,-,-,-
CASTROLIBERO,425,7,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1028,17,-,-,-
CELICO,211,7,-,-,-
CELLARA,-,-,-,-,-
CERCHIARA DI CALABRIA,67,-,-,-,-
CERISANO,110,-,-,-,-
CERVICATI,51,-,-,-,-
CERZETO,80,-,-,-,-
CETRARO,437,12,-,-,-
CIVITA,24,-,-,-,-
CLETO,36,-,-,-,-
COLOSIMI,37,-,-,-,-
CORIGLIANO-ROSSANO,5959,116,-,-,-
COSENZA,3470,68,-,-,-
CROPALATI,29,-,-,-,-
CROSIA,643,10,-,-,-
DIAMANTE,115,-,-,-,-
DIPIGNANO,184,-,-,-,-
DOMANICO,58,-,-,-,-
FAGNANO CASTELLO,93,-,-,-,-
FALCONARA ALBANESE,54,-,-,-,-
FIGLINE VEGLIATURO,64,-,-,-,-
FIRMO,33,-,-,-,-
FIUMEFREDDO BRUZIO,84,-,-,-,-
FRANCAVILLA MARITTIMA,146,-,-,-,-
FRASCINETO,73,-,-,-,-
FUSCALDO,330,-,-,-,-
GRIMALDI,39,-,-,-,-
GRISOLIA,57,-,-,-,-
GUARDIA PIEMONTESE,77,-,-,-,-
LAGO,68,-,-,-,-
LAINO BORGO,93,-,-,-,-
LAINO CASTELLO,38,-,-,-,-
LAPPANO,34,-,-,-,-
LATTARICO,197,-,-,-,-
LONGOBARDI,117,15,-,-,-
LONGOBUCCO,158,-,-,-,-
LUNGRO,70,-,-,-,-
LUZZI,577,10,-,-,-
MAIERA',41,-,-,-,-
MALITO,26,-,-,-,-
MALVITO,64,-,-,-,-
MANDATORICCIO,145,-,-,-,-
MANGONE,121,-,-,-,-
MARANO MARCHESATO,140,6,-,-,-
MARANO PRINCIPATO,143,-,-,-,-
MARZI,55,-,-,-,-
MENDICINO,507,-,-,-,-
MONGRASSANO,95,-,-,-,-
MONTALTO UFFUGO,1137,14,-,-,-
MONTEGIORDANO,44,-,-,-,-
MORANO CALABRO,214,8,-,-,-
MORMANNO,130,7,-,-,-
