Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,-,-,-,-
ACQUAPPESA,30,-,-,-,-
ACRI,975,19,-,-,-
AIELLO CALABRO,15,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,48,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,29,-,-,-,-
ALTOMONTE,291,-,-,-,-
ALTRA ASP,119,6,-,-,-
ALTRA REGIONE,262,8,-,-,-
AMANTEA,425,8,-,-,-
AMENDOLARA,32,-,-,-,-
APRIGLIANO,69,8,-,-,-
BELMONTE CALABRO,66,-,-,-,-
BELSITO,34,-,-,-,-
BELVEDERE MARITTIMO,293,-,-,-,-
BIANCHI,39,-,-,-,-
BISIGNANO,668,13,-,-,-
BOCCHIGLIERO,77,6,-,-,-
BONIFATI,45,-,-,-,-
BUONVICINO,53,-,-,-,-
CALOPEZZATI,44,-,-,-,-
CALOVETO,60,-,-,-,-
CAMPANA,199,-,-,-,-
CANNA,-,-,-,-,-
CARIATI,314,8,-,-,-
CAROLEI,83,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,397,15,-,-,-
CASSANO ALLO IONIO,1230,21,-,-,-
CASTIGLIONE COSENTINO,142,-,-,-,-
CASTROLIBERO,366,6,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,867,15,-,-,-
CELICO,200,7,-,-,-
CELLARA,-,-,-,-,-
CERCHIARA DI CALABRIA,59,-,-,-,-
CERISANO,95,-,-,-,-
CERVICATI,49,-,-,-,-
CERZETO,79,-,-,-,-
CETRARO,347,10,-,-,-
CIVITA,22,-,-,-,-
CLETO,32,-,-,-,-
COLOSIMI,34,-,-,-,-
CORIGLIANO-ROSSANO,5446,114,-,-,-
COSENZA,2932,62,-,-,-
CROPALATI,29,-,-,-,-
CROSIA,601,10,-,-,-
DIAMANTE,101,-,-,-,-
DIPIGNANO,173,-,-,-,-
DOMANICO,54,-,-,-,-
FAGNANO CASTELLO,83,-,-,-,-
FALCONARA ALBANESE,39,-,-,-,-
FIGLINE VEGLIATURO,43,-,-,-,-
FIRMO,32,-,-,-,-
FIUMEFREDDO BRUZIO,58,-,-,-,-
FRANCAVILLA MARITTIMA,129,-,-,-,-
FRASCINETO,70,-,-,-,-
FUSCALDO,264,-,-,-,-
GRIMALDI,39,-,-,-,-
GRISOLIA,48,-,-,-,-
GUARDIA PIEMONTESE,62,-,-,-,-
LAGO,61,-,-,-,-
LAINO BORGO,83,-,-,-,-
LAINO CASTELLO,17,-,-,-,-
LAPPANO,33,-,-,-,-
LATTARICO,181,-,-,-,-
LONGOBARDI,78,10,-,-,-
LONGOBUCCO,144,-,-,-,-
LUNGRO,68,-,-,-,-
LUZZI,514,9,-,-,-
MAIERA',37,-,-,-,-
MALITO,26,-,-,-,-
MALVITO,57,-,-,-,-
MANDATORICCIO,124,-,-,-,-
MANGONE,104,-,-,-,-
MARANO MARCHESATO,130,6,-,-,-
MARANO PRINCIPATO,130,-,-,-,-
MARZI,53,-,-,-,-
MENDICINO,440,-,-,-,-
MONGRASSANO,78,-,-,-,-
MONTALTO UFFUGO,1028,11,-,-,-
MONTEGIORDANO,36,-,-,-,-
