Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,114,-,-,-,-
ACQUAPPESA,156,-,-,-,-
ACRI,1961,27,-,-,-
AIELLO CALABRO,101,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,161,-,-,-,-
ALESSANDRIA DEL CARRETTO,10,-,-,-,-
ALTILIA,93,-,-,-,-
ALTOMONTE,542,-,-,-,-
ALTRA ASP,867,9,-,-,-
ALTRA REGIONE,594,11,-,-,-
AMANTEA,2000,18,-,-,-
AMENDOLARA,164,-,-,-,-
APRIGLIANO,366,9,-,-,-
BELMONTE CALABRO,182,-,-,-,-
BELSITO,108,-,-,-,-
BELVEDERE MARITTIMO,806,9,-,-,-
BIANCHI,177,-,-,-,-
BISIGNANO,1307,17,-,-,-
BOCCHIGLIERO,116,7,-,-,-
BONIFATI,192,-,-,-,-
BUONVICINO,138,-,-,-,-
CALOPEZZATI,132,-,-,-,-
CALOVETO,181,-,-,-,-
CAMPANA,230,6,-,-,-
CANNA,49,-,-,-,-
CARIATI,690,12,-,-,-
CAROLEI,377,-,-,-,-
CARPANZANO,8,-,-,-,-
CASALI DEL MANCO,1494,19,-,-,-
CASSANO ALLO IONIO,2270,29,-,-,-
CASTIGLIONE COSENTINO,360,-,-,-,-
CASTROLIBERO,1390,12,-,-,-
CASTROREGIO,15,-,-,-,-
CASTROVILLARI,2081,23,-,-,-
CELICO,387,7,-,-,-
CELLARA,57,-,-,-,-
CERCHIARA DI CALABRIA,202,-,-,-,-
CERISANO,404,-,-,-,-
CERVICATI,96,-,-,-,-
CERZETO,193,-,-,-,-
CETRARO,1231,16,-,-,-
CIVITA,37,-,-,-,-
CLETO,108,-,-,-,-
COLOSIMI,163,-,-,-,-
CORIGLIANO-ROSSANO,12026,147,-,-,-
COSENZA,10049,114,-,-,-
CROPALATI,112,-,-,-,-
CROSIA,1323,13,-,-,-
DIAMANTE,278,-,-,-,-
DIPIGNANO,659,8,-,-,-
DOMANICO,162,-,-,-,-
FAGNANO CASTELLO,232,-,-,-,-
FALCONARA ALBANESE,163,-,-,-,-
FIGLINE VEGLIATURO,187,-,-,-,-
FIRMO,130,-,-,-,-
FIUMEFREDDO BRUZIO,356,-,-,-,-
FRANCAVILLA MARITTIMA,328,-,-,-,-
FRASCINETO,193,-,-,-,-
FUSCALDO,1044,8,-,-,-
GRIMALDI,161,-,-,-,-
GRISOLIA,314,-,-,-,-
GUARDIA PIEMONTESE,169,-,-,-,-
LAGO,258,-,-,-,-
LAINO BORGO,185,-,-,-,-
LAINO CASTELLO,79,-,-,-,-
LAPPANO,113,-,-,-,-
LATTARICO,540,-,-,-,-
LONGOBARDI,208,17,-,-,-
LONGOBUCCO,409,-,-,-,-
LUNGRO,178,6,-,-,-
LUZZI,1237,13,-,-,-
MAIERA',83,-,-,-,-
MALITO,75,-,-,-,-
MALVITO,155,-,-,-,-
MANDATORICCIO,329,-,-,-,-
MANGONE,282,-,-,-,-
MARANO MARCHESATO,503,8,-,-,-
MARANO PRINCIPATO,385,-,-,-,-
MARZI,173,-,-,-,-
MENDICINO,1388,-,-,-,-
MONGRASSANO,246,-,-,-,-
MONTALTO UFFUGO,3429,22,-,-,-
MONTEGIORDANO,160,-,-,-,-
MORANO CALABRO,255,9,-,-,-
MORMANNO,176,7,-,-,-
MOTTAFOLLONE,79,-,-,-,-
NOCARA,33,-,-,-,-
ORIOLO,94,-,-,-,-
ORSOMARSO,130,-,-,-,-
PALUDI,90,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1481,23,-,-,-
PAPASIDERO,23,-,-,-,-
PARENTI,328,-,-,-,-
PATERNO CALABRO,227,-,-,-,-
PEDIVIGLIANO,95,-,-,-,-
PIANE CRATI,215,-,-,-,-
PIETRAFITTA,126,-,-,-,-
PIETRAPAOLA,118,-,-,-,-
PLATACI,54,-,-,-,-
PRAIA A MARE,420,7,-,-,-
RENDE,5650,44,-,-,-
ROCCA IMPERIALE,273,-,-,-,-
ROGGIANO GRAVINA,858,13,-,-,-
ROGLIANO,888,7,-,-,-
ROSE,618,8,-,-,-
ROSETO CAPO SPULICO,136,-,-,-,-
ROTA GRECA,73,-,-,-,-
ROVITO,349,-,-,-,-
SAN BASILE,61,-,-,-,-
SAN BENEDETTO ULLANO,204,-,-,-,-
SAN COSMO ALBANESE,120,6,-,-,-
SAN DEMETRIO CORONE,213,-,-,-,-
SAN DONATO DI NINEA,105,-,-,-,-
SAN FILI,265,-,-,-,-
SAN GIORGIO ALBANESE,111,-,-,-,-
SAN GIOVANNI IN FIORE,2546,31,-,-,-
SAN LORENZO BELLIZZI,28,-,-,-,-
SAN LORENZO DEL VALLO,278,-,-,-,-
SAN LUCIDO,623,8,-,-,-
SAN MARCO ARGENTANO,862,6,-,-,-
SAN MARTINO DI FINITA,105,-,-,-,-
SAN NICOLA ARCELLA,160,-,-,-,-
SAN PIETRO IN AMANTEA,41,-,-,-,-
SAN PIETRO IN GUARANO,448,7,-,-,-
SAN SOSTI,187,7,-,-,-
SAN VINCENZO LA COSTA,302,-,-,-,-
SANGINETO,113,-,-,-,-
SANTA CATERINA ALBANESE,60,-,-,-,-
SANTA DOMENICA TALAO,42,-,-,-,-
SANTA MARIA DEL CEDRO,489,-,-,-,-
SANTA SOFIA D'EPIRO,159,6,-,-,-
SANT'AGATA DI ESARO,103,-,-,-,-
SANTO STEFANO DI ROGLIANO,335,-,-,-,-
SARACENA,440,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1077,8,-,-,-
SCIGLIANO,92,-,-,-,-
SERRA D'AIELLO,76,-,-,-,-
SPEZZANO ALBANESE,778,16,-,-,-
SPEZZANO DELLA SILA,596,12,-,-,-
TARSIA,137,-,-,-,-
TERRANOVA DA SIBARI,767,11,-,-,-
TERRAVECCHIA,32,-,-,-,-
TORANO CASTELLO,586,18,-,-,-
TORTORA,413,7,-,-,-
TREBISACCE,796,11,-,-,-
VACCARIZZO ALBANESE,125,-,-,-,-
VERBICARO,185,6,-,-,-
VILLAPIANA,493,-,-,-,-
ZUMPANO,491,-,-,-,-
