Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,82,-,-,-,-
ACQUAPPESA,106,-,-,-,-
ACRI,1721,24,-,-,-
AIELLO CALABRO,83,-,-,-,-
AIETA,9,-,-,-,-
ALBIDONA,122,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,54,-,-,-,-
ALTOMONTE,447,-,-,-,-
ALTRA ASP,784,8,-,-,-
ALTRA REGIONE,589,10,-,-,-
AMANTEA,1392,17,-,-,-
AMENDOLARA,82,-,-,-,-
APRIGLIANO,297,8,-,-,-
BELMONTE CALABRO,151,-,-,-,-
BELSITO,84,-,-,-,-
BELVEDERE MARITTIMO,599,7,-,-,-
BIANCHI,136,-,-,-,-
BISIGNANO,1204,15,-,-,-
BOCCHIGLIERO,112,7,-,-,-
BONIFATI,157,-,-,-,-
BUONVICINO,99,-,-,-,-
CALOPEZZATI,102,-,-,-,-
CALOVETO,143,-,-,-,-
CAMPANA,227,6,-,-,-
CANNA,36,-,-,-,-
CARIATI,565,12,-,-,-
CAROLEI,288,-,-,-,-
CARPANZANO,8,-,-,-,-
CASALI DEL MANCO,1115,18,-,-,-
CASSANO ALLO IONIO,1976,29,-,-,-
CASTIGLIONE COSENTINO,282,-,-,-,-
CASTROLIBERO,1113,10,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1727,23,-,-,-
CELICO,353,7,-,-,-
CELLARA,48,-,-,-,-
CERCHIARA DI CALABRIA,158,-,-,-,-
CERISANO,316,-,-,-,-
CERVICATI,78,-,-,-,-
CERZETO,153,-,-,-,-
CETRARO,906,16,-,-,-
CIVITA,29,-,-,-,-
CLETO,84,-,-,-,-
COLOSIMI,127,-,-,-,-
CORIGLIANO-ROSSANO,10132,144,-,-,-
COSENZA,8402,107,-,-,-
CROPALATI,93,-,-,-,-
CROSIA,1116,12,-,-,-
DIAMANTE,210,-,-,-,-
DIPIGNANO,556,8,-,-,-
DOMANICO,117,-,-,-,-
FAGNANO CASTELLO,189,-,-,-,-
FALCONARA ALBANESE,121,-,-,-,-
FIGLINE VEGLIATURO,157,-,-,-,-
FIRMO,88,-,-,-,-
FIUMEFREDDO BRUZIO,199,-,-,-,-
FRANCAVILLA MARITTIMA,255,-,-,-,-
FRASCINETO,128,-,-,-,-
FUSCALDO,851,-,-,-,-
GRIMALDI,120,-,-,-,-
GRISOLIA,201,-,-,-,-
GUARDIA PIEMONTESE,141,-,-,-,-
LAGO,157,-,-,-,-
LAINO BORGO,159,-,-,-,-
LAINO CASTELLO,58,-,-,-,-
LAPPANO,105,-,-,-,-
LATTARICO,466,-,-,-,-
LONGOBARDI,179,17,-,-,-
LONGOBUCCO,298,-,-,-,-
LUNGRO,134,6,-,-,-
LUZZI,1056,13,-,-,-
MAIERA',63,-,-,-,-
MALITO,63,-,-,-,-
MALVITO,128,-,-,-,-
MANDATORICCIO,247,-,-,-,-
MANGONE,258,-,-,-,-
MARANO MARCHESATO,418,8,-,-,-
MARANO PRINCIPATO,322,-,-,-,-
MARZI,131,-,-,-,-
MENDICINO,1154,-,-,-,-
MONGRASSANO,195,-,-,-,-
MONTALTO UFFUGO,2833,21,-,-,-
MONTEGIORDANO,117,-,-,-,-
MORANO CALABRO,244,8,-,-,-
MORMANNO,155,7,-,-,-
MOTTAFOLLONE,64,-,-,-,-
NOCARA,30,-,-,-,-
ORIOLO,92,-,-,-,-
ORSOMARSO,83,-,-,-,-
PALUDI,70,-,-,-,-
PANETTIERI,17,-,-,-,-
PAOLA,1178,18,-,-,-
PAPASIDERO,14,-,-,-,-
PARENTI,215,-,-,-,-
PATERNO CALABRO,187,-,-,-,-
PEDIVIGLIANO,89,-,-,-,-
PIANE CRATI,192,-,-,-,-
PIETRAFITTA,109,-,-,-,-
PIETRAPAOLA,104,-,-,-,-
PLATACI,38,-,-,-,-
PRAIA A MARE,378,7,-,-,-
RENDE,4687,43,-,-,-
ROCCA IMPERIALE,257,-,-,-,-
ROGGIANO GRAVINA,638,13,-,-,-
ROGLIANO,738,7,-,-,-
ROSE,532,8,-,-,-
ROSETO CAPO SPULICO,127,-,-,-,-
ROTA GRECA,70,-,-,-,-
ROVITO,307,-,-,-,-
SAN BASILE,42,-,-,-,-
SAN BENEDETTO ULLANO,197,-,-,-,-
SAN COSMO ALBANESE,98,6,-,-,-
SAN DEMETRIO CORONE,154,-,-,-,-
SAN DONATO DI NINEA,86,-,-,-,-
SAN FILI,219,-,-,-,-
SAN GIORGIO ALBANESE,85,-,-,-,-
SAN GIOVANNI IN FIORE,2273,31,-,-,-
SAN LORENZO BELLIZZI,14,-,-,-,-
SAN LORENZO DEL VALLO,246,-,-,-,-
SAN LUCIDO,537,7,-,-,-
SAN MARCO ARGENTANO,623,6,-,-,-
SAN MARTINO DI FINITA,100,-,-,-,-
SAN NICOLA ARCELLA,121,-,-,-,-
SAN PIETRO IN AMANTEA,33,-,-,-,-
SAN PIETRO IN GUARANO,338,6,-,-,-
SAN SOSTI,153,6,-,-,-
SAN VINCENZO LA COSTA,257,-,-,-,-
SANGINETO,81,-,-,-,-
SANTA CATERINA ALBANESE,43,-,-,-,-
SANTA DOMENICA TALAO,30,-,-,-,-
SANTA MARIA DEL CEDRO,363,-,-,-,-
SANTA SOFIA D'EPIRO,142,6,-,-,-
SANT'AGATA DI ESARO,99,-,-,-,-
SANTO STEFANO DI ROGLIANO,281,-,-,-,-
SARACENA,280,-,-,-,-
SCALA COELI,29,-,-,-,-
SCALEA,813,7,-,-,-
SCIGLIANO,79,-,-,-,-
SERRA D'AIELLO,59,-,-,-,-
SPEZZANO ALBANESE,690,13,-,-,-
SPEZZANO DELLA SILA,515,12,-,-,-
TARSIA,92,-,-,-,-
TERRANOVA DA SIBARI,712,11,-,-,-
TERRAVECCHIA,17,-,-,-,-
TORANO CASTELLO,543,18,-,-,-
TORTORA,375,6,-,-,-
TREBISACCE,502,10,-,-,-
VACCARIZZO ALBANESE,87,-,-,-,-
VERBICARO,175,-,-,-,-
VILLAPIANA,399,-,-,-,-
ZUMPANO,363,-,-,-,-
