Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,23,-,-,-,-
ACQUAPPESA,48,-,-,-,-
ACRI,1281,20,-,-,-
AIELLO CALABRO,33,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,52,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,35,-,-,-,-
ALTOMONTE,306,-,-,-,-
ALTRA ASP,205,7,-,-,-
ALTRA REGIONE,355,8,-,-,-
AMANTEA,669,14,-,-,-
AMENDOLARA,53,-,-,-,-
APRIGLIANO,106,8,-,-,-
BELMONTE CALABRO,105,-,-,-,-
BELSITO,38,-,-,-,-
BELVEDERE MARITTIMO,382,-,-,-,-
BIANCHI,53,-,-,-,-
BISIGNANO,795,14,-,-,-
BOCCHIGLIERO,104,7,-,-,-
BONIFATI,61,-,-,-,-
BUONVICINO,71,-,-,-,-
CALOPEZZATI,61,-,-,-,-
CALOVETO,73,-,-,-,-
CAMPANA,217,-,-,-,-
CANNA,12,-,-,-,-
CARIATI,482,10,-,-,-
CAROLEI,110,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,543,16,-,-,-
CASSANO ALLO IONIO,1586,25,-,-,-
CASTIGLIONE COSENTINO,164,-,-,-,-
CASTROLIBERO,508,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1158,20,-,-,-
CELICO,233,7,-,-,-
CELLARA,10,-,-,-,-
CERCHIARA DI CALABRIA,75,-,-,-,-
CERISANO,130,-,-,-,-
CERVICATI,51,-,-,-,-
CERZETO,81,-,-,-,-
CETRARO,473,13,-,-,-
CIVITA,25,-,-,-,-
CLETO,45,-,-,-,-
COLOSIMI,46,-,-,-,-
CORIGLIANO-ROSSANO,6410,122,-,-,-
COSENZA,4288,74,-,-,-
CROPALATI,29,-,-,-,-
CROSIA,656,11,-,-,-
DIAMANTE,149,-,-,-,-
DIPIGNANO,213,-,-,-,-
DOMANICO,60,-,-,-,-
FAGNANO CASTELLO,102,-,-,-,-
FALCONARA ALBANESE,68,-,-,-,-
