Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,23,-,-,-,-
ACQUAPPESA,44,-,-,-,-
ACRI,1067,20,-,-,-
AIELLO CALABRO,21,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,50,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,29,-,-,-,-
ALTOMONTE,298,-,-,-,-
ALTRA ASP,162,6,-,-,-
ALTRA REGIONE,311,8,-,-,-
AMANTEA,589,12,-,-,-
AMENDOLARA,32,-,-,-,-
APRIGLIANO,79,8,-,-,-
BELMONTE CALABRO,100,-,-,-,-
BELSITO,36,-,-,-,-
BELVEDERE MARITTIMO,325,-,-,-,-
BIANCHI,40,-,-,-,-
BISIGNANO,741,13,-,-,-
BOCCHIGLIERO,77,6,-,-,-
BONIFATI,60,-,-,-,-
BUONVICINO,60,-,-,-,-
CALOPEZZATI,59,-,-,-,-
CALOVETO,64,-,-,-,-
CAMPANA,205,-,-,-,-
CANNA,7,-,-,-,-
CARIATI,336,9,-,-,-
CAROLEI,95,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,454,16,-,-,-
CASSANO ALLO IONIO,1329,23,-,-,-
CASTIGLIONE COSENTINO,150,-,-,-,-
CASTROLIBERO,419,7,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1019,17,-,-,-
CELICO,209,7,-,-,-
CELLARA,-,-,-,-,-
CERCHIARA DI CALABRIA,67,-,-,-,-
CERISANO,110,-,-,-,-
CERVICATI,51,-,-,-,-
CERZETO,80,-,-,-,-
CETRARO,437,12,-,-,-
CIVITA,24,-,-,-,-
CLETO,36,-,-,-,-
COLOSIMI,37,-,-,-,-
CORIGLIANO-ROSSANO,5892,116,-,-,-
COSENZA,3390,68,-,-,-
CROPALATI,29,-,-,-,-
CROSIA,643,10,-,-,-
DIAMANTE,115,-,-,-,-
DIPIGNANO,179,-,-,-,-
DOMANICO,58,-,-,-,-
FAGNANO CASTELLO,93,-,-,-,-
FALCONARA ALBANESE,54,-,-,-,-
FIGLINE VEGLIATURO,64,-,-,-,-
FIRMO,33,-,-,-,-
FIUMEFREDDO BRUZIO,84,-,-,-,-
FRANCAVILLA MARITTIMA,146,-,-,-,-
FRASCINETO,73,-,-,-,-
FUSCALDO,330,-,-,-,-
GRIMALDI,39,-,-,-,-
GRISOLIA,57,-,-,-,-
GUARDIA PIEMONTESE,77,-,-,-,-
LAGO,67,-,-,-,-
LAINO BORGO,93,-,-,-,-
LAINO CASTELLO,38,-,-,-,-
LAPPANO,34,-,-,-,-
LATTARICO,197,-,-,-,-
LONGOBARDI,117,15,-,-,-
LONGOBUCCO,157,-,-,-,-
LUNGRO,70,-,-,-,-
LUZZI,577,10,-,-,-
MAIERA',40,-,-,-,-
MALITO,26,-,-,-,-
MALVITO,63,-,-,-,-
MANDATORICCIO,145,-,-,-,-
MANGONE,121,-,-,-,-
MARANO MARCHESATO,140,6,-,-,-
MARANO PRINCIPATO,139,-,-,-,-
MARZI,55,-,-,-,-
MENDICINO,502,-,-,-,-
MONGRASSANO,95,-,-,-,-
MONTALTO UFFUGO,1137,14,-,-,-
MONTEGIORDANO,44,-,-,-,-
MORANO CALABRO,214,8,-,-,-
MORMANNO,130,7,-,-,-
