Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,114,-,-,-,-
ACQUAPPESA,156,-,-,-,-
ACRI,1967,27,-,-,-
AIELLO CALABRO,101,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,161,-,-,-,-
ALESSANDRIA DEL CARRETTO,10,-,-,-,-
ALTILIA,94,-,-,-,-
ALTOMONTE,542,-,-,-,-
ALTRA ASP,866,9,-,-,-
ALTRA REGIONE,594,11,-,-,-
AMANTEA,2019,18,-,-,-
AMENDOLARA,164,-,-,-,-
APRIGLIANO,367,9,-,-,-
BELMONTE CALABRO,183,-,-,-,-
BELSITO,108,-,-,-,-
BELVEDERE MARITTIMO,815,9,-,-,-
BIANCHI,178,-,-,-,-
BISIGNANO,1307,17,-,-,-
BOCCHIGLIERO,116,7,-,-,-
BONIFATI,192,-,-,-,-
BUONVICINO,138,-,-,-,-
CALOPEZZATI,137,-,-,-,-
CALOVETO,182,-,-,-,-
CAMPANA,230,6,-,-,-
CANNA,49,-,-,-,-
CARIATI,693,12,-,-,-
CAROLEI,378,-,-,-,-
CARPANZANO,8,-,-,-,-
CASALI DEL MANCO,1497,19,-,-,-
CASSANO ALLO IONIO,2275,29,-,-,-
CASTIGLIONE COSENTINO,361,-,-,-,-
CASTROLIBERO,1394,13,-,-,-
CASTROREGIO,15,-,-,-,-
CASTROVILLARI,2084,23,-,-,-
CELICO,387,7,-,-,-
CELLARA,57,-,-,-,-
CERCHIARA DI CALABRIA,202,-,-,-,-
CERISANO,404,-,-,-,-
CERVICATI,97,-,-,-,-
CERZETO,193,-,-,-,-
CETRARO,1232,16,-,-,-
CIVITA,37,-,-,-,-
CLETO,109,-,-,-,-
COLOSIMI,163,-,-,-,-
CORIGLIANO-ROSSANO,12072,147,-,-,-
COSENZA,10084,114,-,-,-
CROPALATI,112,-,-,-,-
CROSIA,1327,13,-,-,-
DIAMANTE,280,-,-,-,-
DIPIGNANO,661,8,-,-,-
DOMANICO,162,-,-,-,-
FAGNANO CASTELLO,236,-,-,-,-
FALCONARA ALBANESE,165,-,-,-,-
FIGLINE VEGLIATURO,190,-,-,-,-
FIRMO,130,-,-,-,-
FIUMEFREDDO BRUZIO,365,-,-,-,-
FRANCAVILLA MARITTIMA,329,-,-,-,-
FRASCINETO,194,-,-,-,-
FUSCALDO,1048,8,-,-,-
GRIMALDI,161,-,-,-,-
GRISOLIA,314,-,-,-,-
GUARDIA PIEMONTESE,169,-,-,-,-
LAGO,260,-,-,-,-
LAINO BORGO,186,-,-,-,-
LAINO CASTELLO,79,-,-,-,-
LAPPANO,113,-,-,-,-
LATTARICO,541,-,-,-,-
LONGOBARDI,208,17,-,-,-
LONGOBUCCO,409,-,-,-,-
LUNGRO,178,6,-,-,-
LUZZI,1240,13,-,-,-
MAIERA',83,-,-,-,-
MALITO,75,-,-,-,-
MALVITO,155,-,-,-,-
MANDATORICCIO,334,-,-,-,-
MANGONE,286,-,-,-,-
MARANO MARCHESATO,505,8,-,-,-
MARANO PRINCIPATO,385,-,-,-,-
MARZI,173,-,-,-,-
MENDICINO,1389,-,-,-,-
MONGRASSANO,246,-,-,-,-
MONTALTO UFFUGO,3446,22,-,-,-
MONTEGIORDANO,160,-,-,-,-
MORANO CALABRO,255,9,-,-,-
MORMANNO,177,7,-,-,-
MOTTAFOLLONE,79,-,-,-,-
NOCARA,33,-,-,-,-
ORIOLO,94,-,-,-,-
ORSOMARSO,132,-,-,-,-
PALUDI,90,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1491,23,-,-,-
PAPASIDERO,23,-,-,-,-
PARENTI,328,-,-,-,-
PATERNO CALABRO,227,-,-,-,-
PEDIVIGLIANO,97,-,-,-,-
PIANE CRATI,215,-,-,-,-
PIETRAFITTA,128,-,-,-,-
PIETRAPAOLA,119,-,-,-,-
PLATACI,54,-,-,-,-
PRAIA A MARE,421,7,-,-,-
RENDE,5674,44,-,-,-
ROCCA IMPERIALE,273,-,-,-,-
ROGGIANO GRAVINA,865,13,-,-,-
ROGLIANO,888,7,-,-,-
ROSE,620,8,-,-,-
ROSETO CAPO SPULICO,136,-,-,-,-
ROTA GRECA,73,-,-,-,-
ROVITO,349,-,-,-,-
SAN BASILE,61,-,-,-,-
SAN BENEDETTO ULLANO,204,-,-,-,-
SAN COSMO ALBANESE,120,6,-,-,-
SAN DEMETRIO CORONE,216,-,-,-,-
SAN DONATO DI NINEA,105,-,-,-,-
SAN FILI,266,-,-,-,-
SAN GIORGIO ALBANESE,112,-,-,-,-
SAN GIOVANNI IN FIORE,2546,31,-,-,-
SAN LORENZO BELLIZZI,28,-,-,-,-
SAN LORENZO DEL VALLO,281,-,-,-,-
SAN LUCIDO,626,8,-,-,-
SAN MARCO ARGENTANO,868,6,-,-,-
SAN MARTINO DI FINITA,105,-,-,-,-
SAN NICOLA ARCELLA,161,-,-,-,-
SAN PIETRO IN AMANTEA,41,-,-,-,-
SAN PIETRO IN GUARANO,450,7,-,-,-
SAN SOSTI,188,7,-,-,-
SAN VINCENZO LA COSTA,303,-,-,-,-
SANGINETO,113,-,-,-,-
SANTA CATERINA ALBANESE,60,-,-,-,-
SANTA DOMENICA TALAO,42,-,-,-,-
SANTA MARIA DEL CEDRO,489,-,-,-,-
SANTA SOFIA D'EPIRO,159,6,-,-,-
SANT'AGATA DI ESARO,103,-,-,-,-
SANTO STEFANO DI ROGLIANO,336,-,-,-,-
SARACENA,443,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1081,8,-,-,-
SCIGLIANO,92,-,-,-,-
SERRA D'AIELLO,76,-,-,-,-
SPEZZANO ALBANESE,778,16,-,-,-
SPEZZANO DELLA SILA,596,12,-,-,-
TARSIA,141,-,-,-,-
TERRANOVA DA SIBARI,768,11,-,-,-
TERRAVECCHIA,33,-,-,-,-
TORANO CASTELLO,586,18,-,-,-
TORTORA,413,7,-,-,-
TREBISACCE,797,11,-,-,-
VACCARIZZO ALBANESE,125,-,-,-,-
VERBICARO,185,6,-,-,-
VILLAPIANA,494,-,-,-,-
ZUMPANO,491,-,-,-,-
