Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,1,-,-,-
ACQUAPPESA,18,1,-,-,1
ACRI,935,18,1,2,2
AIELLO CALABRO,15,-,-,-,1
AIETA,1,-,-,-,1
ALBIDONA,48,1,-,-,1
ALESSANDRIA DEL CARRETTO,1,-,-,-,-
ALTILIA,25,-,-,-,-
ALTOMONTE,277,3,-,2,3
ALTRA ASP,95,5,-,-,7
ALTRA REGIONE,232,6,-,4,31
AMANTEA,312,6,-,-,24
AMENDOLARA,27,-,-,-,-
APRIGLIANO,64,8,-,-,3
BELMONTE CALABRO,43,-,-,1,-
BELSITO,31,1,-,-,-
BELVEDERE MARITTIMO,279,4,-,-,44
BIANCHI,27,1,-,-,-
BISIGNANO,572,10,-,1,14
BOCCHIGLIERO,70,5,-,1,31
BONIFATI,40,1,-,-,14
BUONVICINO,43,1,-,-,18
CALOPEZZATI,32,-,-,-,-
CALOVETO,53,-,-,-,1
CAMPANA,128,3,-,-,-
CANNA,4,-,-,-,-
CARIATI,257,7,-,-,16
CAROLEI,67,-,-,-,8
CARPANZANO,3,-,-,-,-
CASALI DEL MANCO,323,13,-,1,16
CASSANO ALLO IONIO,1040,21,-,3,34
CASTIGLIONE COSENTINO,126,3,-,-,20
CASTROLIBERO,301,5,-,-,11
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,674,14,-,1,12
CELICO,183,7,-,-,2
CELLARA,4,-,-,-,-
CERCHIARA DI CALABRIA,48,2,-,-,3
CERISANO,68,-,-,-,-
CERVICATI,46,1,-,-,2
CERZETO,62,-,-,-,5
CETRARO,261,5,-,-,17
CIVITA,13,1,-,-,-
CLETO,21,1,-,1,1
COLOSIMI,33,-,-,-,-
CORIGLIANO-ROSSANO,4728,104,-,8,240
COSENZA,2532,56,2,4,86
CROPALATI,25,1,-,-,7
CROSIA,463,8,-,-,26
DIAMANTE,92,2,-,-,22
DIPIGNANO,149,4,-,1,3
DOMANICO,53,-,-,-,-
FAGNANO CASTELLO,62,3,-,-,3
FALCONARA ALBANESE,26,1,-,-,1
FIGLINE VEGLIATURO,43,-,-,-,-
FIRMO,31,1,-,-,5
FIUMEFREDDO BRUZIO,22,-,-,-,5
FRANCAVILLA MARITTIMA,103,4,-,1,2
FRASCINETO,65,2,-,-,-
FUSCALDO,247,1,-,-,22
GRIMALDI,39,-,-,-,-
GRISOLIA,41,-,-,1,15
GUARDIA PIEMONTESE,53,1,-,-,1
LAGO,60,1,-,-,-
LAINO BORGO,65,3,-,-,-
LAINO CASTELLO,16,-,-,-,4
LAPPANO,28,1,-,-,-
LATTARICO,168,4,-,-,1
LONGOBARDI,55,4,-,2,36
LONGOBUCCO,85,1,-,-,2
LUNGRO,66,5,-,2,1
LUZZI,378,8,-,-,27
MAIERA',24,-,-,-,1
MALITO,25,1,-,-,-
MALVITO,46,2,-,-,1
MANDATORICCIO,114,2,-,-,4
MANGONE,99,2,-,-,5
MARANO MARCHESATO,116,5,-,-,3
MARANO PRINCIPATO,121,-,-,-,5
MARZI,36,2,-,-,-
MENDICINO,336,2,-,1,15
MONGRASSANO,76,3,-,1,1
MONTALTO UFFUGO,803,11,-,-,46
MONTEGIORDANO,22,-,-,-,1
MORANO CALABRO,140,7,-,-,9
MORMANNO,124,7,-,-,-
MOTTAFOLLONE,23,1,-,-,1
NOCARA,16,-,-,-,-
ORIOLO,52,2,-,-,6
ORSOMARSO,6,-,-,-,1
PALUDI,24,-,-,-,-
PANETTIERI,10,1,-,-,-
PAOLA,344,9,-,3,18
PAPASIDERO,6,-,-,-,3
PARENTI,44,1,-,-,-
PATERNO CALABRO,118,-,-,-,-
PEDIVIGLIANO,77,-,-,-,-
PIANE CRATI,60,1,-,-,-
PIETRAFITTA,20,-,-,-,-
PIETRAPAOLA,47,2,-,-,-
PLATACI,2,-,-,-,-
PRAIA A MARE,176,4,-,2,33
RENDE,1452,28,-,-,61
ROCCA IMPERIALE,147,1,-,-,4
ROGGIANO GRAVINA,255,7,1,2,11
ROGLIANO,196,5,-,-,-
ROSE,232,6,-,-,5
ROSETO CAPO SPULICO,71,1,-,-,4
ROTA GRECA,43,3,-,-,6
ROVITO,111,1,-,-,1
SAN BASILE,13,-,-,-,-
SAN BENEDETTO ULLANO,30,2,-,-,3
SAN COSMO ALBANESE,61,4,-,-,-
SAN DEMETRIO CORONE,48,-,-,-,1
SAN DONATO DI NINEA,41,5,-,-,1
SAN FILI,56,1,-,-,-
SAN GIORGIO ALBANESE,29,2,-,-,1
SAN GIOVANNI IN FIORE,934,25,-,-,20
SAN LORENZO BELLIZZI,1,-,-,-,-
