Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,95,-,-,-,-
ACQUAPPESA,116,-,-,-,-
ACRI,1747,24,-,-,-
AIELLO CALABRO,89,-,-,-,-
AIETA,9,-,-,-,-
ALBIDONA,126,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,59,-,-,-,-
ALTOMONTE,460,-,-,-,-
ALTRA ASP,795,9,-,-,-
ALTRA REGIONE,589,10,-,-,-
AMANTEA,1497,18,-,-,-
AMENDOLARA,93,-,-,-,-
APRIGLIANO,307,8,-,-,-
BELMONTE CALABRO,156,-,-,-,-
BELSITO,86,-,-,-,-
BELVEDERE MARITTIMO,625,7,-,-,-
BIANCHI,143,-,-,-,-
BISIGNANO,1217,15,-,-,-
BOCCHIGLIERO,112,7,-,-,-
BONIFATI,161,-,-,-,-
BUONVICINO,102,-,-,-,-
CALOPEZZATI,105,-,-,-,-
CALOVETO,146,-,-,-,-
CAMPANA,228,6,-,-,-
CANNA,36,-,-,-,-
CARIATI,600,12,-,-,-
CAROLEI,295,-,-,-,-
CARPANZANO,8,-,-,-,-
CASALI DEL MANCO,1176,18,-,-,-
CASSANO ALLO IONIO,2014,29,-,-,-
CASTIGLIONE COSENTINO,297,-,-,-,-
CASTROLIBERO,1168,10,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1782,23,-,-,-
CELICO,356,7,-,-,-
CELLARA,51,-,-,-,-
CERCHIARA DI CALABRIA,164,-,-,-,-
CERISANO,339,-,-,-,-
CERVICATI,82,-,-,-,-
CERZETO,160,-,-,-,-
CETRARO,950,16,-,-,-
CIVITA,29,-,-,-,-
CLETO,91,-,-,-,-
COLOSIMI,137,-,-,-,-
CORIGLIANO-ROSSANO,10341,144,-,-,-
COSENZA,8680,107,-,-,-
CROPALATI,96,-,-,-,-
CROSIA,1145,12,-,-,-
DIAMANTE,218,-,-,-,-
DIPIGNANO,566,8,-,-,-
DOMANICO,124,-,-,-,-
FAGNANO CASTELLO,194,-,-,-,-
FALCONARA ALBANESE,123,-,-,-,-
FIGLINE VEGLIATURO,165,-,-,-,-
FIRMO,96,-,-,-,-
FIUMEFREDDO BRUZIO,217,-,-,-,-
FRANCAVILLA MARITTIMA,270,-,-,-,-
FRASCINETO,140,-,-,-,-
FUSCALDO,878,-,-,-,-
GRIMALDI,125,-,-,-,-
GRISOLIA,237,-,-,-,-
GUARDIA PIEMONTESE,145,-,-,-,-
LAGO,170,-,-,-,-
LAINO BORGO,164,-,-,-,-
LAINO CASTELLO,61,-,-,-,-
LAPPANO,105,-,-,-,-
LATTARICO,473,-,-,-,-
LONGOBARDI,184,17,-,-,-
LONGOBUCCO,323,-,-,-,-
LUNGRO,140,6,-,-,-
LUZZI,1076,13,-,-,-
MAIERA',71,-,-,-,-
MALITO,67,-,-,-,-
MALVITO,143,-,-,-,-
MANDATORICCIO,263,-,-,-,-
MANGONE,259,-,-,-,-
MARANO MARCHESATO,434,8,-,-,-
MARANO PRINCIPATO,333,-,-,-,-
MARZI,135,-,-,-,-
MENDICINO,1207,-,-,-,-
MONGRASSANO,209,-,-,-,-
MONTALTO UFFUGO,2934,22,-,-,-
MONTEGIORDANO,121,-,-,-,-
MORANO CALABRO,246,8,-,-,-
MORMANNO,156,7,-,-,-
MOTTAFOLLONE,65,-,-,-,-
NOCARA,30,-,-,-,-
ORIOLO,92,-,-,-,-
ORSOMARSO,90,-,-,-,-
PALUDI,71,-,-,-,-
PANETTIERI,17,-,-,-,-
PAOLA,1215,18,-,-,-
PAPASIDERO,14,-,-,-,-
PARENTI,239,-,-,-,-
PATERNO CALABRO,194,-,-,-,-
PEDIVIGLIANO,89,-,-,-,-
PIANE CRATI,196,-,-,-,-
PIETRAFITTA,111,-,-,-,-
PIETRAPAOLA,107,-,-,-,-
PLATACI,41,-,-,-,-
PRAIA A MARE,382,7,-,-,-
RENDE,4852,43,-,-,-
ROCCA IMPERIALE,261,-,-,-,-
ROGGIANO GRAVINA,668,13,-,-,-
ROGLIANO,765,7,-,-,-
ROSE,542,8,-,-,-
ROSETO CAPO SPULICO,128,-,-,-,-
ROTA GRECA,70,-,-,-,-
ROVITO,325,-,-,-,-
SAN BASILE,42,-,-,-,-
SAN BENEDETTO ULLANO,199,-,-,-,-
SAN COSMO ALBANESE,103,6,-,-,-
SAN DEMETRIO CORONE,163,-,-,-,-
SAN DONATO DI NINEA,88,-,-,-,-
SAN FILI,229,-,-,-,-
SAN GIORGIO ALBANESE,88,-,-,-,-
SAN GIOVANNI IN FIORE,2292,31,-,-,-
SAN LORENZO BELLIZZI,18,-,-,-,-
SAN LORENZO DEL VALLO,247,-,-,-,-
SAN LUCIDO,544,8,-,-,-
SAN MARCO ARGENTANO,675,6,-,-,-
SAN MARTINO DI FINITA,100,-,-,-,-
SAN NICOLA ARCELLA,122,-,-,-,-
SAN PIETRO IN AMANTEA,33,-,-,-,-
SAN PIETRO IN GUARANO,360,6,-,-,-
SAN SOSTI,164,6,-,-,-
SAN VINCENZO LA COSTA,262,-,-,-,-
SANGINETO,92,-,-,-,-
SANTA CATERINA ALBANESE,46,-,-,-,-
SANTA DOMENICA TALAO,30,-,-,-,-
SANTA MARIA DEL CEDRO,372,-,-,-,-
SANTA SOFIA D'EPIRO,142,6,-,-,-
SANT'AGATA DI ESARO,100,-,-,-,-
SANTO STEFANO DI ROGLIANO,287,-,-,-,-
SARACENA,299,-,-,-,-
SCALA COELI,29,-,-,-,-
SCALEA,843,8,-,-,-
SCIGLIANO,81,-,-,-,-
SERRA D'AIELLO,60,-,-,-,-
SPEZZANO ALBANESE,702,13,-,-,-
SPEZZANO DELLA SILA,543,12,-,-,-
TARSIA,96,-,-,-,-
TERRANOVA DA SIBARI,727,11,-,-,-
TERRAVECCHIA,17,-,-,-,-
TORANO CASTELLO,547,18,-,-,-
TORTORA,379,7,-,-,-
TREBISACCE,538,10,-,-,-
VACCARIZZO ALBANESE,94,-,-,-,-
VERBICARO,178,-,-,-,-
VILLAPIANA,411,-,-,-,-
ZUMPANO,386,-,-,-,-
