Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,21,1,-,-,-
ACQUAPPESA,13,1,-,-,-
ACRI,859,16,-,-,12
AIELLO CALABRO,15,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,47,1,-,-,1
ALESSANDRIA DEL CARRETTO,1,-,-,-,-
ALTILIA,25,-,-,-,-
ALTOMONTE,227,2,-,1,7
ALTRA ASP,88,5,-,-,2
ALTRA REGIONE,137,3,-,2,44
AMANTEA,264,6,-,-,19
AMENDOLARA,23,-,-,-,1
APRIGLIANO,61,8,-,-,-
BELMONTE CALABRO,39,-,-,-,1
BELSITO,31,1,-,-,1
BELVEDERE MARITTIMO,233,4,-,-,7
BIANCHI,27,1,-,-,2
BISIGNANO,539,10,-,-,12
BOCCHIGLIERO,36,5,-,-,-
BONIFATI,26,1,-,-,1
BUONVICINO,25,1,-,-,1
CALOPEZZATI,30,-,-,-,-
CALOVETO,52,-,-,-,-
CAMPANA,127,3,-,-,-
CANNA,3,-,-,-,-
CARIATI,235,6,-,1,2
CAROLEI,58,-,-,-,1
CARPANZANO,3,-,-,-,-
CASALI DEL MANCO,293,13,-,-,9
CASSANO ALLO IONIO,879,17,-,1,16
CASTIGLIONE COSENTINO,106,3,-,-,-
CASTROLIBERO,285,5,-,-,3
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,619,12,-,3,30
CELICO,176,6,-,-,1
CELLARA,4,-,-,-,-
CERCHIARA DI CALABRIA,43,2,-,-,1
CERISANO,68,-,-,-,-
CERVICATI,45,1,-,-,-
CERZETO,55,-,-,-,-
CETRARO,243,5,-,-,5
CIVITA,10,1,-,-,-
CLETO,19,1,-,-,-
COLOSIMI,32,-,-,1,14
CORIGLIANO-ROSSANO,4151,88,2,7,107
COSENZA,2389,56,-,2,73
CROPALATI,17,-,-,-,-
CROSIA,420,8,-,-,1
DIAMANTE,70,2,-,-,4
DIPIGNANO,141,4,-,1,6
DOMANICO,54,-,-,-,-
FAGNANO CASTELLO,53,3,-,-,1
FALCONARA ALBANESE,23,1,-,-,-
FIGLINE VEGLIATURO,42,-,-,-,-
FIRMO,18,-,-,1,6
FIUMEFREDDO BRUZIO,17,-,-,-,-
FRANCAVILLA MARITTIMA,96,4,-,-,12
FRASCINETO,65,2,-,-,1
FUSCALDO,222,-,-,-,1
GRIMALDI,38,-,-,-,-
GRISOLIA,25,-,-,-,4
GUARDIA PIEMONTESE,50,1,-,-,-
LAGO,59,1,-,-,12
LAINO BORGO,56,3,-,-,-
LAINO CASTELLO,7,-,-,-,-
LAPPANO,27,1,-,-,4
LATTARICO,160,4,-,1,9
LONGOBARDI,13,-,-,-,-
LONGOBUCCO,77,1,-,-,-
LUNGRO,58,5,-,1,1
LUZZI,339,7,-,-,4
MAIERA',23,-,-,-,-
MALITO,21,1,-,-,-
MALVITO,32,2,-,-,1
MANDATORICCIO,109,2,-,-,-
MANGONE,92,2,-,-,-
MARANO MARCHESATO,111,5,-,-,-
MARANO PRINCIPATO,115,-,-,-,11
MARZI,35,2,-,-,-
MENDICINO,309,1,-,-,12
MONGRASSANO,62,2,-,2,2
MONTALTO UFFUGO,733,10,-,1,11
MONTEGIORDANO,21,-,-,-,-
MORANO CALABRO,128,4,1,2,26
MORMANNO,121,7,-,-,5
MOTTAFOLLONE,17,1,-,-,2
NOCARA,16,-,-,-,-
ORIOLO,43,2,-,-,2
ORSOMARSO,4,-,-,-,-
PALUDI,24,-,-,-,-
PANETTIERI,10,1,-,-,-
PAOLA,303,9,-,1,1
PAPASIDERO,3,-,-,-,2
PARENTI,44,1,-,-,-
PATERNO CALABRO,118,-,-,-,-
PEDIVIGLIANO,77,-,-,-,-
PIANE CRATI,60,1,-,-,-
PIETRAFITTA,20,-,-,-,-
PIETRAPAOLA,47,2,-,-,1
PLATACI,2,-,-,-,-
PRAIA A MARE,146,4,-,1,20
RENDE,1379,27,-,4,31
ROCCA IMPERIALE,142,1,-,-,-
ROGGIANO GRAVINA,198,6,-,-,4
ROGLIANO,196,5,-,-,2
ROSE,227,5,-,1,4
ROSETO CAPO SPULICO,55,1,-,-,22
ROTA GRECA,36,3,-,-,1
ROVITO,110,1,-,-,2
SAN BASILE,13,-,-,-,1
SAN BENEDETTO ULLANO,27,2,-,-,-
SAN COSMO ALBANESE,61,4,-,-,-
SAN DEMETRIO CORONE,42,-,-,-,-
SAN DONATO DI NINEA,28,5,-,-,1
SAN FILI,55,1,-,-,-
SAN GIORGIO ALBANESE,28,2,-,-,1
SAN GIOVANNI IN FIORE,878,25,-,-,8
SAN LORENZO BELLIZZI,1,-,-,-,-
SAN LORENZO DEL VALLO,118,-,-,-,22
SAN LUCIDO,162,5,-,-,4
SAN MARCO ARGENTANO,150,4,-,-,2
SAN MARTINO DI FINITA,64,2,-,-,5
SAN NICOLA ARCELLA,22,1,-,-,2
SAN PIETRO IN AMANTEA,1,-,-,-,-
SAN PIETRO IN GUARANO,114,5,-,-,-
SAN SOSTI,88,6,-,-,1
SAN VINCENZO LA COSTA,43,4,-,-,1
SANGINETO,28,-,-,-,3
SANTA CATERINA ALBANESE,22,-,-,-,2
SANTA DOMENICA TALAO,16,-,-,-,-
SANTA MARIA DEL CEDRO,88,3,-,-,3
SANTA SOFIA D'EPIRO,80,2,-,1,4
SANT'AGATA DI ESARO,40,2,-,-,-
SANTO STEFANO DI ROGLIANO,83,1,-,-,-
SARACENA,44,3,-,-,-
SCALA COELI,20,5,-,-,-
SCALEA,191,3,-,-,18
SCIGLIANO,8,-,-,-,-
SERRA D'AIELLO,6,-,-,-,3
SPEZZANO ALBANESE,241,8,-,-,23
SPEZZANO DELLA SILA,199,10,-,1,4
TARSIA,36,1,-,-,3
TERRANOVA DA SIBARI,430,9,-,3,60
TERRAVECCHIA,5,-,-,-,-
TORANO CASTELLO,258,14,-,-,3
TORTORA,196,3,-,-,2
TREBISACCE,161,6,-,4,13
VACCARIZZO ALBANESE,35,1,-,-,-
VERBICARO,101,4,-,-,1
VILLAPIANA,105,-,-,-,7
ZUMPANO,147,3,-,-,1
