Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,177,-,-,-,-
ACQUAPPESA,221,-,-,-,-
ACRI,2885,30,-,-,-
AIELLO CALABRO,212,-,-,-,-
AIETA,18,-,-,-,-
ALBIDONA,227,-,-,-,-
ALESSANDRIA DEL CARRETTO,29,-,-,-,-
ALTILIA,159,-,-,-,-
ALTOMONTE,709,-,-,-,-
ALTRA ASP,962,12,-,-,-
ALTRA REGIONE,599,11,-,-,-
AMANTEA,3232,22,-,-,-
AMENDOLARA,226,-,-,-,-
APRIGLIANO,481,10,-,-,-
BELMONTE CALABRO,288,-,-,-,-
BELSITO,186,-,-,-,-
BELVEDERE MARITTIMO,1276,10,-,-,-
BIANCHI,266,-,-,-,-
BISIGNANO,1633,17,-,-,-
BOCCHIGLIERO,123,7,-,-,-
BONIFATI,284,-,-,-,-
BUONVICINO,253,-,-,-,-
CALOPEZZATI,303,-,-,-,-
CALOVETO,258,-,-,-,-
CAMPANA,258,6,-,-,-
CANNA,72,-,-,-,-
CARIATI,925,13,-,-,-
CAROLEI,506,-,-,-,-
CARPANZANO,14,-,-,-,-
CASALI DEL MANCO,2030,20,-,-,-
CASSANO ALLO IONIO,2935,29,-,-,-
CASTIGLIONE COSENTINO,624,6,-,-,-
CASTROLIBERO,1929,15,-,-,-
CASTROREGIO,41,-,-,-,-
CASTROVILLARI,2993,25,-,-,-
CELICO,453,7,-,-,-
CELLARA,90,-,-,-,-
CERCHIARA DI CALABRIA,295,-,-,-,-
CERISANO,542,-,-,-,-
CERVICATI,139,-,-,-,-
CERZETO,249,-,-,-,-
CETRARO,1704,20,-,-,-
CIVITA,51,-,-,-,-
CLETO,172,-,-,-,-
COLOSIMI,226,-,-,-,-
CORIGLIANO-ROSSANO,16213,152,-,-,-
COSENZA,13948,132,-,-,-
CROPALATI,159,-,-,-,-
CROSIA,1845,14,-,-,-
DIAMANTE,504,-,-,-,-
DIPIGNANO,887,8,-,-,-
DOMANICO,206,-,-,-,-
FAGNANO CASTELLO,324,-,-,-,-
FALCONARA ALBANESE,231,-,-,-,-
FIGLINE VEGLIATURO,256,-,-,-,-
FIRMO,205,-,-,-,-
FIUMEFREDDO BRUZIO,561,-,-,-,-
FRANCAVILLA MARITTIMA,450,-,-,-,-
FRASCINETO,305,-,-,-,-
