Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,56,-,-,-,-
ACQUAPPESA,88,-,-,-,-
ACRI,1631,24,-,-,-
AIELLO CALABRO,71,-,-,-,-
AIETA,7,-,-,-,-
ALBIDONA,104,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,51,-,-,-,-
ALTOMONTE,410,-,-,-,-
ALTRA ASP,738,7,-,-,-
ALTRA REGIONE,571,10,-,-,-
AMANTEA,1194,17,-,-,-
AMENDOLARA,74,-,-,-,-
APRIGLIANO,253,8,-,-,-
BELMONTE CALABRO,145,-,-,-,-
BELSITO,73,-,-,-,-
BELVEDERE MARITTIMO,554,7,-,-,-
BIANCHI,113,-,-,-,-
BISIGNANO,1115,15,-,-,-
BOCCHIGLIERO,111,7,-,-,-
BONIFATI,142,-,-,-,-
BUONVICINO,95,-,-,-,-
CALOPEZZATI,95,-,-,-,-
CALOVETO,127,-,-,-,-
CAMPANA,226,6,-,-,-
CANNA,36,-,-,-,-
CARIATI,549,11,-,-,-
CAROLEI,253,-,-,-,-
CARPANZANO,6,-,-,-,-
CASALI DEL MANCO,950,18,-,-,-
CASSANO ALLO IONIO,1920,28,-,-,-
CASTIGLIONE COSENTINO,261,-,-,-,-
CASTROLIBERO,999,9,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1580,22,-,-,-
CELICO,337,7,-,-,-
CELLARA,34,-,-,-,-
CERCHIARA DI CALABRIA,148,-,-,-,-
CERISANO,267,-,-,-,-
CERVICATI,67,-,-,-,-
CERZETO,138,-,-,-,-
CETRARO,804,16,-,-,-
CIVITA,28,-,-,-,-
CLETO,81,-,-,-,-
COLOSIMI,106,-,-,-,-
CORIGLIANO-ROSSANO,9485,143,-,-,-
COSENZA,7681,105,-,-,-
CROPALATI,77,-,-,-,-
CROSIA,1021,12,-,-,-
DIAMANTE,199,-,-,-,-
DIPIGNANO,497,8,-,-,-
DOMANICO,105,-,-,-,-
FAGNANO CASTELLO,155,-,-,-,-
FALCONARA ALBANESE,109,-,-,-,-
FIGLINE VEGLIATURO,139,-,-,-,-
FIRMO,74,-,-,-,-
FIUMEFREDDO BRUZIO,177,-,-,-,-
FRANCAVILLA MARITTIMA,234,-,-,-,-
FRASCINETO,109,-,-,-,-
FUSCALDO,775,-,-,-,-
GRIMALDI,110,-,-,-,-
GRISOLIA,154,-,-,-,-
GUARDIA PIEMONTESE,134,-,-,-,-
LAGO,134,-,-,-,-
LAINO BORGO,149,-,-,-,-
LAINO CASTELLO,53,-,-,-,-
LAPPANO,97,-,-,-,-
LATTARICO,429,-,-,-,-
LONGOBARDI,177,17,-,-,-
LONGOBUCCO,249,-,-,-,-
LUNGRO,118,-,-,-,-
LUZZI,984,13,-,-,-
MAIERA',57,-,-,-,-
MALITO,43,-,-,-,-
MALVITO,119,-,-,-,-
MANDATORICCIO,229,-,-,-,-
MANGONE,251,-,-,-,-
MARANO MARCHESATO,385,8,-,-,-
MARANO PRINCIPATO,303,-,-,-,-
MARZI,120,-,-,-,-
MENDICINO,1019,-,-,-,-
MONGRASSANO,170,-,-,-,-
MONTALTO UFFUGO,2591,20,-,-,-
MONTEGIORDANO,100,-,-,-,-
MORANO CALABRO,239,8,-,-,-
MORMANNO,147,7,-,-,-
MOTTAFOLLONE,56,-,-,-,-
NOCARA,30,-,-,-,-
ORIOLO,89,-,-,-,-
ORSOMARSO,78,-,-,-,-
PALUDI,54,-,-,-,-
PANETTIERI,17,-,-,-,-
PAOLA,1084,17,-,-,-
PAPASIDERO,13,-,-,-,-
PARENTI,189,-,-,-,-
PATERNO CALABRO,176,-,-,-,-
PEDIVIGLIANO,86,-,-,-,-
PIANE CRATI,178,-,-,-,-
PIETRAFITTA,102,-,-,-,-
PIETRAPAOLA,94,-,-,-,-
PLATACI,35,-,-,-,-
PRAIA A MARE,360,7,-,-,-
RENDE,4244,40,-,-,-
ROCCA IMPERIALE,253,-,-,-,-
ROGGIANO GRAVINA,570,13,-,-,-
ROGLIANO,679,7,-,-,-
ROSE,507,8,-,-,-
ROSETO CAPO SPULICO,122,-,-,-,-
ROTA GRECA,68,-,-,-,-
ROVITO,287,-,-,-,-
SAN BASILE,32,-,-,-,-
SAN BENEDETTO ULLANO,191,-,-,-,-
SAN COSMO ALBANESE,91,6,-,-,-
SAN DEMETRIO CORONE,147,-,-,-,-
SAN DONATO DI NINEA,73,-,-,-,-
SAN FILI,188,-,-,-,-
SAN GIORGIO ALBANESE,85,-,-,-,-
SAN GIOVANNI IN FIORE,2129,30,-,-,-
SAN LORENZO BELLIZZI,10,-,-,-,-
SAN LORENZO DEL VALLO,233,-,-,-,-
SAN LUCIDO,512,6,-,-,-
SAN MARCO ARGENTANO,484,6,-,-,-
SAN MARTINO DI FINITA,96,-,-,-,-
SAN NICOLA ARCELLA,111,-,-,-,-
SAN PIETRO IN AMANTEA,28,-,-,-,-
SAN PIETRO IN GUARANO,301,6,-,-,-
SAN SOSTI,137,6,-,-,-
SAN VINCENZO LA COSTA,224,-,-,-,-
SANGINETO,74,-,-,-,-
SANTA CATERINA ALBANESE,38,-,-,-,-
SANTA DOMENICA TALAO,29,-,-,-,-
SANTA MARIA DEL CEDRO,345,-,-,-,-
SANTA SOFIA D'EPIRO,138,6,-,-,-
SANT'AGATA DI ESARO,94,-,-,-,-
SANTO STEFANO DI ROGLIANO,251,-,-,-,-
SARACENA,232,-,-,-,-
SCALA COELI,29,-,-,-,-
SCALEA,742,7,-,-,-
SCIGLIANO,63,-,-,-,-
SERRA D'AIELLO,56,-,-,-,-
SPEZZANO ALBANESE,647,13,-,-,-
SPEZZANO DELLA SILA,476,12,-,-,-
TARSIA,81,-,-,-,-
TERRANOVA DA SIBARI,660,11,-,-,-
TERRAVECCHIA,16,-,-,-,-
TORANO CASTELLO,519,18,-,-,-
TORTORA,360,6,-,-,-
TREBISACCE,465,10,-,-,-
VACCARIZZO ALBANESE,78,-,-,-,-
VERBICARO,171,-,-,-,-
VILLAPIANA,379,-,-,-,-
ZUMPANO,338,-,-,-,-
