Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,1,-,-,-
ACQUAPPESA,18,1,-,-,5
ACRI,932,17,1,2,13
AIELLO CALABRO,15,-,-,-,1
AIETA,-,-,-,-,-
ALBIDONA,48,1,-,-,1
ALESSANDRIA DEL CARRETTO,1,-,-,-,-
ALTILIA,25,-,-,-,-
ALTOMONTE,276,3,-,2,10
ALTRA ASP,95,5,-,-,7
ALTRA REGIONE,221,5,-,1,48
AMANTEA,307,6,-,1,31
AMENDOLARA,27,-,-,-,-
APRIGLIANO,62,8,-,-,1
BELMONTE CALABRO,43,-,-,1,1
BELSITO,31,1,-,-,-
BELVEDERE MARITTIMO,268,4,-,-,34
BIANCHI,27,1,-,-,-
BISIGNANO,563,10,-,-,17
BOCCHIGLIERO,69,5,-,1,31
BONIFATI,39,1,-,-,13
BUONVICINO,39,1,-,-,14
CALOPEZZATI,32,-,-,-,-
CALOVETO,53,-,-,-,1
CAMPANA,128,3,-,-,-
CANNA,4,-,-,-,1
CARIATI,251,7,-,-,14
CAROLEI,66,-,-,-,8
CARPANZANO,3,-,-,-,-
CASALI DEL MANCO,320,13,-,-,20
CASSANO ALLO IONIO,1030,20,1,3,68
CASTIGLIONE COSENTINO,112,3,-,-,6
CASTROLIBERO,300,5,-,-,13
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,668,14,-,2,21
CELICO,183,7,-,-,4
CELLARA,4,-,-,-,-
CERCHIARA DI CALABRIA,48,2,-,-,4
CERISANO,68,-,-,-,-
CERVICATI,46,1,-,-,2
CERZETO,62,-,-,-,6
CETRARO,257,5,-,-,18
CIVITA,13,1,-,-,1
CLETO,21,1,-,1,1
COLOSIMI,33,-,-,-,-
CORIGLIANO-ROSSANO,4595,100,1,9,326
COSENZA,2508,56,1,4,100
CROPALATI,17,-,-,-,-
CROSIA,450,8,-,-,25
DIAMANTE,90,2,-,1,23
DIPIGNANO,146,4,-,1,2
DOMANICO,53,-,-,-,-
