Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,-,-,-,-
ACQUAPPESA,26,-,-,-,-
ACRI,946,19,-,-,-
AIELLO CALABRO,15,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,48,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,29,-,-,-,-
ALTOMONTE,281,-,-,-,-
ALTRA ASP,104,6,-,-,-
ALTRA REGIONE,256,8,-,-,-
AMANTEA,348,7,-,-,-
AMENDOLARA,27,-,-,-,-
APRIGLIANO,64,8,-,-,-
BELMONTE CALABRO,50,-,-,-,-
BELSITO,32,-,-,-,-
BELVEDERE MARITTIMO,287,-,-,-,-
BIANCHI,39,-,-,-,-
BISIGNANO,614,11,-,-,-
BOCCHIGLIERO,73,6,-,-,-
BONIFATI,43,-,-,-,-
BUONVICINO,44,-,-,-,-
CALOPEZZATI,41,-,-,-,-
CALOVETO,57,-,-,-,-
CAMPANA,135,-,-,-,-
CANNA,-,-,-,-,-
CARIATI,307,8,-,-,-
CAROLEI,80,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,351,14,-,-,-
CASSANO ALLO IONIO,1117,21,-,-,-
CASTIGLIONE COSENTINO,134,-,-,-,-
CASTROLIBERO,334,-,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,712,14,-,-,-
CELICO,187,7,-,-,-
CELLARA,-,-,-,-,-
CERCHIARA DI CALABRIA,56,-,-,-,-
CERISANO,91,-,-,-,-
CERVICATI,49,-,-,-,-
CERZETO,67,-,-,-,-
CETRARO,325,9,-,-,-
CIVITA,18,-,-,-,-
CLETO,27,-,-,-,-
COLOSIMI,34,-,-,-,-
CORIGLIANO-ROSSANO,5315,109,-,-,-
COSENZA,2773,62,-,-,-
CROPALATI,29,-,-,-,-
CROSIA,583,9,-,-,-
DIAMANTE,96,-,-,-,-
DIPIGNANO,163,-,-,-,-
DOMANICO,54,-,-,-,-
FAGNANO CASTELLO,82,-,-,-,-
FALCONARA ALBANESE,27,-,-,-,-
FIGLINE VEGLIATURO,43,-,-,-,-
FIRMO,31,-,-,-,-
FIUMEFREDDO BRUZIO,46,-,-,-,-
FRANCAVILLA MARITTIMA,124,-,-,-,-
FRASCINETO,70,-,-,-,-
FUSCALDO,253,-,-,-,-
GRIMALDI,39,-,-,-,-
GRISOLIA,43,-,-,-,-
GUARDIA PIEMONTESE,59,-,-,-,-
LAGO,61,-,-,-,-
LAINO BORGO,73,-,-,-,-
LAINO CASTELLO,16,-,-,-,-
LAPPANO,33,-,-,-,-
LATTARICO,178,-,-,-,-
LONGOBARDI,76,10,-,-,-
LONGOBUCCO,121,-,-,-,-
LUNGRO,67,-,-,-,-
LUZZI,447,9,-,-,-
MAIERA',29,-,-,-,-
MALITO,25,-,-,-,-
MALVITO,50,-,-,-,-
MANDATORICCIO,122,-,-,-,-
MANGONE,103,-,-,-,-
MARANO MARCHESATO,127,6,-,-,-
MARANO PRINCIPATO,127,-,-,-,-
MARZI,38,-,-,-,-
MENDICINO,399,-,-,-,-
MONGRASSANO,78,-,-,-,-
