Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,1,-,-,1
ACQUAPPESA,17,1,-,-,4
ACRI,924,16,-,3,48
AIELLO CALABRO,14,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,47,1,-,-,-
ALESSANDRIA DEL CARRETTO,1,-,-,-,-
ALTILIA,25,-,-,-,-
ALTOMONTE,261,3,-,3,21
ALTRA ASP,91,5,-,-,5
ALTRA REGIONE,199,4,-,2,68
AMANTEA,279,6,-,1,31
AMENDOLARA,27,-,-,-,4
APRIGLIANO,61,8,-,-,-
BELMONTE CALABRO,42,-,-,1,3
BELSITO,31,1,-,-,-
BELVEDERE MARITTIMO,242,4,-,2,12
BIANCHI,27,1,-,-,-
BISIGNANO,559,10,-,-,24
BOCCHIGLIERO,38,5,-,-,2
BONIFATI,27,1,-,-,1
BUONVICINO,25,1,-,-,1
CALOPEZZATI,32,-,-,-,1
CALOVETO,52,-,-,-,-
CAMPANA,128,3,-,-,-
CANNA,3,-,-,-,-
CARIATI,242,7,-,-,9
CAROLEI,60,-,-,-,3
CARPANZANO,3,-,-,-,-
CASALI DEL MANCO,308,13,-,2,13
CASSANO ALLO IONIO,946,18,2,2,63
CASTIGLIONE COSENTINO,108,3,-,-,2
CASTROLIBERO,295,5,-,-,8
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,634,13,-,2,19
CELICO,182,6,1,-,4
CELLARA,4,-,-,-,-
CERCHIARA DI CALABRIA,44,2,-,-,-
CERISANO,68,-,-,-,-
CERVICATI,44,1,-,-,-
CERZETO,57,-,-,-,1
CETRARO,250,5,-,-,11
CIVITA,13,1,-,-,3
CLETO,20,1,-,1,-
COLOSIMI,33,-,-,1,2
CORIGLIANO-ROSSANO,4337,100,-,5,184
COSENZA,2440,56,-,5,77
CROPALATI,17,-,-,-,-
CROSIA,432,8,-,-,10
DIAMANTE,77,2,-,1,11
DIPIGNANO,145,4,-,-,4
DOMANICO,53,-,-,-,-
FAGNANO CASTELLO,54,3,-,-,-
FALCONARA ALBANESE,25,1,-,-,2
FIGLINE VEGLIATURO,42,-,-,-,-
FIRMO,20,1,-,-,2
FIUMEFREDDO BRUZIO,17,-,-,-,-
FRANCAVILLA MARITTIMA,99,4,-,-,3
FRASCINETO,65,2,-,-,-
FUSCALDO,228,-,-,-,7
GRIMALDI,38,-,-,-,-
GRISOLIA,28,-,-,-,3
GUARDIA PIEMONTESE,53,1,-,-,3
LAGO,59,1,-,-,11
LAINO BORGO,62,3,-,-,6
LAINO CASTELLO,12,-,-,-,1
LAPPANO,28,1,-,-,3
LATTARICO,168,4,-,-,14
LONGOBARDI,13,-,-,-,-
LONGOBUCCO,77,1,-,-,-
LUNGRO,64,5,-,2,5
LUZZI,357,7,-,1,16
MAIERA',23,-,-,-,-
MALITO,25,1,-,-,4
MALVITO,39,2,-,-,8
MANDATORICCIO,111,2,-,-,2
MANGONE,94,2,-,-,2
MARANO MARCHESATO,113,5,-,-,-
