Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,156,-,-,-,-
ACQUAPPESA,192,-,-,-,-
ACRI,2639,29,-,-,-
AIELLO CALABRO,152,-,-,-,-
AIETA,14,-,-,-,-
ALBIDONA,209,-,-,-,-
ALESSANDRIA DEL CARRETTO,26,-,-,-,-
ALTILIA,139,-,-,-,-
ALTOMONTE,663,-,-,-,-
ALTRA ASP,940,11,-,-,-
ALTRA REGIONE,599,11,-,-,-
AMANTEA,2830,22,-,-,-
AMENDOLARA,218,-,-,-,-
APRIGLIANO,467,10,-,-,-
BELMONTE CALABRO,251,-,-,-,-
BELSITO,179,-,-,-,-
BELVEDERE MARITTIMO,1182,10,-,-,-
BIANCHI,258,-,-,-,-
BISIGNANO,1515,17,-,-,-
BOCCHIGLIERO,121,7,-,-,-
BONIFATI,243,-,-,-,-
BUONVICINO,210,-,-,-,-
CALOPEZZATI,236,-,-,-,-
CALOVETO,246,-,-,-,-
CAMPANA,248,6,-,-,-
CANNA,66,-,-,-,-
CARIATI,846,13,-,-,-
CAROLEI,452,-,-,-,-
CARPANZANO,13,-,-,-,-
CASALI DEL MANCO,1898,20,-,-,-
CASSANO ALLO IONIO,2714,29,-,-,-
CASTIGLIONE COSENTINO,541,-,-,-,-
CASTROLIBERO,1783,14,-,-,-
CASTROREGIO,20,-,-,-,-
CASTROVILLARI,2698,25,-,-,-
CELICO,439,7,-,-,-
CELLARA,87,-,-,-,-
CERCHIARA DI CALABRIA,254,-,-,-,-
CERISANO,511,-,-,-,-
CERVICATI,125,-,-,-,-
CERZETO,238,-,-,-,-
CETRARO,1594,20,-,-,-
CIVITA,47,-,-,-,-
CLETO,137,-,-,-,-
COLOSIMI,204,-,-,-,-
CORIGLIANO-ROSSANO,14984,152,-,-,-
COSENZA,12871,127,-,-,-
CROPALATI,149,-,-,-,-
CROSIA,1652,13,-,-,-
DIAMANTE,420,-,-,-,-
DIPIGNANO,829,8,-,-,-
DOMANICO,183,-,-,-,-
FAGNANO CASTELLO,315,-,-,-,-
FALCONARA ALBANESE,219,-,-,-,-
FIGLINE VEGLIATURO,246,-,-,-,-
FIRMO,187,-,-,-,-
FIUMEFREDDO BRUZIO,504,-,-,-,-
FRANCAVILLA MARITTIMA,401,-,-,-,-
FRASCINETO,272,-,-,-,-
FUSCALDO,1294,8,-,-,-
GRIMALDI,245,-,-,-,-
GRISOLIA,393,-,-,-,-
GUARDIA PIEMONTESE,204,-,-,-,-
LAGO,388,-,-,-,-
LAINO BORGO,251,-,-,-,-
LAINO CASTELLO,119,-,-,-,-
LAPPANO,138,-,-,-,-
LATTARICO,740,6,-,-,-
