Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,144,-,-,-,-
ACQUAPPESA,180,-,-,-,-
ACRI,2287,29,-,-,-
AIELLO CALABRO,137,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,185,-,-,-,-
ALESSANDRIA DEL CARRETTO,25,-,-,-,-
ALTILIA,117,-,-,-,-
ALTOMONTE,623,-,-,-,-
ALTRA ASP,916,11,-,-,-
ALTRA REGIONE,598,11,-,-,-
AMANTEA,2524,21,-,-,-
AMENDOLARA,213,-,-,-,-
APRIGLIANO,445,10,-,-,-
BELMONTE CALABRO,241,-,-,-,-
BELSITO,170,-,-,-,-
BELVEDERE MARITTIMO,1063,10,-,-,-
BIANCHI,239,-,-,-,-
BISIGNANO,1419,17,-,-,-
BOCCHIGLIERO,119,7,-,-,-
BONIFATI,225,-,-,-,-
BUONVICINO,187,-,-,-,-
CALOPEZZATI,208,-,-,-,-
CALOVETO,206,-,-,-,-
CAMPANA,237,6,-,-,-
CANNA,64,-,-,-,-
CARIATI,817,12,-,-,-
CAROLEI,422,-,-,-,-
CARPANZANO,13,-,-,-,-
CASALI DEL MANCO,1745,20,-,-,-
CASSANO ALLO IONIO,2570,29,-,-,-
CASTIGLIONE COSENTINO,501,-,-,-,-
CASTROLIBERO,1657,14,-,-,-
CASTROREGIO,16,-,-,-,-
CASTROVILLARI,2476,25,-,-,-
CELICO,422,7,-,-,-
CELLARA,85,-,-,-,-
CERCHIARA DI CALABRIA,226,-,-,-,-
CERISANO,490,-,-,-,-
CERVICATI,115,-,-,-,-
CERZETO,225,-,-,-,-
CETRARO,1512,19,-,-,-
CIVITA,42,-,-,-,-
CLETO,118,-,-,-,-
COLOSIMI,183,-,-,-,-
CORIGLIANO-ROSSANO,13864,150,-,-,-
COSENZA,11947,123,-,-,-
CROPALATI,138,-,-,-,-
CROSIA,1482,13,-,-,-
DIAMANTE,342,-,-,-,-
DIPIGNANO,782,8,-,-,-
DOMANICO,175,-,-,-,-
FAGNANO CASTELLO,305,-,-,-,-
FALCONARA ALBANESE,210,-,-,-,-
FIGLINE VEGLIATURO,233,-,-,-,-
FIRMO,175,-,-,-,-
FIUMEFREDDO BRUZIO,473,-,-,-,-
FRANCAVILLA MARITTIMA,368,-,-,-,-
FRASCINETO,259,-,-,-,-
FUSCALDO,1217,8,-,-,-
GRIMALDI,220,-,-,-,-
GRISOLIA,358,-,-,-,-
GUARDIA PIEMONTESE,179,-,-,-,-
LAGO,341,-,-,-,-
LAINO BORGO,246,-,-,-,-
LAINO CASTELLO,117,-,-,-,-
LAPPANO,123,-,-,-,-
LATTARICO,662,6,-,-,-
LONGOBARDI,274,17,-,-,-
LONGOBUCCO,452,-,-,-,-
LUNGRO,221,6,-,-,-
LUZZI,1441,14,-,-,-
MAIERA',112,-,-,-,-
MALITO,83,-,-,-,-
MALVITO,181,6,-,-,-
MANDATORICCIO,416,-,-,-,-
MANGONE,318,-,-,-,-
MARANO MARCHESATO,600,8,-,-,-
MARANO PRINCIPATO,458,-,-,-,-
MARZI,186,-,-,-,-
MENDICINO,1650,6,-,-,-
MONGRASSANO,295,-,-,-,-
MONTALTO UFFUGO,4146,22,-,-,-
MONTEGIORDANO,217,-,-,-,-
MORANO CALABRO,263,9,-,-,-
MORMANNO,193,8,-,-,-
MOTTAFOLLONE,97,-,-,-,-
NOCARA,34,-,-,-,-
ORIOLO,112,-,-,-,-
ORSOMARSO,165,-,-,-,-
PALUDI,109,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1964,24,-,-,-
PAPASIDERO,29,-,-,-,-
PARENTI,398,-,-,-,-
PATERNO CALABRO,283,-,-,-,-
PEDIVIGLIANO,108,-,-,-,-
PIANE CRATI,246,-,-,-,-
PIETRAFITTA,149,-,-,-,-
PIETRAPAOLA,160,-,-,-,-
PLATACI,65,-,-,-,-
PRAIA A MARE,494,7,-,-,-
RENDE,6910,46,-,-,-
ROCCA IMPERIALE,287,-,-,-,-
ROGGIANO GRAVINA,995,13,-,-,-
ROGLIANO,1048,8,-,-,-
ROSE,727,8,-,-,-
ROSETO CAPO SPULICO,147,-,-,-,-
ROTA GRECA,135,-,-,-,-
ROVITO,376,-,-,-,-
SAN BASILE,74,-,-,-,-
SAN BENEDETTO ULLANO,218,-,-,-,-
SAN COSMO ALBANESE,128,6,-,-,-
SAN DEMETRIO CORONE,306,-,-,-,-
SAN DONATO DI NINEA,145,-,-,-,-
SAN FILI,383,-,-,-,-
SAN GIORGIO ALBANESE,134,-,-,-,-
SAN GIOVANNI IN FIORE,2865,32,-,-,-
SAN LORENZO BELLIZZI,37,-,-,-,-
SAN LORENZO DEL VALLO,309,-,-,-,-
SAN LUCIDO,680,8,-,-,-
SAN MARCO ARGENTANO,1065,7,-,-,-
SAN MARTINO DI FINITA,126,-,-,-,-
SAN NICOLA ARCELLA,194,-,-,-,-
SAN PIETRO IN AMANTEA,50,-,-,-,-
SAN PIETRO IN GUARANO,588,8,-,-,-
SAN SOSTI,234,7,-,-,-
SAN VINCENZO LA COSTA,387,-,-,-,-
SANGINETO,125,-,-,-,-
SANTA CATERINA ALBANESE,75,-,-,-,-
SANTA DOMENICA TALAO,54,-,-,-,-
SANTA MARIA DEL CEDRO,560,-,-,-,-
SANTA SOFIA D'EPIRO,174,7,-,-,-
SANT'AGATA DI ESARO,107,-,-,-,-
SANTO STEFANO DI ROGLIANO,422,-,-,-,-
SARACENA,534,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1282,8,-,-,-
SCIGLIANO,106,-,-,-,-
SERRA D'AIELLO,92,-,-,-,-
SPEZZANO ALBANESE,868,16,-,-,-
SPEZZANO DELLA SILA,671,13,-,-,-
TARSIA,209,-,-,-,-
TERRANOVA DA SIBARI,819,12,-,-,-
TERRAVECCHIA,44,-,-,-,-
TORANO CASTELLO,675,19,-,-,-
TORTORA,454,7,-,-,-
TREBISACCE,1015,11,-,-,-
VACCARIZZO ALBANESE,131,-,-,-,-
VERBICARO,195,6,-,-,-
VILLAPIANA,567,-,-,-,-
ZUMPANO,574,-,-,-,-
