Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,139,-,-,-,-
ACQUAPPESA,169,-,-,-,-
ACRI,2119,27,-,-,-
AIELLO CALABRO,132,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,165,-,-,-,-
ALESSANDRIA DEL CARRETTO,12,-,-,-,-
ALTILIA,103,-,-,-,-
ALTOMONTE,577,-,-,-,-
ALTRA ASP,889,9,-,-,-
ALTRA REGIONE,594,11,-,-,-
AMANTEA,2254,19,-,-,-
AMENDOLARA,207,-,-,-,-
APRIGLIANO,400,10,-,-,-
BELMONTE CALABRO,198,-,-,-,-
BELSITO,138,-,-,-,-
BELVEDERE MARITTIMO,924,10,-,-,-
BIANCHI,211,-,-,-,-
BISIGNANO,1355,17,-,-,-
BOCCHIGLIERO,116,7,-,-,-
BONIFATI,202,-,-,-,-
BUONVICINO,161,-,-,-,-
CALOPEZZATI,192,-,-,-,-
CALOVETO,193,-,-,-,-
CAMPANA,234,6,-,-,-
CANNA,55,-,-,-,-
CARIATI,739,12,-,-,-
CAROLEI,406,-,-,-,-
CARPANZANO,12,-,-,-,-
CASALI DEL MANCO,1613,20,-,-,-
CASSANO ALLO IONIO,2441,29,-,-,-
CASTIGLIONE COSENTINO,427,-,-,-,-
CASTROLIBERO,1509,13,-,-,-
CASTROREGIO,15,-,-,-,-
CASTROVILLARI,2280,23,-,-,-
CELICO,408,7,-,-,-
CELLARA,69,-,-,-,-
CERCHIARA DI CALABRIA,219,-,-,-,-
CERISANO,433,-,-,-,-
CERVICATI,106,-,-,-,-
CERZETO,208,-,-,-,-
CETRARO,1353,16,-,-,-
CIVITA,42,-,-,-,-
CLETO,112,-,-,-,-
COLOSIMI,175,-,-,-,-
CORIGLIANO-ROSSANO,12996,147,-,-,-
COSENZA,10939,115,-,-,-
CROPALATI,127,-,-,-,-
CROSIA,1420,13,-,-,-
DIAMANTE,304,-,-,-,-
DIPIGNANO,717,8,-,-,-
DOMANICO,166,-,-,-,-
FAGNANO CASTELLO,279,-,-,-,-
FALCONARA ALBANESE,191,-,-,-,-
FIGLINE VEGLIATURO,208,-,-,-,-
FIRMO,154,-,-,-,-
FIUMEFREDDO BRUZIO,419,-,-,-,-
FRANCAVILLA MARITTIMA,347,-,-,-,-
FRASCINETO,233,-,-,-,-
FUSCALDO,1138,8,-,-,-
GRIMALDI,169,-,-,-,-
GRISOLIA,324,-,-,-,-
GUARDIA PIEMONTESE,173,-,-,-,-
LAGO,303,-,-,-,-
LAINO BORGO,216,-,-,-,-
LAINO CASTELLO,97,-,-,-,-
LAPPANO,120,-,-,-,-
LATTARICO,594,-,-,-,-
LONGOBARDI,235,17,-,-,-
LONGOBUCCO,421,-,-,-,-
LUNGRO,198,6,-,-,-
LUZZI,1336,14,-,-,-
MAIERA',91,-,-,-,-
MALITO,76,-,-,-,-
MALVITO,168,-,-,-,-
MANDATORICCIO,402,-,-,-,-
MANGONE,299,-,-,-,-
MARANO MARCHESATO,539,8,-,-,-
MARANO PRINCIPATO,411,-,-,-,-
MARZI,177,-,-,-,-
MENDICINO,1497,6,-,-,-
