Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,21,1,-,-,-
ACQUAPPESA,17,1,-,-,3
ACRI,848,16,-,-,-
AIELLO CALABRO,15,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,47,1,-,-,1
ALESSANDRIA DEL CARRETTO,1,-,-,-,-
ALTILIA,25,-,-,-,-
ALTOMONTE,222,2,-,1,2
ALTRA ASP,88,5,-,-,2
ALTRA REGIONE,125,3,-,2,35
AMANTEA,260,6,-,-,15
AMENDOLARA,23,-,-,-,1
APRIGLIANO,61,8,-,-,-
BELMONTE CALABRO,38,-,-,-,-
BELSITO,31,1,-,-,1
BELVEDERE MARITTIMO,232,4,-,-,6
BIANCHI,27,1,-,-,2
BISIGNANO,538,10,-,-,11
BOCCHIGLIERO,36,5,-,-,-
BONIFATI,26,1,-,-,1
BUONVICINO,25,1,-,-,1
CALOPEZZATI,30,-,-,-,-
CALOVETO,52,-,-,-,-
CAMPANA,127,3,-,-,-
CANNA,3,-,-,-,-
CARIATI,235,6,-,1,2
CAROLEI,57,-,-,-,-
CARPANZANO,3,-,-,-,-
CASALI DEL MANCO,293,13,-,-,9
CASSANO ALLO IONIO,875,17,-,1,12
CASTIGLIONE COSENTINO,106,3,-,-,-
CASTROLIBERO,285,5,-,-,3
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,610,12,-,4,41
CELICO,175,6,-,-,-
CELLARA,4,-,-,-,-
CERCHIARA DI CALABRIA,43,2,-,-,1
CERISANO,68,-,-,-,1
CERVICATI,45,1,-,-,-
CERZETO,55,-,-,-,-
CETRARO,239,5,-,-,1
CIVITA,10,1,-,-,-
CLETO,19,1,-,-,-
COLOSIMI,32,-,-,1,14
CORIGLIANO-ROSSANO,4136,87,2,7,126
COSENZA,2379,56,-,2,69
CROPALATI,17,-,-,-,-
CROSIA,419,8,-,-,-
DIAMANTE,67,2,-,-,1
DIPIGNANO,140,4,-,-,6
DOMANICO,54,-,-,-,-
FAGNANO CASTELLO,52,3,-,-,1
FALCONARA ALBANESE,23,1,-,-,-
FIGLINE VEGLIATURO,42,-,-,-,-
FIRMO,18,-,-,1,6
FIUMEFREDDO BRUZIO,17,-,-,-,-
FRANCAVILLA MARITTIMA,96,4,-,-,12
FRASCINETO,65,2,-,-,1
FUSCALDO,221,-,-,-,-
GRIMALDI,38,-,-,-,-
GRISOLIA,25,-,-,-,4
GUARDIA PIEMONTESE,50,1,-,-,1
LAGO,55,1,-,-,8
LAINO BORGO,56,3,-,-,-
LAINO CASTELLO,7,-,-,-,-
LAPPANO,24,1,-,-,1
LATTARICO,160,4,-,1,9
LONGOBARDI,13,-,-,-,-
LONGOBUCCO,77,1,-,-,-
LUNGRO,57,5,-,-,1
LUZZI,339,7,-,-,4
MAIERA',23,-,-,-,-
MALITO,21,1,-,-,-
MALVITO,31,2,-,-,-
MANDATORICCIO,109,2,-,-,-
MANGONE,92,2,-,-,-
MARANO MARCHESATO,111,5,-,-,-
MARANO PRINCIPATO,115,-,-,-,11
MARZI,35,2,-,-,-
MENDICINO,307,1,-,-,10
MONGRASSANO,62,2,-,2,2
MONTALTO UFFUGO,733,10,-,1,11
MONTEGIORDANO,21,-,-,-,-
MORANO CALABRO,115,4,1,2,15
MORMANNO,120,7,-,-,4
MOTTAFOLLONE,16,1,-,-,1
NOCARA,16,-,-,-,-
ORIOLO,43,2,-,-,2
ORSOMARSO,4,-,-,-,-
PALUDI,24,-,-,-,-
PANETTIERI,10,1,-,-,-
PAOLA,302,9,-,1,-
PAPASIDERO,1,-,-,-,-
PARENTI,44,1,-,-,-
PATERNO CALABRO,118,-,-,-,-
