Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,1,-,-,1
ACQUAPPESA,18,1,-,-,5
ACRI,929,17,1,2,12
AIELLO CALABRO,15,-,-,-,1
AIETA,-,-,-,-,-
ALBIDONA,48,1,-,-,1
ALESSANDRIA DEL CARRETTO,1,-,-,-,-
ALTILIA,25,-,-,-,-
ALTOMONTE,276,3,-,3,24
ALTRA ASP,93,5,-,-,5
ALTRA REGIONE,215,5,-,1,48
AMANTEA,291,6,-,1,19
AMENDOLARA,27,-,-,-,2
APRIGLIANO,61,8,-,-,-
BELMONTE CALABRO,43,-,-,1,1
BELSITO,31,1,-,-,-
BELVEDERE MARITTIMO,260,4,-,2,29
BIANCHI,27,1,-,-,-
BISIGNANO,563,10,-,-,19
BOCCHIGLIERO,41,5,-,-,4
BONIFATI,29,1,-,-,3
BUONVICINO,34,1,-,-,9
CALOPEZZATI,32,-,-,-,-
CALOVETO,52,-,-,-,-
CAMPANA,128,3,-,-,-
CANNA,4,-,-,-,1
CARIATI,247,7,-,-,10
CAROLEI,65,-,-,-,7
CARPANZANO,3,-,-,-,-
CASALI DEL MANCO,312,13,-,-,13
CASSANO ALLO IONIO,1007,20,1,2,76
CASTIGLIONE COSENTINO,112,3,-,-,6
CASTROLIBERO,300,5,-,-,13
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,661,14,-,2,38
CELICO,183,7,-,-,4
CELLARA,4,-,-,-,-
CERCHIARA DI CALABRIA,44,2,-,-,-
CERISANO,68,-,-,-,-
CERVICATI,44,1,-,-,-
CERZETO,62,-,-,-,6
CETRARO,256,5,-,-,17
CIVITA,13,1,-,-,2
CLETO,20,1,-,1,-
COLOSIMI,33,-,-,-,-
CORIGLIANO-ROSSANO,4482,100,-,9,262
COSENZA,2482,56,1,3,92
CROPALATI,17,-,-,-,-
CROSIA,439,8,-,-,17
DIAMANTE,81,2,-,1,15
DIPIGNANO,145,4,-,-,3
DOMANICO,53,-,-,-,-
FAGNANO CASTELLO,59,3,-,-,5
FALCONARA ALBANESE,26,1,-,-,2
FIGLINE VEGLIATURO,43,-,-,-,1
FIRMO,27,1,-,-,9
FIUMEFREDDO BRUZIO,17,-,-,-,-
FRANCAVILLA MARITTIMA,100,4,-,1,3
FRASCINETO,65,2,-,-,-
FUSCALDO,239,1,-,-,17
GRIMALDI,39,-,-,-,1
GRISOLIA,29,-,-,-,4
GUARDIA PIEMONTESE,53,1,-,-,3
LAGO,60,1,-,-,1
LAINO BORGO,65,3,-,-,8
