Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,26,-,-,-,-
ACQUAPPESA,52,-,-,-,-
ACRI,1309,21,-,-,-
AIELLO CALABRO,41,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,55,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,39,-,-,-,-
ALTOMONTE,310,-,-,-,-
ALTRA ASP,232,7,-,-,-
ALTRA REGIONE,372,8,-,-,-
AMANTEA,744,16,-,-,-
AMENDOLARA,60,-,-,-,-
APRIGLIANO,133,8,-,-,-
BELMONTE CALABRO,120,-,-,-,-
BELSITO,48,-,-,-,-
BELVEDERE MARITTIMO,411,6,-,-,-
BIANCHI,60,-,-,-,-
BISIGNANO,826,14,-,-,-
BOCCHIGLIERO,107,7,-,-,-
BONIFATI,67,-,-,-,-
BUONVICINO,73,-,-,-,-
CALOPEZZATI,61,-,-,-,-
CALOVETO,74,-,-,-,-
CAMPANA,219,-,-,-,-
CANNA,19,-,-,-,-
CARIATI,491,11,-,-,-
CAROLEI,123,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,596,16,-,-,-
CASSANO ALLO IONIO,1682,27,-,-,-
CASTIGLIONE COSENTINO,172,-,-,-,-
CASTROLIBERO,557,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1195,21,-,-,-
CELICO,249,7,-,-,-
CELLARA,10,-,-,-,-
CERCHIARA DI CALABRIA,81,-,-,-,-
CERISANO,150,-,-,-,-
CERVICATI,52,-,-,-,-
CERZETO,86,-,-,-,-
CETRARO,513,13,-,-,-
CIVITA,25,-,-,-,-
CLETO,53,-,-,-,-
COLOSIMI,55,-,-,-,-
CORIGLIANO-ROSSANO,6872,134,-,-,-
COSENZA,4962,88,-,-,-
CROPALATI,31,-,-,-,-
CROSIA,665,11,-,-,-
DIAMANTE,160,-,-,-,-
DIPIGNANO,245,6,-,-,-
DOMANICO,61,-,-,-,-
FAGNANO CASTELLO,109,-,-,-,-
FALCONARA ALBANESE,79,-,-,-,-
FIGLINE VEGLIATURO,93,-,-,-,-
FIRMO,39,-,-,-,-
FIUMEFREDDO BRUZIO,122,-,-,-,-
FRANCAVILLA MARITTIMA,159,-,-,-,-
FRASCINETO,86,-,-,-,-
FUSCALDO,372,-,-,-,-
GRIMALDI,71,-,-,-,-
GRISOLIA,95,-,-,-,-
GUARDIA PIEMONTESE,106,-,-,-,-
LAGO,97,-,-,-,-
LAINO BORGO,97,-,-,-,-
LAINO CASTELLO,39,-,-,-,-
LAPPANO,63,-,-,-,-
LATTARICO,283,-,-,-,-
LONGOBARDI,163,15,-,-,-
LONGOBUCCO,172,-,-,-,-
LUNGRO,83,-,-,-,-
LUZZI,698,13,-,-,-
MAIERA',44,-,-,-,-
MALITO,29,-,-,-,-
MALVITO,83,-,-,-,-
MANDATORICCIO,185,-,-,-,-
MANGONE,174,-,-,-,-
MARANO MARCHESATO,210,8,-,-,-
MARANO PRINCIPATO,179,-,-,-,-
MARZI,70,-,-,-,-
MENDICINO,666,-,-,-,-
MONGRASSANO,110,-,-,-,-
MONTALTO UFFUGO,1484,16,-,-,-
MONTEGIORDANO,61,-,-,-,-
MORANO CALABRO,229,8,-,-,-
MORMANNO,136,7,-,-,-
MOTTAFOLLONE,27,-,-,-,-
NOCARA,23,-,-,-,-
ORIOLO,72,-,-,-,-
ORSOMARSO,43,-,-,-,-
PALUDI,33,-,-,-,-
PANETTIERI,16,-,-,-,-
PAOLA,724,15,-,-,-
PAPASIDERO,8,-,-,-,-
PARENTI,83,-,-,-,-
PATERNO CALABRO,141,-,-,-,-
PEDIVIGLIANO,81,-,-,-,-
PIANE CRATI,81,-,-,-,-
PIETRAFITTA,34,-,-,-,-
PIETRAPAOLA,75,-,-,-,-
PLATACI,32,-,-,-,-
PRAIA A MARE,284,6,-,-,-
RENDE,2595,37,-,-,-
ROCCA IMPERIALE,216,-,-,-,-
ROGGIANO GRAVINA,385,10,-,-,-
ROGLIANO,358,-,-,-,-
ROSE,396,7,-,-,-
ROSETO CAPO SPULICO,117,-,-,-,-
ROTA GRECA,57,-,-,-,-
ROVITO,232,-,-,-,-
SAN BASILE,18,-,-,-,-
SAN BENEDETTO ULLANO,82,-,-,-,-
SAN COSMO ALBANESE,65,6,-,-,-
SAN DEMETRIO CORONE,115,-,-,-,-
SAN DONATO DI NINEA,48,-,-,-,-
SAN FILI,109,-,-,-,-
