Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,183,-,-,-,-
ACQUAPPESA,238,-,-,-,-
ACRI,2932,30,-,-,-
AIELLO CALABRO,234,-,-,-,-
AIETA,24,-,-,-,-
ALBIDONA,233,-,-,-,-
ALESSANDRIA DEL CARRETTO,29,-,-,-,-
ALTILIA,160,-,-,-,-
ALTOMONTE,727,-,-,-,-
ALTRA ASP,971,12,-,-,-
ALTRA REGIONE,599,11,-,-,-
AMANTEA,3361,23,-,-,-
AMENDOLARA,230,-,-,-,-
APRIGLIANO,484,10,-,-,-
BELMONTE CALABRO,294,-,-,-,-
BELSITO,190,-,-,-,-
BELVEDERE MARITTIMO,1312,10,-,-,-
BIANCHI,267,-,-,-,-
BISIGNANO,1679,17,-,-,-
BOCCHIGLIERO,124,7,-,-,-
BONIFATI,298,-,-,-,-
BUONVICINO,256,-,-,-,-
CALOPEZZATI,318,-,-,-,-
CALOVETO,262,-,-,-,-
CAMPANA,259,6,-,-,-
CANNA,75,-,-,-,-
CARIATI,961,13,-,-,-
CAROLEI,522,-,-,-,-
CARPANZANO,15,-,-,-,-
CASALI DEL MANCO,2080,20,-,-,-
CASSANO ALLO IONIO,3043,29,-,-,-
CASTIGLIONE COSENTINO,651,6,-,-,-
CASTROLIBERO,1983,16,-,-,-
CASTROREGIO,42,-,-,-,-
CASTROVILLARI,3071,25,-,-,-
CELICO,457,7,-,-,-
CELLARA,92,-,-,-,-
CERCHIARA DI CALABRIA,311,-,-,-,-
CERISANO,550,-,-,-,-
CERVICATI,142,-,-,-,-
CERZETO,251,-,-,-,-
CETRARO,1759,20,-,-,-
CIVITA,53,-,-,-,-
CLETO,186,-,-,-,-
COLOSIMI,238,-,-,-,-
CORIGLIANO-ROSSANO,16614,153,-,-,-
COSENZA,14315,132,-,-,-
CROPALATI,167,-,-,-,-
CROSIA,1912,15,-,-,-
DIAMANTE,534,-,-,-,-
DIPIGNANO,907,8,-,-,-
DOMANICO,218,-,-,-,-
FAGNANO CASTELLO,329,-,-,-,-
FALCONARA ALBANESE,235,-,-,-,-
FIGLINE VEGLIATURO,262,-,-,-,-
FIRMO,218,-,-,-,-
FIUMEFREDDO BRUZIO,583,-,-,-,-
FRANCAVILLA MARITTIMA,457,-,-,-,-
FRASCINETO,324,-,-,-,-
FUSCALDO,1448,8,-,-,-
GRIMALDI,328,-,-,-,-
GRISOLIA,410,-,-,-,-
GUARDIA PIEMONTESE,256,-,-,-,-
LAGO,468,-,-,-,-
LAINO BORGO,316,-,-,-,-
LAINO CASTELLO,140,-,-,-,-
LAPPANO,150,-,-,-,-
LATTARICO,818,6,-,-,-
LONGOBARDI,360,19,-,-,-
LONGOBUCCO,582,-,-,-,-
LUNGRO,291,6,-,-,-
LUZZI,1770,15,-,-,-
MAIERA',176,-,-,-,-
MALITO,103,-,-,-,-
MALVITO,223,6,-,-,-
MANDATORICCIO,451,-,-,-,-
MANGONE,379,-,-,-,-
MARANO MARCHESATO,753,8,-,-,-
MARANO PRINCIPATO,557,-,-,-,-
MARZI,200,-,-,-,-
MENDICINO,2000,7,-,-,-
MONGRASSANO,370,-,-,-,-
MONTALTO UFFUGO,5088,22,-,-,-
MONTEGIORDANO,287,-,-,-,-
MORANO CALABRO,281,9,-,-,-
MORMANNO,220,8,-,-,-
MOTTAFOLLONE,131,-,-,-,-
NOCARA,36,-,-,-,-
ORIOLO,133,-,-,-,-
ORSOMARSO,190,-,-,-,-
PALUDI,136,-,-,-,-
PANETTIERI,36,-,-,-,-
PAOLA,2565,27,-,-,-
PAPASIDERO,33,-,-,-,-
PARENTI,482,-,-,-,-
PATERNO CALABRO,322,-,-,-,-
PEDIVIGLIANO,132,-,-,-,-
PIANE CRATI,276,-,-,-,-
PIETRAFITTA,164,-,-,-,-
PIETRAPAOLA,191,-,-,-,-
PLATACI,74,-,-,-,-
PRAIA A MARE,622,7,-,-,-
RENDE,8378,49,-,-,-
ROCCA IMPERIALE,320,-,-,-,-
ROGGIANO GRAVINA,1117,13,-,-,-
ROGLIANO,1209,9,-,-,-
ROSE,859,8,-,-,-
ROSETO CAPO SPULICO,154,-,-,-,-
ROTA GRECA,165,-,-,-,-
ROVITO,404,-,-,-,-
SAN BASILE,96,-,-,-,-
SAN BENEDETTO ULLANO,240,-,-,-,-
SAN COSMO ALBANESE,145,6,-,-,-
SAN DEMETRIO CORONE,375,-,-,-,-
SAN DONATO DI NINEA,169,-,-,-,-
SAN FILI,445,-,-,-,-
SAN GIORGIO ALBANESE,205,-,-,-,-
SAN GIOVANNI IN FIORE,3271,32,-,-,-
SAN LORENZO BELLIZZI,55,-,-,-,-
SAN LORENZO DEL VALLO,350,-,-,-,-
SAN LUCIDO,738,8,-,-,-
SAN MARCO ARGENTANO,1264,7,-,-,-
SAN MARTINO DI FINITA,153,-,-,-,-
SAN NICOLA ARCELLA,231,-,-,-,-
SAN PIETRO IN AMANTEA,99,-,-,-,-
SAN PIETRO IN GUARANO,755,9,-,-,-
SAN SOSTI,294,7,-,-,-
SAN VINCENZO LA COSTA,475,-,-,-,-
SANGINETO,144,-,-,-,-
SANTA CATERINA ALBANESE,92,-,-,-,-
SANTA DOMENICA TALAO,63,-,-,-,-
SANTA MARIA DEL CEDRO,655,-,-,-,-
SANTA SOFIA D'EPIRO,212,7,-,-,-
SANT'AGATA DI ESARO,117,-,-,-,-
SANTO STEFANO DI ROGLIANO,496,-,-,-,-
SARACENA,686,-,-,-,-
SCALA COELI,33,-,-,-,-
SCALEA,1618,8,-,-,-
SCIGLIANO,138,-,-,-,-
SERRA D'AIELLO,113,-,-,-,-
SPEZZANO ALBANESE,956,16,-,-,-
SPEZZANO DELLA SILA,759,13,-,-,-
TARSIA,302,-,-,-,-
TERRANOVA DA SIBARI,871,12,-,-,-
TERRAVECCHIA,69,-,-,-,-
TORANO CASTELLO,780,19,-,-,-
TORTORA,514,8,-,-,-
TREBISACCE,1320,12,-,-,-
VACCARIZZO ALBANESE,162,-,-,-,-
VERBICARO,204,6,-,-,-
VILLAPIANA,642,-,-,-,-
ZUMPANO,649,-,-,-,-
