Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,25,-,-,-,-
ACQUAPPESA,51,-,-,-,-
ACRI,1294,20,-,-,-
AIELLO CALABRO,37,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,55,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,39,-,-,-,-
ALTOMONTE,309,-,-,-,-
ALTRA ASP,220,7,-,-,-
ALTRA REGIONE,362,8,-,-,-
AMANTEA,705,15,-,-,-
AMENDOLARA,59,-,-,-,-
APRIGLIANO,124,8,-,-,-
BELMONTE CALABRO,113,-,-,-,-
BELSITO,38,-,-,-,-
BELVEDERE MARITTIMO,395,6,-,-,-
BIANCHI,54,-,-,-,-
BISIGNANO,812,14,-,-,-
BOCCHIGLIERO,107,7,-,-,-
BONIFATI,67,-,-,-,-
BUONVICINO,71,-,-,-,-
CALOPEZZATI,61,-,-,-,-
CALOVETO,73,-,-,-,-
CAMPANA,218,-,-,-,-
CANNA,17,-,-,-,-
CARIATI,486,10,-,-,-
CAROLEI,119,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,567,16,-,-,-
CASSANO ALLO IONIO,1609,26,-,-,-
CASTIGLIONE COSENTINO,165,-,-,-,-
CASTROLIBERO,530,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1175,20,-,-,-
CELICO,240,7,-,-,-
CELLARA,10,-,-,-,-
CERCHIARA DI CALABRIA,78,-,-,-,-
CERISANO,138,-,-,-,-
CERVICATI,52,-,-,-,-
CERZETO,82,-,-,-,-
CETRARO,482,13,-,-,-
CIVITA,25,-,-,-,-
CLETO,46,-,-,-,-
COLOSIMI,52,-,-,-,-
CORIGLIANO-ROSSANO,6650,127,-,-,-
COSENZA,4636,76,-,-,-
CROPALATI,31,-,-,-,-
CROSIA,659,11,-,-,-
DIAMANTE,156,-,-,-,-
DIPIGNANO,222,-,-,-,-
DOMANICO,60,-,-,-,-
FAGNANO CASTELLO,108,-,-,-,-
FALCONARA ALBANESE,76,-,-,-,-
FIGLINE VEGLIATURO,93,-,-,-,-
FIRMO,37,-,-,-,-
FIUMEFREDDO BRUZIO,109,-,-,-,-
FRANCAVILLA MARITTIMA,158,-,-,-,-
FRASCINETO,84,-,-,-,-
FUSCALDO,357,-,-,-,-
GRIMALDI,59,-,-,-,-
GRISOLIA,90,-,-,-,-
GUARDIA PIEMONTESE,94,-,-,-,-
LAGO,86,-,-,-,-
LAINO BORGO,97,-,-,-,-
LAINO CASTELLO,39,-,-,-,-
LAPPANO,59,-,-,-,-
LATTARICO,218,-,-,-,-
LONGOBARDI,140,15,-,-,-
LONGOBUCCO,167,-,-,-,-
LUNGRO,78,-,-,-,-
LUZZI,683,12,-,-,-
MAIERA',42,-,-,-,-
MALITO,29,-,-,-,-
MALVITO,81,-,-,-,-
MANDATORICCIO,182,-,-,-,-
MANGONE,168,-,-,-,-
MARANO MARCHESATO,198,8,-,-,-
MARANO PRINCIPATO,165,-,-,-,-
MARZI,60,-,-,-,-
MENDICINO,626,-,-,-,-
MONGRASSANO,108,-,-,-,-
MONTALTO UFFUGO,1422,15,-,-,-
MONTEGIORDANO,61,-,-,-,-
MORANO CALABRO,227,8,-,-,-
MORMANNO,132,7,-,-,-
MOTTAFOLLONE,26,-,-,-,-
NOCARA,23,-,-,-,-
ORIOLO,71,-,-,-,-
ORSOMARSO,21,-,-,-,-
PALUDI,33,-,-,-,-
PANETTIERI,15,-,-,-,-
PAOLA,679,14,-,-,-
PAPASIDERO,6,-,-,-,-
PARENTI,80,-,-,-,-
PATERNO CALABRO,141,-,-,-,-
PEDIVIGLIANO,81,-,-,-,-
PIANE CRATI,75,-,-,-,-
PIETRAFITTA,32,-,-,-,-
PIETRAPAOLA,75,-,-,-,-
PLATACI,32,-,-,-,-
PRAIA A MARE,284,-,-,-,-
RENDE,2463,34,-,-,-
ROCCA IMPERIALE,214,-,-,-,-
ROGGIANO GRAVINA,356,10,-,-,-
ROGLIANO,332,-,-,-,-
ROSE,383,6,-,-,-
ROSETO CAPO SPULICO,115,-,-,-,-
ROTA GRECA,55,-,-,-,-
ROVITO,218,-,-,-,-
SAN BASILE,18,-,-,-,-
SAN BENEDETTO ULLANO,78,-,-,-,-
SAN COSMO ALBANESE,65,-,-,-,-
SAN DEMETRIO CORONE,112,-,-,-,-
SAN DONATO DI NINEA,48,-,-,-,-
SAN FILI,104,-,-,-,-
SAN GIORGIO ALBANESE,42,-,-,-,-
SAN GIOVANNI IN FIORE,1771,28,-,-,-
SAN LORENZO BELLIZZI,6,-,-,-,-
SAN LORENZO DEL VALLO,205,-,-,-,-
SAN LUCIDO,408,6,-,-,-
SAN MARCO ARGENTANO,243,6,-,-,-
SAN MARTINO DI FINITA,73,-,-,-,-
SAN NICOLA ARCELLA,73,-,-,-,-
SAN PIETRO IN AMANTEA,12,-,-,-,-
SAN PIETRO IN GUARANO,184,-,-,-,-
SAN SOSTI,116,6,-,-,-
SAN VINCENZO LA COSTA,75,-,-,-,-
SANGINETO,48,-,-,-,-
SANTA CATERINA ALBANESE,32,-,-,-,-
SANTA DOMENICA TALAO,21,-,-,-,-
SANTA MARIA DEL CEDRO,210,-,-,-,-
SANTA SOFIA D'EPIRO,121,-,-,-,-
SANT'AGATA DI ESARO,88,-,-,-,-
SANTO STEFANO DI ROGLIANO,130,-,-,-,-
SARACENA,80,-,-,-,-
SCALA COELI,27,-,-,-,-
SCALEA,432,-,-,-,-
SCIGLIANO,19,-,-,-,-
SERRA D'AIELLO,38,-,-,-,-
SPEZZANO ALBANESE,452,11,-,-,-
SPEZZANO DELLA SILA,312,12,-,-,-
TARSIA,63,-,-,-,-
TERRANOVA DA SIBARI,493,11,-,-,-
TERRAVECCHIA,8,-,-,-,-
TORANO CASTELLO,389,16,-,-,-
TORTORA,271,-,-,-,-
TREBISACCE,388,9,-,-,-
VACCARIZZO ALBANESE,55,-,-,-,-
VERBICARO,117,-,-,-,-
VILLAPIANA,306,-,-,-,-
ZUMPANO,213,-,-,-,-
