Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,141,-,-,-,-
ACQUAPPESA,177,-,-,-,-
ACRI,2243,28,-,-,-
AIELLO CALABRO,137,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,182,-,-,-,-
ALESSANDRIA DEL CARRETTO,21,-,-,-,-
ALTILIA,109,-,-,-,-
ALTOMONTE,614,-,-,-,-
ALTRA ASP,905,10,-,-,-
ALTRA REGIONE,598,11,-,-,-
AMANTEA,2450,21,-,-,-
AMENDOLARA,212,-,-,-,-
APRIGLIANO,418,10,-,-,-
BELMONTE CALABRO,227,-,-,-,-
BELSITO,167,-,-,-,-
BELVEDERE MARITTIMO,1031,10,-,-,-
BIANCHI,227,-,-,-,-
BISIGNANO,1393,17,-,-,-
BOCCHIGLIERO,118,7,-,-,-
BONIFATI,215,-,-,-,-
BUONVICINO,177,-,-,-,-
CALOPEZZATI,205,-,-,-,-
CALOVETO,205,-,-,-,-
CAMPANA,234,6,-,-,-
CANNA,64,-,-,-,-
CARIATI,796,12,-,-,-
CAROLEI,417,-,-,-,-
CARPANZANO,12,-,-,-,-
CASALI DEL MANCO,1698,20,-,-,-
CASSANO ALLO IONIO,2526,29,-,-,-
CASTIGLIONE COSENTINO,481,-,-,-,-
CASTROLIBERO,1613,14,-,-,-
CASTROREGIO,16,-,-,-,-
CASTROVILLARI,2431,24,-,-,-
CELICO,420,7,-,-,-
CELLARA,83,-,-,-,-
CERCHIARA DI CALABRIA,224,-,-,-,-
CERISANO,469,-,-,-,-
CERVICATI,114,-,-,-,-
CERZETO,220,-,-,-,-
CETRARO,1457,19,-,-,-
CIVITA,42,-,-,-,-
CLETO,115,-,-,-,-
COLOSIMI,182,-,-,-,-
CORIGLIANO-ROSSANO,13611,149,-,-,-
COSENZA,11607,120,-,-,-
CROPALATI,135,-,-,-,-
CROSIA,1458,13,-,-,-
DIAMANTE,322,-,-,-,-
DIPIGNANO,767,8,-,-,-
DOMANICO,173,-,-,-,-
FAGNANO CASTELLO,289,-,-,-,-
FALCONARA ALBANESE,209,-,-,-,-
FIGLINE VEGLIATURO,218,-,-,-,-
FIRMO,169,-,-,-,-
FIUMEFREDDO BRUZIO,457,-,-,-,-
FRANCAVILLA MARITTIMA,362,-,-,-,-
FRASCINETO,259,-,-,-,-
FUSCALDO,1190,8,-,-,-
GRIMALDI,198,-,-,-,-
GRISOLIA,346,-,-,-,-
GUARDIA PIEMONTESE,176,-,-,-,-
LAGO,327,-,-,-,-
LAINO BORGO,244,-,-,-,-
LAINO CASTELLO,116,-,-,-,-
LAPPANO,122,-,-,-,-
LATTARICO,640,6,-,-,-
LONGOBARDI,263,17,-,-,-
LONGOBUCCO,435,-,-,-,-
LUNGRO,218,6,-,-,-
LUZZI,1406,14,-,-,-
MAIERA',98,-,-,-,-
MALITO,80,-,-,-,-
MALVITO,177,-,-,-,-
MANDATORICCIO,413,-,-,-,-
MANGONE,308,-,-,-,-
MARANO MARCHESATO,574,8,-,-,-
MARANO PRINCIPATO,439,-,-,-,-
MARZI,182,-,-,-,-
MENDICINO,1588,6,-,-,-
MONGRASSANO,292,-,-,-,-
MONTALTO UFFUGO,4027,22,-,-,-
MONTEGIORDANO,209,-,-,-,-
MORANO CALABRO,262,9,-,-,-
MORMANNO,192,8,-,-,-
MOTTAFOLLONE,95,-,-,-,-
NOCARA,34,-,-,-,-
ORIOLO,112,-,-,-,-
ORSOMARSO,152,-,-,-,-
PALUDI,107,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1907,24,-,-,-
PAPASIDERO,29,-,-,-,-
PARENTI,385,-,-,-,-
PATERNO CALABRO,283,-,-,-,-
PEDIVIGLIANO,107,-,-,-,-
PIANE CRATI,242,-,-,-,-
PIETRAFITTA,148,-,-,-,-
PIETRAPAOLA,157,-,-,-,-
PLATACI,62,-,-,-,-
PRAIA A MARE,473,7,-,-,-
RENDE,6651,46,-,-,-
ROCCA IMPERIALE,286,-,-,-,-
ROGGIANO GRAVINA,985,13,-,-,-
ROGLIANO,996,8,-,-,-
ROSE,709,8,-,-,-
ROSETO CAPO SPULICO,146,-,-,-,-
ROTA GRECA,132,-,-,-,-
ROVITO,369,-,-,-,-
SAN BASILE,73,-,-,-,-
SAN BENEDETTO ULLANO,217,-,-,-,-
SAN COSMO ALBANESE,128,6,-,-,-
SAN DEMETRIO CORONE,296,-,-,-,-
SAN DONATO DI NINEA,143,-,-,-,-
SAN FILI,371,-,-,-,-
SAN GIORGIO ALBANESE,129,-,-,-,-
SAN GIOVANNI IN FIORE,2833,31,-,-,-
SAN LORENZO BELLIZZI,37,-,-,-,-
SAN LORENZO DEL VALLO,303,-,-,-,-
SAN LUCIDO,676,8,-,-,-
SAN MARCO ARGENTANO,1041,7,-,-,-
SAN MARTINO DI FINITA,126,-,-,-,-
SAN NICOLA ARCELLA,190,-,-,-,-
SAN PIETRO IN AMANTEA,50,-,-,-,-
SAN PIETRO IN GUARANO,560,8,-,-,-
SAN SOSTI,225,7,-,-,-
SAN VINCENZO LA COSTA,367,-,-,-,-
SANGINETO,119,-,-,-,-
SANTA CATERINA ALBANESE,73,-,-,-,-
SANTA DOMENICA TALAO,51,-,-,-,-
SANTA MARIA DEL CEDRO,546,-,-,-,-
SANTA SOFIA D'EPIRO,170,7,-,-,-
SANT'AGATA DI ESARO,107,-,-,-,-
SANTO STEFANO DI ROGLIANO,404,-,-,-,-
SARACENA,521,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1251,8,-,-,-
SCIGLIANO,105,-,-,-,-
SERRA D'AIELLO,88,-,-,-,-
SPEZZANO ALBANESE,853,16,-,-,-
SPEZZANO DELLA SILA,653,12,-,-,-
TARSIA,204,-,-,-,-
TERRANOVA DA SIBARI,812,12,-,-,-
TERRAVECCHIA,44,-,-,-,-
TORANO CASTELLO,665,19,-,-,-
TORTORA,441,7,-,-,-
TREBISACCE,978,11,-,-,-
VACCARIZZO ALBANESE,130,-,-,-,-
VERBICARO,195,6,-,-,-
VILLAPIANA,559,-,-,-,-
ZUMPANO,567,-,-,-,-
