Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,141,-,-,-,-
ACQUAPPESA,176,-,-,-,-
ACRI,2232,27,-,-,-
AIELLO CALABRO,137,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,181,-,-,-,-
ALESSANDRIA DEL CARRETTO,21,-,-,-,-
ALTILIA,107,-,-,-,-
ALTOMONTE,610,-,-,-,-
ALTRA ASP,904,10,-,-,-
ALTRA REGIONE,598,11,-,-,-
AMANTEA,2417,20,-,-,-
AMENDOLARA,212,-,-,-,-
APRIGLIANO,415,10,-,-,-
BELMONTE CALABRO,225,-,-,-,-
BELSITO,168,-,-,-,-
BELVEDERE MARITTIMO,1012,10,-,-,-
BIANCHI,225,-,-,-,-
BISIGNANO,1387,17,-,-,-
BOCCHIGLIERO,117,7,-,-,-
BONIFATI,211,-,-,-,-
BUONVICINO,177,-,-,-,-
CALOPEZZATI,204,-,-,-,-
CALOVETO,204,-,-,-,-
CAMPANA,234,6,-,-,-
CANNA,64,-,-,-,-
CARIATI,788,12,-,-,-
CAROLEI,413,-,-,-,-
CARPANZANO,12,-,-,-,-
CASALI DEL MANCO,1682,20,-,-,-
CASSANO ALLO IONIO,2515,29,-,-,-
CASTIGLIONE COSENTINO,470,-,-,-,-
CASTROLIBERO,1595,14,-,-,-
CASTROREGIO,16,-,-,-,-
CASTROVILLARI,2413,24,-,-,-
CELICO,418,7,-,-,-
CELLARA,81,-,-,-,-
CERCHIARA DI CALABRIA,224,-,-,-,-
CERISANO,462,-,-,-,-
CERVICATI,113,-,-,-,-
CERZETO,219,-,-,-,-
CETRARO,1449,19,-,-,-
CIVITA,42,-,-,-,-
CLETO,115,-,-,-,-
COLOSIMI,180,-,-,-,-
CORIGLIANO-ROSSANO,13522,148,-,-,-
COSENZA,11529,119,-,-,-
CROPALATI,133,-,-,-,-
CROSIA,1455,13,-,-,-
DIAMANTE,319,-,-,-,-
DIPIGNANO,760,8,-,-,-
DOMANICO,173,-,-,-,-
FAGNANO CASTELLO,288,-,-,-,-
FALCONARA ALBANESE,207,-,-,-,-
FIGLINE VEGLIATURO,216,-,-,-,-
FIRMO,169,-,-,-,-
FIUMEFREDDO BRUZIO,455,-,-,-,-
FRANCAVILLA MARITTIMA,359,-,-,-,-
FRASCINETO,257,-,-,-,-
FUSCALDO,1187,8,-,-,-
GRIMALDI,195,-,-,-,-
GRISOLIA,342,-,-,-,-
GUARDIA PIEMONTESE,176,-,-,-,-
LAGO,321,-,-,-,-
LAINO BORGO,244,-,-,-,-
LAINO CASTELLO,113,-,-,-,-
LAPPANO,121,-,-,-,-
LATTARICO,630,-,-,-,-
LONGOBARDI,259,17,-,-,-
LONGOBUCCO,430,-,-,-,-
LUNGRO,217,6,-,-,-
LUZZI,1397,14,-,-,-
MAIERA',97,-,-,-,-
MALITO,79,-,-,-,-
MALVITO,175,-,-,-,-
MANDATORICCIO,413,-,-,-,-
MANGONE,306,-,-,-,-
MARANO MARCHESATO,570,8,-,-,-
MARANO PRINCIPATO,434,-,-,-,-
MARZI,181,-,-,-,-
MENDICINO,1577,6,-,-,-
MONGRASSANO,291,-,-,-,-
MONTALTO UFFUGO,4002,22,-,-,-
MONTEGIORDANO,205,-,-,-,-
MORANO CALABRO,261,9,-,-,-
MORMANNO,189,8,-,-,-
MOTTAFOLLONE,95,-,-,-,-
NOCARA,34,-,-,-,-
ORIOLO,112,-,-,-,-
ORSOMARSO,148,-,-,-,-
PALUDI,104,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1885,24,-,-,-
PAPASIDERO,29,-,-,-,-
PARENTI,383,-,-,-,-
PATERNO CALABRO,278,-,-,-,-
PEDIVIGLIANO,107,-,-,-,-
PIANE CRATI,242,-,-,-,-
PIETRAFITTA,148,-,-,-,-
PIETRAPAOLA,153,-,-,-,-
PLATACI,59,-,-,-,-
PRAIA A MARE,467,7,-,-,-
RENDE,6583,46,-,-,-
ROCCA IMPERIALE,286,-,-,-,-
ROGGIANO GRAVINA,981,13,-,-,-
ROGLIANO,990,8,-,-,-
ROSE,700,8,-,-,-
ROSETO CAPO SPULICO,145,-,-,-,-
ROTA GRECA,132,-,-,-,-
ROVITO,365,-,-,-,-
SAN BASILE,71,-,-,-,-
SAN BENEDETTO ULLANO,216,-,-,-,-
SAN COSMO ALBANESE,127,6,-,-,-
SAN DEMETRIO CORONE,294,-,-,-,-
SAN DONATO DI NINEA,142,-,-,-,-
SAN FILI,366,-,-,-,-
SAN GIORGIO ALBANESE,128,-,-,-,-
SAN GIOVANNI IN FIORE,2819,31,-,-,-
SAN LORENZO BELLIZZI,36,-,-,-,-
SAN LORENZO DEL VALLO,303,-,-,-,-
SAN LUCIDO,675,8,-,-,-
SAN MARCO ARGENTANO,1032,7,-,-,-
SAN MARTINO DI FINITA,125,-,-,-,-
SAN NICOLA ARCELLA,190,-,-,-,-
SAN PIETRO IN AMANTEA,50,-,-,-,-
SAN PIETRO IN GUARANO,547,8,-,-,-
SAN SOSTI,224,7,-,-,-
SAN VINCENZO LA COSTA,365,-,-,-,-
SANGINETO,119,-,-,-,-
SANTA CATERINA ALBANESE,69,-,-,-,-
SANTA DOMENICA TALAO,51,-,-,-,-
SANTA MARIA DEL CEDRO,545,-,-,-,-
SANTA SOFIA D'EPIRO,169,7,-,-,-
SANT'AGATA DI ESARO,107,-,-,-,-
SANTO STEFANO DI ROGLIANO,399,-,-,-,-
SARACENA,507,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1231,8,-,-,-
SCIGLIANO,102,-,-,-,-
SERRA D'AIELLO,86,-,-,-,-
SPEZZANO ALBANESE,847,16,-,-,-
SPEZZANO DELLA SILA,651,12,-,-,-
TARSIA,200,-,-,-,-
TERRANOVA DA SIBARI,806,12,-,-,-
TERRAVECCHIA,44,-,-,-,-
TORANO CASTELLO,664,19,-,-,-
TORTORA,440,7,-,-,-
TREBISACCE,963,11,-,-,-
VACCARIZZO ALBANESE,130,-,-,-,-
VERBICARO,192,6,-,-,-
VILLAPIANA,558,-,-,-,-
ZUMPANO,560,-,-,-,-
