Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,142,-,-,-,-
ACQUAPPESA,178,-,-,-,-
ACRI,2270,28,-,-,-
AIELLO CALABRO,137,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,182,-,-,-,-
ALESSANDRIA DEL CARRETTO,25,-,-,-,-
ALTILIA,116,-,-,-,-
ALTOMONTE,620,-,-,-,-
ALTRA ASP,913,10,-,-,-
ALTRA REGIONE,598,11,-,-,-
AMANTEA,2504,21,-,-,-
AMENDOLARA,213,-,-,-,-
APRIGLIANO,435,10,-,-,-
BELMONTE CALABRO,233,-,-,-,-
BELSITO,170,-,-,-,-
BELVEDERE MARITTIMO,1051,10,-,-,-
BIANCHI,234,-,-,-,-
BISIGNANO,1403,17,-,-,-
BOCCHIGLIERO,119,7,-,-,-
BONIFATI,222,-,-,-,-
BUONVICINO,184,-,-,-,-
CALOPEZZATI,207,-,-,-,-
CALOVETO,206,-,-,-,-
CAMPANA,237,6,-,-,-
CANNA,64,-,-,-,-
CARIATI,811,12,-,-,-
CAROLEI,420,-,-,-,-
CARPANZANO,13,-,-,-,-
CASALI DEL MANCO,1729,20,-,-,-
CASSANO ALLO IONIO,2556,29,-,-,-
CASTIGLIONE COSENTINO,498,-,-,-,-
CASTROLIBERO,1636,14,-,-,-
CASTROREGIO,16,-,-,-,-
CASTROVILLARI,2466,25,-,-,-
CELICO,422,7,-,-,-
CELLARA,84,-,-,-,-
CERCHIARA DI CALABRIA,226,-,-,-,-
CERISANO,477,-,-,-,-
CERVICATI,114,-,-,-,-
CERZETO,222,-,-,-,-
CETRARO,1471,19,-,-,-
CIVITA,42,-,-,-,-
CLETO,115,-,-,-,-
COLOSIMI,183,-,-,-,-
CORIGLIANO-ROSSANO,13778,150,-,-,-
COSENZA,11793,122,-,-,-
CROPALATI,137,-,-,-,-
CROSIA,1467,13,-,-,-
DIAMANTE,331,-,-,-,-
DIPIGNANO,777,8,-,-,-
DOMANICO,174,-,-,-,-
FAGNANO CASTELLO,298,-,-,-,-
FALCONARA ALBANESE,209,-,-,-,-
FIGLINE VEGLIATURO,224,-,-,-,-
FIRMO,171,-,-,-,-
FIUMEFREDDO BRUZIO,471,-,-,-,-
FRANCAVILLA MARITTIMA,365,-,-,-,-
FRASCINETO,259,-,-,-,-
FUSCALDO,1206,8,-,-,-
GRIMALDI,216,-,-,-,-
GRISOLIA,351,-,-,-,-
GUARDIA PIEMONTESE,177,-,-,-,-
LAGO,337,-,-,-,-
LAINO BORGO,244,-,-,-,-
LAINO CASTELLO,117,-,-,-,-
LAPPANO,122,-,-,-,-
LATTARICO,646,6,-,-,-
LONGOBARDI,273,17,-,-,-
LONGOBUCCO,445,-,-,-,-
LUNGRO,219,6,-,-,-
LUZZI,1428,14,-,-,-
MAIERA',103,-,-,-,-
MALITO,81,-,-,-,-
MALVITO,181,6,-,-,-
MANDATORICCIO,415,-,-,-,-
MANGONE,316,-,-,-,-
MARANO MARCHESATO,592,8,-,-,-
MARANO PRINCIPATO,451,-,-,-,-
MARZI,183,-,-,-,-
MENDICINO,1620,6,-,-,-
MONGRASSANO,293,-,-,-,-
MONTALTO UFFUGO,4102,22,-,-,-
MONTEGIORDANO,213,-,-,-,-
MORANO CALABRO,263,9,-,-,-
MORMANNO,193,8,-,-,-
MOTTAFOLLONE,97,-,-,-,-
NOCARA,34,-,-,-,-
ORIOLO,112,-,-,-,-
ORSOMARSO,154,-,-,-,-
PALUDI,109,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1935,24,-,-,-
PAPASIDERO,29,-,-,-,-
PARENTI,394,-,-,-,-
PATERNO CALABRO,283,-,-,-,-
PEDIVIGLIANO,108,-,-,-,-
PIANE CRATI,244,-,-,-,-
PIETRAFITTA,149,-,-,-,-
PIETRAPAOLA,159,-,-,-,-
PLATACI,65,-,-,-,-
PRAIA A MARE,480,7,-,-,-
RENDE,6811,46,-,-,-
ROCCA IMPERIALE,287,-,-,-,-
ROGGIANO GRAVINA,991,13,-,-,-
ROGLIANO,1031,8,-,-,-
ROSE,718,8,-,-,-
ROSETO CAPO SPULICO,147,-,-,-,-
ROTA GRECA,133,-,-,-,-
ROVITO,374,-,-,-,-
SAN BASILE,74,-,-,-,-
SAN BENEDETTO ULLANO,218,-,-,-,-
SAN COSMO ALBANESE,128,6,-,-,-
SAN DEMETRIO CORONE,303,-,-,-,-
SAN DONATO DI NINEA,143,-,-,-,-
SAN FILI,376,-,-,-,-
SAN GIORGIO ALBANESE,132,-,-,-,-
SAN GIOVANNI IN FIORE,2854,32,-,-,-
SAN LORENZO BELLIZZI,37,-,-,-,-
SAN LORENZO DEL VALLO,307,-,-,-,-
SAN LUCIDO,677,8,-,-,-
SAN MARCO ARGENTANO,1058,7,-,-,-
SAN MARTINO DI FINITA,126,-,-,-,-
SAN NICOLA ARCELLA,190,-,-,-,-
SAN PIETRO IN AMANTEA,50,-,-,-,-
SAN PIETRO IN GUARANO,582,8,-,-,-
SAN SOSTI,232,7,-,-,-
SAN VINCENZO LA COSTA,381,-,-,-,-
SANGINETO,125,-,-,-,-
SANTA CATERINA ALBANESE,75,-,-,-,-
SANTA DOMENICA TALAO,53,-,-,-,-
SANTA MARIA DEL CEDRO,556,-,-,-,-
SANTA SOFIA D'EPIRO,172,7,-,-,-
SANT'AGATA DI ESARO,107,-,-,-,-
SANTO STEFANO DI ROGLIANO,411,-,-,-,-
SARACENA,531,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1271,8,-,-,-
SCIGLIANO,106,-,-,-,-
SERRA D'AIELLO,89,-,-,-,-
SPEZZANO ALBANESE,865,16,-,-,-
SPEZZANO DELLA SILA,664,13,-,-,-
TARSIA,208,-,-,-,-
TERRANOVA DA SIBARI,816,12,-,-,-
TERRAVECCHIA,44,-,-,-,-
TORANO CASTELLO,670,19,-,-,-
TORTORA,452,7,-,-,-
TREBISACCE,1000,11,-,-,-
VACCARIZZO ALBANESE,131,-,-,-,-
VERBICARO,195,6,-,-,-
VILLAPIANA,562,-,-,-,-
ZUMPANO,569,-,-,-,-
