Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,26,-,-,-,-
ACQUAPPESA,52,-,-,-,-
ACRI,1316,21,-,-,-
AIELLO CALABRO,41,-,-,-,-
AIETA,6,-,-,-,-
ALBIDONA,56,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,39,-,-,-,-
ALTOMONTE,314,-,-,-,-
ALTRA ASP,242,7,-,-,-
ALTRA REGIONE,395,10,-,-,-
AMANTEA,757,16,-,-,-
AMENDOLARA,60,-,-,-,-
APRIGLIANO,133,8,-,-,-
BELMONTE CALABRO,120,-,-,-,-
BELSITO,48,-,-,-,-
BELVEDERE MARITTIMO,411,7,-,-,-
BIANCHI,62,-,-,-,-
BISIGNANO,835,14,-,-,-
BOCCHIGLIERO,107,7,-,-,-
BONIFATI,72,-,-,-,-
BUONVICINO,74,-,-,-,-
CALOPEZZATI,61,-,-,-,-
CALOVETO,76,-,-,-,-
CAMPANA,219,-,-,-,-
CANNA,20,-,-,-,-
CARIATI,493,11,-,-,-
CAROLEI,125,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,601,16,-,-,-
CASSANO ALLO IONIO,1704,28,-,-,-
CASTIGLIONE COSENTINO,175,-,-,-,-
CASTROLIBERO,584,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1216,21,-,-,-
CELICO,255,7,-,-,-
CELLARA,10,-,-,-,-
CERCHIARA DI CALABRIA,86,-,-,-,-
CERISANO,159,-,-,-,-
CERVICATI,52,-,-,-,-
CERZETO,87,-,-,-,-
CETRARO,516,13,-,-,-
CIVITA,25,-,-,-,-
CLETO,54,-,-,-,-
COLOSIMI,57,-,-,-,-
CORIGLIANO-ROSSANO,6984,135,-,-,-
COSENZA,5137,88,-,-,-
CROPALATI,31,-,-,-,-
CROSIA,679,11,-,-,-
DIAMANTE,161,-,-,-,-
DIPIGNANO,256,6,-,-,-
DOMANICO,61,-,-,-,-
FAGNANO CASTELLO,111,-,-,-,-
FALCONARA ALBANESE,89,-,-,-,-
FIGLINE VEGLIATURO,94,-,-,-,-
FIRMO,39,-,-,-,-
FIUMEFREDDO BRUZIO,128,-,-,-,-
FRANCAVILLA MARITTIMA,160,-,-,-,-
FRASCINETO,87,-,-,-,-
FUSCALDO,393,-,-,-,-
GRIMALDI,79,-,-,-,-
GRISOLIA,95,-,-,-,-
GUARDIA PIEMONTESE,107,-,-,-,-
LAGO,98,-,-,-,-
LAINO BORGO,108,-,-,-,-
LAINO CASTELLO,41,-,-,-,-
LAPPANO,65,-,-,-,-
LATTARICO,286,-,-,-,-
LONGOBARDI,165,15,-,-,-
LONGOBUCCO,173,-,-,-,-
LUNGRO,84,-,-,-,-
LUZZI,699,13,-,-,-
MAIERA',47,-,-,-,-
MALITO,29,-,-,-,-
MALVITO,84,-,-,-,-
MANDATORICCIO,188,-,-,-,-
MANGONE,174,-,-,-,-
MARANO MARCHESATO,215,8,-,-,-
MARANO PRINCIPATO,183,-,-,-,-
MARZI,73,-,-,-,-
MENDICINO,683,-,-,-,-
MONGRASSANO,111,-,-,-,-
MONTALTO UFFUGO,1505,16,-,-,-
MONTEGIORDANO,61,-,-,-,-
MORANO CALABRO,230,8,-,-,-
MORMANNO,136,7,-,-,-
MOTTAFOLLONE,27,-,-,-,-
NOCARA,23,-,-,-,-
ORIOLO,72,-,-,-,-
ORSOMARSO,46,-,-,-,-
PALUDI,34,-,-,-,-
PANETTIERI,16,-,-,-,-
PAOLA,764,15,-,-,-
PAPASIDERO,10,-,-,-,-
PARENTI,83,-,-,-,-
PATERNO CALABRO,144,-,-,-,-
PEDIVIGLIANO,81,-,-,-,-
PIANE CRATI,81,-,-,-,-
PIETRAFITTA,36,-,-,-,-
PIETRAPAOLA,76,-,-,-,-
PLATACI,32,-,-,-,-
PRAIA A MARE,287,6,-,-,-
RENDE,2648,37,-,-,-
ROCCA IMPERIALE,217,-,-,-,-
ROGGIANO GRAVINA,390,10,-,-,-
ROGLIANO,372,-,-,-,-
ROSE,399,7,-,-,-
ROSETO CAPO SPULICO,117,-,-,-,-
ROTA GRECA,57,-,-,-,-
ROVITO,233,-,-,-,-
SAN BASILE,18,-,-,-,-
SAN BENEDETTO ULLANO,85,-,-,-,-
SAN COSMO ALBANESE,66,6,-,-,-
SAN DEMETRIO CORONE,116,-,-,-,-
SAN DONATO DI NINEA,49,-,-,-,-
SAN FILI,116,-,-,-,-
