Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,147,-,-,-,-
ACQUAPPESA,187,-,-,-,-
ACRI,2484,29,-,-,-
AIELLO CALABRO,142,-,-,-,-
AIETA,13,-,-,-,-
ALBIDONA,194,-,-,-,-
ALESSANDRIA DEL CARRETTO,25,-,-,-,-
ALTILIA,131,-,-,-,-
ALTOMONTE,637,-,-,-,-
ALTRA ASP,934,11,-,-,-
ALTRA REGIONE,599,11,-,-,-
AMANTEA,2664,22,-,-,-
AMENDOLARA,218,-,-,-,-
APRIGLIANO,457,10,-,-,-
BELMONTE CALABRO,245,-,-,-,-
BELSITO,176,-,-,-,-
BELVEDERE MARITTIMO,1144,10,-,-,-
BIANCHI,255,-,-,-,-
BISIGNANO,1472,17,-,-,-
BOCCHIGLIERO,121,7,-,-,-
BONIFATI,236,-,-,-,-
BUONVICINO,204,-,-,-,-
CALOPEZZATI,222,-,-,-,-
CALOVETO,241,-,-,-,-
CAMPANA,237,6,-,-,-
CANNA,65,-,-,-,-
CARIATI,833,13,-,-,-
CAROLEI,437,-,-,-,-
CARPANZANO,13,-,-,-,-
CASALI DEL MANCO,1852,20,-,-,-
CASSANO ALLO IONIO,2652,29,-,-,-
CASTIGLIONE COSENTINO,519,-,-,-,-
CASTROLIBERO,1731,14,-,-,-
CASTROREGIO,18,-,-,-,-
CASTROVILLARI,2597,25,-,-,-
CELICO,433,7,-,-,-
CELLARA,85,-,-,-,-
CERCHIARA DI CALABRIA,242,-,-,-,-
CERISANO,499,-,-,-,-
CERVICATI,120,-,-,-,-
CERZETO,232,-,-,-,-
CETRARO,1576,20,-,-,-
CIVITA,46,-,-,-,-
CLETO,124,-,-,-,-
COLOSIMI,193,-,-,-,-
CORIGLIANO-ROSSANO,14446,151,-,-,-
COSENZA,12504,125,-,-,-
CROPALATI,144,-,-,-,-
CROSIA,1570,13,-,-,-
DIAMANTE,397,-,-,-,-
DIPIGNANO,808,8,-,-,-
DOMANICO,177,-,-,-,-
FAGNANO CASTELLO,311,-,-,-,-
FALCONARA ALBANESE,216,-,-,-,-
FIGLINE VEGLIATURO,243,-,-,-,-
