Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,111,-,-,-,-
ACQUAPPESA,142,-,-,-,-
ACRI,1867,26,-,-,-
AIELLO CALABRO,98,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,157,-,-,-,-
ALESSANDRIA DEL CARRETTO,8,-,-,-,-
ALTILIA,87,-,-,-,-
ALTOMONTE,513,-,-,-,-
ALTRA ASP,848,9,-,-,-
ALTRA REGIONE,594,11,-,-,-
AMANTEA,1811,18,-,-,-
AMENDOLARA,141,-,-,-,-
APRIGLIANO,348,9,-,-,-
BELMONTE CALABRO,175,-,-,-,-
BELSITO,105,-,-,-,-
BELVEDERE MARITTIMO,744,8,-,-,-
BIANCHI,163,-,-,-,-
BISIGNANO,1270,17,-,-,-
BOCCHIGLIERO,116,7,-,-,-
BONIFATI,187,-,-,-,-
BUONVICINO,122,-,-,-,-
CALOPEZZATI,119,-,-,-,-
CALOVETO,171,-,-,-,-
CAMPANA,229,6,-,-,-
CANNA,46,-,-,-,-
CARIATI,642,12,-,-,-
CAROLEI,350,-,-,-,-
CARPANZANO,8,-,-,-,-
CASALI DEL MANCO,1398,18,-,-,-
CASSANO ALLO IONIO,2163,29,-,-,-
CASTIGLIONE COSENTINO,345,-,-,-,-
CASTROLIBERO,1326,12,-,-,-
CASTROREGIO,8,-,-,-,-
CASTROVILLARI,1977,23,-,-,-
CELICO,373,7,-,-,-
CELLARA,56,-,-,-,-
CERCHIARA DI CALABRIA,180,-,-,-,-
CERISANO,381,-,-,-,-
CERVICATI,89,-,-,-,-
CERZETO,172,-,-,-,-
CETRARO,1125,16,-,-,-
CIVITA,34,-,-,-,-
CLETO,102,-,-,-,-
COLOSIMI,156,-,-,-,-
CORIGLIANO-ROSSANO,11295,144,-,-,-
COSENZA,9628,112,-,-,-
CROPALATI,109,-,-,-,-
CROSIA,1278,13,-,-,-
DIAMANTE,253,-,-,-,-
DIPIGNANO,621,8,-,-,-
DOMANICO,155,-,-,-,-
FAGNANO CASTELLO,216,-,-,-,-
FALCONARA ALBANESE,143,-,-,-,-
FIGLINE VEGLIATURO,183,-,-,-,-
FIRMO,119,-,-,-,-
FIUMEFREDDO BRUZIO,301,-,-,-,-
FRANCAVILLA MARITTIMA,296,-,-,-,-
FRASCINETO,176,-,-,-,-
FUSCALDO,989,8,-,-,-
GRIMALDI,147,-,-,-,-
GRISOLIA,306,-,-,-,-
GUARDIA PIEMONTESE,163,-,-,-,-
LAGO,230,-,-,-,-
LAINO BORGO,182,-,-,-,-
LAINO CASTELLO,77,-,-,-,-
LAPPANO,109,-,-,-,-
LATTARICO,522,-,-,-,-
LONGOBARDI,198,17,-,-,-
LONGOBUCCO,389,-,-,-,-
LUNGRO,168,6,-,-,-
LUZZI,1155,13,-,-,-
MAIERA',78,-,-,-,-
MALITO,74,-,-,-,-
MALVITO,152,-,-,-,-
MANDATORICCIO,283,-,-,-,-
MANGONE,269,-,-,-,-
MARANO MARCHESATO,484,8,-,-,-
MARANO PRINCIPATO,365,-,-,-,-
MARZI,169,-,-,-,-
MENDICINO,1326,-,-,-,-
MONGRASSANO,235,-,-,-,-
MONTALTO UFFUGO,3264,22,-,-,-
MONTEGIORDANO,144,-,-,-,-
MORANO CALABRO,255,8,-,-,-
MORMANNO,172,7,-,-,-
MOTTAFOLLONE,74,-,-,-,-
NOCARA,31,-,-,-,-
ORIOLO,93,-,-,-,-
ORSOMARSO,113,-,-,-,-
PALUDI,74,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1374,20,-,-,-
PAPASIDERO,21,-,-,-,-
PARENTI,311,-,-,-,-
PATERNO CALABRO,215,-,-,-,-
PEDIVIGLIANO,93,-,-,-,-
PIANE CRATI,208,-,-,-,-
PIETRAFITTA,114,-,-,-,-
PIETRAPAOLA,114,-,-,-,-
PLATACI,45,-,-,-,-
PRAIA A MARE,409,7,-,-,-
RENDE,5369,44,-,-,-
ROCCA IMPERIALE,267,-,-,-,-
ROGGIANO GRAVINA,807,13,-,-,-
ROGLIANO,854,7,-,-,-
ROSE,602,8,-,-,-
ROSETO CAPO SPULICO,136,-,-,-,-
ROTA GRECA,73,-,-,-,-
ROVITO,344,-,-,-,-
SAN BASILE,58,-,-,-,-
SAN BENEDETTO ULLANO,200,-,-,-,-
SAN COSMO ALBANESE,113,6,-,-,-
SAN DEMETRIO CORONE,185,-,-,-,-
SAN DONATO DI NINEA,98,-,-,-,-
SAN FILI,240,-,-,-,-
SAN GIORGIO ALBANESE,98,-,-,-,-
SAN GIOVANNI IN FIORE,2464,31,-,-,-
SAN LORENZO BELLIZZI,27,-,-,-,-
SAN LORENZO DEL VALLO,263,-,-,-,-
SAN LUCIDO,570,8,-,-,-
SAN MARCO ARGENTANO,790,6,-,-,-
SAN MARTINO DI FINITA,103,-,-,-,-
SAN NICOLA ARCELLA,141,-,-,-,-
SAN PIETRO IN AMANTEA,38,-,-,-,-
SAN PIETRO IN GUARANO,410,7,-,-,-
SAN SOSTI,180,6,-,-,-
SAN VINCENZO LA COSTA,291,-,-,-,-
SANGINETO,107,-,-,-,-
SANTA CATERINA ALBANESE,52,-,-,-,-
SANTA DOMENICA TALAO,39,-,-,-,-
SANTA MARIA DEL CEDRO,454,-,-,-,-
SANTA SOFIA D'EPIRO,154,6,-,-,-
SANT'AGATA DI ESARO,102,-,-,-,-
SANTO STEFANO DI ROGLIANO,314,-,-,-,-
SARACENA,388,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1001,8,-,-,-
SCIGLIANO,86,-,-,-,-
SERRA D'AIELLO,73,-,-,-,-
SPEZZANO ALBANESE,754,15,-,-,-
SPEZZANO DELLA SILA,577,12,-,-,-
TARSIA,120,-,-,-,-
TERRANOVA DA SIBARI,759,11,-,-,-
TERRAVECCHIA,22,-,-,-,-
TORANO CASTELLO,570,18,-,-,-
TORTORA,398,7,-,-,-
TREBISACCE,696,10,-,-,-
VACCARIZZO ALBANESE,121,-,-,-,-
VERBICARO,183,6,-,-,-
VILLAPIANA,461,-,-,-,-
ZUMPANO,449,-,-,-,-
