Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,-,-,-,-
ACQUAPPESA,26,-,-,-,-
ACRI,957,19,-,-,-
AIELLO CALABRO,15,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,48,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,29,-,-,-,-
ALTOMONTE,285,-,-,-,-
ALTRA ASP,111,6,-,-,-
ALTRA REGIONE,259,8,-,-,-
AMANTEA,394,7,-,-,-
AMENDOLARA,29,-,-,-,-
APRIGLIANO,66,8,-,-,-
BELMONTE CALABRO,54,-,-,-,-
BELSITO,33,-,-,-,-
BELVEDERE MARITTIMO,291,-,-,-,-
BIANCHI,39,-,-,-,-
BISIGNANO,655,12,-,-,-
BOCCHIGLIERO,76,6,-,-,-
BONIFATI,43,-,-,-,-
BUONVICINO,44,-,-,-,-
CALOPEZZATI,43,-,-,-,-
CALOVETO,60,-,-,-,-
CAMPANA,195,-,-,-,-
CANNA,-,-,-,-,-
CARIATI,312,8,-,-,-
CAROLEI,80,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,378,14,-,-,-
CASSANO ALLO IONIO,1133,21,-,-,-
CASTIGLIONE COSENTINO,141,-,-,-,-
CASTROLIBERO,354,-,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,736,14,-,-,-
CELICO,195,7,-,-,-
CELLARA,-,-,-,-,-
CERCHIARA DI CALABRIA,56,-,-,-,-
CERISANO,93,-,-,-,-
CERVICATI,49,-,-,-,-
CERZETO,76,-,-,-,-
CETRARO,335,10,-,-,-
CIVITA,20,-,-,-,-
CLETO,30,-,-,-,-
COLOSIMI,34,-,-,-,-
CORIGLIANO-ROSSANO,5383,112,-,-,-
COSENZA,2846,62,-,-,-
CROPALATI,29,-,-,-,-
CROSIA,601,10,-,-,-
DIAMANTE,97,-,-,-,-
DIPIGNANO,171,-,-,-,-
DOMANICO,54,-,-,-,-
FAGNANO CASTELLO,82,-,-,-,-
FALCONARA ALBANESE,30,-,-,-,-
FIGLINE VEGLIATURO,43,-,-,-,-
FIRMO,32,-,-,-,-
FIUMEFREDDO BRUZIO,50,-,-,-,-
FRANCAVILLA MARITTIMA,124,-,-,-,-
FRASCINETO,70,-,-,-,-
FUSCALDO,259,-,-,-,-
GRIMALDI,39,-,-,-,-
GRISOLIA,46,-,-,-,-
GUARDIA PIEMONTESE,59,-,-,-,-
LAGO,61,-,-,-,-
LAINO BORGO,73,-,-,-,-
LAINO CASTELLO,16,-,-,-,-
LAPPANO,33,-,-,-,-
LATTARICO,181,-,-,-,-
LONGOBARDI,76,10,-,-,-
LONGOBUCCO,142,-,-,-,-
LUNGRO,67,-,-,-,-
LUZZI,478,9,-,-,-
MAIERA',29,-,-,-,-
MALITO,26,-,-,-,-
MALVITO,51,-,-,-,-
MANDATORICCIO,123,-,-,-,-
MANGONE,103,-,-,-,-
MARANO MARCHESATO,129,6,-,-,-
MARANO PRINCIPATO,127,-,-,-,-
MARZI,42,-,-,-,-
MENDICINO,422,-,-,-,-
MONGRASSANO,78,-,-,-,-
