Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,-,-,-,-
ACQUAPPESA,26,-,-,-,-
ACRI,948,19,-,-,-
AIELLO CALABRO,15,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,48,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,29,-,-,-,-
ALTOMONTE,281,-,-,-,-
ALTRA ASP,107,6,-,-,-
ALTRA REGIONE,257,8,-,-,-
AMANTEA,349,7,-,-,-
AMENDOLARA,27,-,-,-,-
APRIGLIANO,64,8,-,-,-
BELMONTE CALABRO,54,-,-,-,-
BELSITO,32,-,-,-,-
BELVEDERE MARITTIMO,288,-,-,-,-
BIANCHI,39,-,-,-,-
BISIGNANO,646,11,-,-,-
BOCCHIGLIERO,75,6,-,-,-
BONIFATI,43,-,-,-,-
BUONVICINO,44,-,-,-,-
CALOPEZZATI,41,-,-,-,-
CALOVETO,59,-,-,-,-
CAMPANA,137,-,-,-,-
CANNA,-,-,-,-,-
CARIATI,309,8,-,-,-
CAROLEI,80,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,355,14,-,-,-
CASSANO ALLO IONIO,1118,21,-,-,-
CASTIGLIONE COSENTINO,138,-,-,-,-
CASTROLIBERO,342,-,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,717,14,-,-,-
CELICO,187,7,-,-,-
CELLARA,-,-,-,-,-
CERCHIARA DI CALABRIA,56,-,-,-,-
CERISANO,92,-,-,-,-
CERVICATI,49,-,-,-,-
CERZETO,67,-,-,-,-
CETRARO,330,9,-,-,-
CIVITA,18,-,-,-,-
CLETO,30,-,-,-,-
COLOSIMI,34,-,-,-,-
CORIGLIANO-ROSSANO,5331,110,-,-,-
COSENZA,2785,62,-,-,-
CROPALATI,29,-,-,-,-
CROSIA,586,9,-,-,-
DIAMANTE,96,-,-,-,-
DIPIGNANO,164,-,-,-,-
DOMANICO,54,-,-,-,-
FAGNANO CASTELLO,82,-,-,-,-
FALCONARA ALBANESE,28,-,-,-,-
FIGLINE VEGLIATURO,43,-,-,-,-
FIRMO,31,-,-,-,-
FIUMEFREDDO BRUZIO,46,-,-,-,-
FRANCAVILLA MARITTIMA,124,-,-,-,-
FRASCINETO,70,-,-,-,-
FUSCALDO,255,-,-,-,-
GRIMALDI,39,-,-,-,-
GRISOLIA,45,-,-,-,-
GUARDIA PIEMONTESE,59,-,-,-,-
LAGO,61,-,-,-,-
LAINO BORGO,73,-,-,-,-
LAINO CASTELLO,16,-,-,-,-
LAPPANO,33,-,-,-,-
LATTARICO,180,-,-,-,-
LONGOBARDI,76,10,-,-,-
LONGOBUCCO,126,-,-,-,-
LUNGRO,67,-,-,-,-
LUZZI,465,9,-,-,-
MAIERA',29,-,-,-,-
MALITO,25,-,-,-,-
MALVITO,50,-,-,-,-
MANDATORICCIO,122,-,-,-,-
MANGONE,103,-,-,-,-
MARANO MARCHESATO,127,6,-,-,-
MARANO PRINCIPATO,127,-,-,-,-
MARZI,38,-,-,-,-
MENDICINO,400,-,-,-,-
MONGRASSANO,78,-,-,-,-
