Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,95,-,-,-,-
ACQUAPPESA,115,-,-,-,-
ACRI,1743,24,-,-,-
AIELLO CALABRO,87,-,-,-,-
AIETA,9,-,-,-,-
ALBIDONA,125,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,56,-,-,-,-
ALTOMONTE,459,-,-,-,-
ALTRA ASP,791,9,-,-,-
ALTRA REGIONE,589,10,-,-,-
AMANTEA,1468,18,-,-,-
AMENDOLARA,90,-,-,-,-
APRIGLIANO,300,8,-,-,-
BELMONTE CALABRO,156,-,-,-,-
BELSITO,86,-,-,-,-
BELVEDERE MARITTIMO,615,7,-,-,-
BIANCHI,142,-,-,-,-
BISIGNANO,1215,15,-,-,-
BOCCHIGLIERO,112,7,-,-,-
BONIFATI,161,-,-,-,-
BUONVICINO,100,-,-,-,-
CALOPEZZATI,104,-,-,-,-
CALOVETO,145,-,-,-,-
CAMPANA,228,6,-,-,-
CANNA,36,-,-,-,-
CARIATI,592,12,-,-,-
CAROLEI,294,-,-,-,-
CARPANZANO,8,-,-,-,-
CASALI DEL MANCO,1158,18,-,-,-
CASSANO ALLO IONIO,2005,29,-,-,-
CASTIGLIONE COSENTINO,292,-,-,-,-
CASTROLIBERO,1155,10,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1770,23,-,-,-
CELICO,356,7,-,-,-
CELLARA,51,-,-,-,-
CERCHIARA DI CALABRIA,162,-,-,-,-
CERISANO,338,-,-,-,-
CERVICATI,81,-,-,-,-
CERZETO,158,-,-,-,-
CETRARO,945,16,-,-,-
CIVITA,29,-,-,-,-
CLETO,89,-,-,-,-
COLOSIMI,136,-,-,-,-
CORIGLIANO-ROSSANO,10295,144,-,-,-
COSENZA,8609,107,-,-,-
CROPALATI,96,-,-,-,-
CROSIA,1136,12,-,-,-
DIAMANTE,215,-,-,-,-
DIPIGNANO,561,8,-,-,-
DOMANICO,124,-,-,-,-
FAGNANO CASTELLO,194,-,-,-,-
FALCONARA ALBANESE,122,-,-,-,-
FIGLINE VEGLIATURO,165,-,-,-,-
FIRMO,96,-,-,-,-
FIUMEFREDDO BRUZIO,215,-,-,-,-
FRANCAVILLA MARITTIMA,269,-,-,-,-
FRASCINETO,137,-,-,-,-
FUSCALDO,872,-,-,-,-
GRIMALDI,121,-,-,-,-
GRISOLIA,229,-,-,-,-
GUARDIA PIEMONTESE,144,-,-,-,-
LAGO,166,-,-,-,-
LAINO BORGO,164,-,-,-,-
LAINO CASTELLO,59,-,-,-,-
LAPPANO,105,-,-,-,-
LATTARICO,470,-,-,-,-
LONGOBARDI,184,17,-,-,-
LONGOBUCCO,316,-,-,-,-
LUNGRO,140,6,-,-,-
LUZZI,1072,13,-,-,-
MAIERA',70,-,-,-,-
MALITO,67,-,-,-,-
MALVITO,137,-,-,-,-
MANDATORICCIO,260,-,-,-,-
MANGONE,258,-,-,-,-
MARANO MARCHESATO,430,8,-,-,-
MARANO PRINCIPATO,330,-,-,-,-
MARZI,134,-,-,-,-
MENDICINO,1184,-,-,-,-
MONGRASSANO,204,-,-,-,-
MONTALTO UFFUGO,2901,22,-,-,-
MONTEGIORDANO,121,-,-,-,-
MORANO CALABRO,245,8,-,-,-
MORMANNO,155,7,-,-,-
MOTTAFOLLONE,65,-,-,-,-
NOCARA,30,-,-,-,-
ORIOLO,92,-,-,-,-
ORSOMARSO,90,-,-,-,-
PALUDI,71,-,-,-,-
PANETTIERI,17,-,-,-,-
PAOLA,1204,18,-,-,-
PAPASIDERO,14,-,-,-,-
PARENTI,232,-,-,-,-
PATERNO CALABRO,191,-,-,-,-
PEDIVIGLIANO,89,-,-,-,-
PIANE CRATI,196,-,-,-,-
PIETRAFITTA,110,-,-,-,-
PIETRAPAOLA,107,-,-,-,-
PLATACI,40,-,-,-,-
PRAIA A MARE,382,7,-,-,-
RENDE,4801,43,-,-,-
ROCCA IMPERIALE,260,-,-,-,-
ROGGIANO GRAVINA,661,13,-,-,-
ROGLIANO,760,7,-,-,-
ROSE,538,8,-,-,-
ROSETO CAPO SPULICO,127,-,-,-,-
ROTA GRECA,70,-,-,-,-
ROVITO,321,-,-,-,-
SAN BASILE,42,-,-,-,-
SAN BENEDETTO ULLANO,199,-,-,-,-
SAN COSMO ALBANESE,101,6,-,-,-
SAN DEMETRIO CORONE,159,-,-,-,-
SAN DONATO DI NINEA,87,-,-,-,-
SAN FILI,225,-,-,-,-
SAN GIORGIO ALBANESE,88,-,-,-,-
SAN GIOVANNI IN FIORE,2289,31,-,-,-
SAN LORENZO BELLIZZI,17,-,-,-,-
SAN LORENZO DEL VALLO,247,-,-,-,-
SAN LUCIDO,544,8,-,-,-
SAN MARCO ARGENTANO,660,6,-,-,-
SAN MARTINO DI FINITA,100,-,-,-,-
SAN NICOLA ARCELLA,122,-,-,-,-
SAN PIETRO IN AMANTEA,33,-,-,-,-
SAN PIETRO IN GUARANO,354,6,-,-,-
SAN SOSTI,158,6,-,-,-
SAN VINCENZO LA COSTA,262,-,-,-,-
SANGINETO,91,-,-,-,-
SANTA CATERINA ALBANESE,44,-,-,-,-
SANTA DOMENICA TALAO,30,-,-,-,-
SANTA MARIA DEL CEDRO,371,-,-,-,-
SANTA SOFIA D'EPIRO,142,6,-,-,-
SANT'AGATA DI ESARO,100,-,-,-,-
SANTO STEFANO DI ROGLIANO,284,-,-,-,-
SARACENA,296,-,-,-,-
SCALA COELI,29,-,-,-,-
SCALEA,836,7,-,-,-
SCIGLIANO,80,-,-,-,-
SERRA D'AIELLO,60,-,-,-,-
SPEZZANO ALBANESE,700,13,-,-,-
SPEZZANO DELLA SILA,538,12,-,-,-
TARSIA,95,-,-,-,-
TERRANOVA DA SIBARI,721,11,-,-,-
TERRAVECCHIA,17,-,-,-,-
TORANO CASTELLO,547,18,-,-,-
TORTORA,379,7,-,-,-
TREBISACCE,528,10,-,-,-
VACCARIZZO ALBANESE,93,-,-,-,-
VERBICARO,178,-,-,-,-
VILLAPIANA,410,-,-,-,-
ZUMPANO,380,-,-,-,-
