Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,21,1,-,-,-
ACQUAPPESA,17,1,-,-,4
ACRI,850,16,-,-,-
AIELLO CALABRO,15,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,48,1,-,-,1
ALESSANDRIA DEL CARRETTO,1,-,-,-,-
ALTILIA,25,-,-,-,-
ALTOMONTE,220,2,-,1,-
ALTRA ASP,87,5,-,-,2
ALTRA REGIONE,39,2,1,2,16
AMANTEA,316,6,-,-,15
AMENDOLARA,23,-,-,-,1
APRIGLIANO,61,8,-,-,-
BELMONTE CALABRO,37,-,-,-,-
BELSITO,29,1,-,-,-
BELVEDERE MARITTIMO,229,4,-,-,5
BIANCHI,27,1,-,-,2
BISIGNANO,533,10,-,-,7
BOCCHIGLIERO,36,5,-,-,-
BONIFATI,26,1,-,-,1
BUONVICINO,25,1,-,-,1
CALOPEZZATI,30,-,-,-,-
CALOVETO,52,-,-,-,-
CAMPANA,127,3,-,-,-
CANNA,3,-,-,-,-
CARIATI,233,6,-,1,-
CAROLEI,57,-,-,-,-
CARPANZANO,3,-,-,-,-
CASALI DEL MANCO,287,13,-,-,3
CASSANO ALLO IONIO,875,17,-,1,16
CASTIGLIONE COSENTINO,106,3,-,-,-
CASTROLIBERO,283,5,-,-,6
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,598,11,-,5,41
CELICO,175,6,-,-,-
CELLARA,4,-,-,-,-
CERCHIARA DI CALABRIA,43,2,-,-,1
CERISANO,68,-,-,-,1
CERVICATI,45,1,-,-,-
CERZETO,55,-,-,-,4
CETRARO,239,5,-,-,2
CIVITA,10,1,-,-,-
CLETO,19,1,-,-,-
COLOSIMI,31,-,-,1,14
CORIGLIANO-ROSSANO,4084,87,-,5,102
COSENZA,2348,56,-,2,39
CROPALATI,17,-,-,-,-
CROSIA,419,8,-,-,-
DIAMANTE,66,2,-,1,-
DIPIGNANO,140,4,-,-,6
DOMANICO,54,-,-,-,-
FAGNANO CASTELLO,52,3,-,-,1
FALCONARA ALBANESE,23,1,-,-,-
FIGLINE VEGLIATURO,42,-,-,-,-
FIRMO,17,-,-,-,6
FIUMEFREDDO BRUZIO,17,-,-,-,-
FRANCAVILLA MARITTIMA,90,4,-,-,7
FRASCINETO,65,2,-,-,1
FUSCALDO,221,-,-,-,-
GRIMALDI,38,-,-,-,-
GRISOLIA,27,-,-,-,4
GUARDIA PIEMONTESE,50,1,-,-,2
LAGO,55,1,-,-,8
LAINO BORGO,56,3,-,-,-
LAINO CASTELLO,7,-,-,-,-
LAPPANO,24,1,-,-,1
LATTARICO,159,4,-,-,9
LONGOBARDI,13,-,-,-,-
LONGOBUCCO,77,1,-,-,-
LUNGRO,57,5,-,-,1
LUZZI,338,7,-,-,3
MAIERA',23,-,-,-,-
MALITO,21,1,-,-,-
MALVITO,31,2,-,-,-
MANDATORICCIO,109,2,-,-,-
MANGONE,92,2,-,-,-
MARANO MARCHESATO,111,5,-,-,-
MARANO PRINCIPATO,111,-,-,-,9
MARZI,35,2,-,-,-
MENDICINO,301,1,-,-,6
MONGRASSANO,61,2,-,1,2
MONTALTO UFFUGO,722,9,-,1,6
MONTEGIORDANO,21,-,-,-,-
MORANO CALABRO,106,4,1,1,8
MORMANNO,116,7,-,-,1
MOTTAFOLLONE,16,1,-,-,2
NOCARA,16,-,-,-,-
ORIOLO,43,2,-,-,2
ORSOMARSO,4,-,-,-,-
PALUDI,24,-,-,-,-
PANETTIERI,10,1,-,-,-
PAOLA,301,9,-,-,1
PAPASIDERO,1,-,-,-,-
PARENTI,44,1,-,-,-
PATERNO CALABRO,118,-,-,-,-
PEDIVIGLIANO,77,-,-,-,-
PIANE CRATI,60,1,-,-,-
PIETRAFITTA,20,-,-,-,-
PIETRAPAOLA,47,2,-,-,1
PLATACI,2,-,-,-,-
PRAIA A MARE,160,4,-,-,41
RENDE,1371,27,-,2,23
ROCCA IMPERIALE,142,1,-,-,-
ROGGIANO GRAVINA,197,6,-,2,3
ROGLIANO,196,5,-,-,2
ROSE,223,5,-,-,1
ROSETO CAPO SPULICO,53,1,-,-,22
ROTA GRECA,35,3,-,-,-
ROVITO,108,1,-,-,-
SAN BASILE,13,-,-,-,1
SAN BENEDETTO ULLANO,27,2,-,-,-
SAN COSMO ALBANESE,61,4,-,-,-
SAN DEMETRIO CORONE,42,-,-,-,1
SAN DONATO DI NINEA,28,5,-,-,1
SAN FILI,55,1,-,-,-
SAN GIORGIO ALBANESE,28,2,-,-,1
SAN GIOVANNI IN FIORE,875,26,-,-,4
SAN LORENZO BELLIZZI,1,-,-,-,-
