Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,25,-,-,-,-
ACQUAPPESA,51,-,-,-,-
ACRI,1303,20,-,-,-
AIELLO CALABRO,37,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,55,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,39,-,-,-,-
ALTOMONTE,309,-,-,-,-
ALTRA ASP,223,7,-,-,-
ALTRA REGIONE,366,8,-,-,-
AMANTEA,712,15,-,-,-
AMENDOLARA,60,-,-,-,-
APRIGLIANO,130,8,-,-,-
BELMONTE CALABRO,113,-,-,-,-
BELSITO,46,-,-,-,-
BELVEDERE MARITTIMO,400,6,-,-,-
BIANCHI,56,-,-,-,-
BISIGNANO,822,14,-,-,-
BOCCHIGLIERO,107,7,-,-,-
BONIFATI,67,-,-,-,-
BUONVICINO,72,-,-,-,-
CALOPEZZATI,61,-,-,-,-
CALOVETO,74,-,-,-,-
CAMPANA,219,-,-,-,-
CANNA,17,-,-,-,-
CARIATI,490,11,-,-,-
CAROLEI,120,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,579,16,-,-,-
CASSANO ALLO IONIO,1637,27,-,-,-
CASTIGLIONE COSENTINO,167,-,-,-,-
CASTROLIBERO,543,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1181,20,-,-,-
CELICO,244,7,-,-,-
CELLARA,10,-,-,-,-
CERCHIARA DI CALABRIA,79,-,-,-,-
CERISANO,146,-,-,-,-
CERVICATI,52,-,-,-,-
CERZETO,84,-,-,-,-
CETRARO,497,13,-,-,-
CIVITA,25,-,-,-,-
CLETO,50,-,-,-,-
COLOSIMI,55,-,-,-,-
CORIGLIANO-ROSSANO,6804,130,-,-,-
COSENZA,4799,85,-,-,-
CROPALATI,31,-,-,-,-
CROSIA,660,11,-,-,-
DIAMANTE,159,-,-,-,-
DIPIGNANO,239,-,-,-,-
DOMANICO,60,-,-,-,-
FAGNANO CASTELLO,108,-,-,-,-
FALCONARA ALBANESE,76,-,-,-,-
FIGLINE VEGLIATURO,93,-,-,-,-
FIRMO,37,-,-,-,-
FIUMEFREDDO BRUZIO,114,-,-,-,-
FRANCAVILLA MARITTIMA,159,-,-,-,-
FRASCINETO,84,-,-,-,-
FUSCALDO,360,-,-,-,-
GRIMALDI,60,-,-,-,-
GRISOLIA,91,-,-,-,-
GUARDIA PIEMONTESE,100,-,-,-,-
LAGO,96,-,-,-,-
LAINO BORGO,97,-,-,-,-
LAINO CASTELLO,39,-,-,-,-
LAPPANO,59,-,-,-,-
LATTARICO,266,-,-,-,-
LONGOBARDI,140,15,-,-,-
LONGOBUCCO,170,-,-,-,-
LUNGRO,81,-,-,-,-
LUZZI,690,13,-,-,-
MAIERA',43,-,-,-,-
MALITO,29,-,-,-,-
MALVITO,81,-,-,-,-
MANDATORICCIO,183,-,-,-,-
MANGONE,170,-,-,-,-
MARANO MARCHESATO,203,8,-,-,-
MARANO PRINCIPATO,169,-,-,-,-
MARZI,69,-,-,-,-
MENDICINO,639,-,-,-,-
MONGRASSANO,109,-,-,-,-
MONTALTO UFFUGO,1451,15,-,-,-
MONTEGIORDANO,61,-,-,-,-
MORANO CALABRO,227,8,-,-,-
MORMANNO,132,7,-,-,-
MOTTAFOLLONE,27,-,-,-,-
NOCARA,23,-,-,-,-
ORIOLO,71,-,-,-,-
ORSOMARSO,38,-,-,-,-
PALUDI,33,-,-,-,-
PANETTIERI,16,-,-,-,-
PAOLA,701,14,-,-,-
PAPASIDERO,7,-,-,-,-
PARENTI,83,-,-,-,-
PATERNO CALABRO,141,-,-,-,-
PEDIVIGLIANO,81,-,-,-,-
PIANE CRATI,75,-,-,-,-
PIETRAFITTA,32,-,-,-,-
PIETRAPAOLA,75,-,-,-,-
PLATACI,32,-,-,-,-
PRAIA A MARE,284,6,-,-,-
RENDE,2536,36,-,-,-
ROCCA IMPERIALE,216,-,-,-,-
ROGGIANO GRAVINA,357,10,-,-,-
ROGLIANO,343,-,-,-,-
ROSE,388,7,-,-,-
ROSETO CAPO SPULICO,115,-,-,-,-
ROTA GRECA,56,-,-,-,-
ROVITO,223,-,-,-,-
SAN BASILE,18,-,-,-,-
SAN BENEDETTO ULLANO,80,-,-,-,-
SAN COSMO ALBANESE,65,-,-,-,-
SAN DEMETRIO CORONE,114,-,-,-,-
SAN DONATO DI NINEA,48,-,-,-,-
SAN FILI,106,-,-,-,-
SAN GIORGIO ALBANESE,43,-,-,-,-
SAN GIOVANNI IN FIORE,1789,28,-,-,-
SAN LORENZO BELLIZZI,6,-,-,-,-
SAN LORENZO DEL VALLO,205,-,-,-,-
SAN LUCIDO,422,6,-,-,-
SAN MARCO ARGENTANO,245,6,-,-,-
SAN MARTINO DI FINITA,77,-,-,-,-
SAN NICOLA ARCELLA,73,-,-,-,-
SAN PIETRO IN AMANTEA,16,-,-,-,-
SAN PIETRO IN GUARANO,187,6,-,-,-
SAN SOSTI,119,6,-,-,-
SAN VINCENZO LA COSTA,77,-,-,-,-
SANGINETO,48,-,-,-,-
SANTA CATERINA ALBANESE,32,-,-,-,-
SANTA DOMENICA TALAO,21,-,-,-,-
SANTA MARIA DEL CEDRO,210,-,-,-,-
SANTA SOFIA D'EPIRO,123,-,-,-,-
SANT'AGATA DI ESARO,89,-,-,-,-
SANTO STEFANO DI ROGLIANO,133,-,-,-,-
SARACENA,80,-,-,-,-
SCALA COELI,27,-,-,-,-
SCALEA,441,-,-,-,-
SCIGLIANO,20,-,-,-,-
SERRA D'AIELLO,39,-,-,-,-
SPEZZANO ALBANESE,464,11,-,-,-
SPEZZANO DELLA SILA,313,12,-,-,-
TARSIA,64,-,-,-,-
TERRANOVA DA SIBARI,493,11,-,-,-
TERRAVECCHIA,8,-,-,-,-
TORANO CASTELLO,393,18,-,-,-
TORTORA,271,-,-,-,-
TREBISACCE,390,9,-,-,-
VACCARIZZO ALBANESE,56,-,-,-,-
VERBICARO,117,-,-,-,-
VILLAPIANA,323,-,-,-,-
ZUMPANO,230,-,-,-,-
